;config_339_avg
Standard_Acc;86,1298
RMSCE;0,0266
gaussian_noise;68,1061
shot_noise;71,0632
impulse_noise;68,6676
defocus_blur;80,9204
glass_blur;64,2670
motion_blur;84,8236
zoom_blur;79,4159
snow;72,9034
frost;71,7133
fog;85,3729
brightness;68,0573
contrast;63,1226
elastic_transform;84,6710
pixelate;84,7076
jpeg_compression;84,7687
speckle_noise;68,1000
gaussian_blur;66,6595
spatter;86,2488
saturate;64,5508
blue_noise_sample;79,5898
brownish_noise;75,1587
caustic_refraction;80,1575
checkerboard_cutout;83,5541
cocentric_sine_waves;76,1444
inverse_sparkles;73,3551
perlin_noise;88,3820
plasma_noise;59,4360
single_frequency_greyscale;69,6442
sparkles;87,5305
Acc_C-all-19;74,6389
Acc_C-original-15;75,5054
Acc_C-bar-10;77,2952
Acc_all-ex-pixelwise-noise-24;76,4819
RMSCE_C;0,0942
uniform-l1,16.81,False,max;86,1359
uniform-l2,0.18685,False,max;86,1053
uniform-linf,0.007843,False,max;86,0840
uniform-l0.5,700000.0,True,max;86,0931
uniform-l1,125.0,True,max;86,1389
uniform-l2,2.0,True,max;85,8398
uniform-l10,0.06,True,max;85,9833
uniform-l50,0.04,True,max;85,8185
uniform-linf,0.01,True,max;86,1267
uniform-l0-impulse,0.01,True,max;81,8970
uniform-l0-impulse,0.02,True,max;77,3590
uniform-l0-impulse,0.05,True,max;67,0380
uniform-l0-impulse,0.1,True,max;60,4065
uniform-l0-impulse,0.2,True,max;55,9143
uniform-l0-impulse,0.5,True,max;49,9817
uniform-l0.5,500000.0,False,max;86,1877
uniform-l0.5,1000000.0,False,max;85,8582
uniform-l0.5,2000000.0,False,max;83,9142
uniform-l0.5,5000000.0,False,max;72,4121
uniform-l0.5,10000000.0,False,max;61,2732
uniform-l0.5,20000000.0,False,max;55,4321
uniform-l1,100.0,False,max;86,0840
uniform-l1,200.0,False,max;85,5988
uniform-l1,500.0,False,max;79,7577
uniform-l1,1000.0,False,max;65,5457
uniform-l1,2000.0,False,max;56,8237
uniform-l1,5000.0,False,max;50,0153
uniform-l2,1.0,False,max;86,1328
uniform-l2,2.0,False,max;85,8551
uniform-l2,5.0,False,max;82,4280
uniform-l2,10.0,False,max;70,6543
uniform-l2,20.0,False,max;58,8776
uniform-l2,50.0,False,max;49,9908
uniform-l10,0.05,False,max;86,1786
uniform-l10,0.1,False,max;85,2173
uniform-l10,0.2,False,max;80,3589
uniform-l10,0.5,False,max;61,7889
uniform-l10,1.0,False,max;52,8503
uniform-l10,2.0,False,max;50,0214
uniform-l50,0.02,False,max;86,1420
uniform-l50,0.05,False,max;85,4034
uniform-l50,0.1,False,max;80,8960
uniform-l50,0.2,False,max;67,3950
uniform-l50,0.5,False,max;53,7537
uniform-l50,1.0,False,max;50,0214
uniform-linf,0.01,False,max;86,1542
uniform-linf,0.02,False,max;86,1145
uniform-linf,0.05,False,max;84,9579
uniform-linf,0.1,False,max;79,6539
uniform-linf,0.2,False,max;64,8804
uniform-linf,0.5,False,max;52,2675
Class Separation Robustness;86,1084
imperceptible Robustness;86,0001
Average p-norm robustness;71,1784
