time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
2382,1390;70,7330;0,6130;73,2483;0,5283;65,7069;73,2483;65,7069
5071,3672;74,0384;0,5922;81,7413;0,4386;74,2586;81,7413;74,2586
7974,6214;76,7493;0,5697;83,7891;0,3926;77,8448;83,7891;77,8448
8391,4515;78,0514;0,5574;85,7208;0,3476;79,6379;85,7208;79,6379
8806,4418;78,5434;0,5521;83,4839;0,3869;78,1034;83,4839;78,1034
9217,3646;78,9442;0,5485;85,5255;0,3605;78,6379;85,5255;78,6379
9555,6760;79,5129;0,5436;85,7788;0,3461;79,5862;85,7788;79,5862
9859,9432;79,7234;0,5408;83,9783;0,3666;77,0690;83,9783;77,0690
10179,6139;80,0493;0,5376;86,7096;0,3257;78,8448;86,7096;78,8448
10492,6437;80,4270;0,5346;86,9568;0,3231;80,1897;86,9568;80,1897
10814,4347;80,7855;0,5312;86,0992;0,3440;79,9655;86,0992;79,9655
11182,0586;81,0601;0,5277;87,3505;0,3264;81,1897;87,3505;81,1897
11587,3094;81,4830;0,5243;83,0475;0,4146;77,4483;83,0475;77,4483
11998,9301;81,6779;0,5215;85,8826;0,3458;79,4138;82,3608;78,4483
12396,2070;81,8987;0,5196;85,9985;0,3357;79,5172;85,0616;79,4310
12780,8426;82,2127;0,5166;87,1307;0,3189;80,2586;84,8938;77,3621
13216,4533;82,6833;0,5125;87,8387;0,3210;83,5517;84,5795;77,8621
13610,8258;83,0482;0,5086;82,9010;0,3879;77,3966;82,6935;75,9483
14054,2102;83,0570;0,5083;86,2030;0,3304;81,4138;83,0353;77,9655
14427,6615;83,1492;0,5078;87,8326;0,3137;81,2586;75,1678;70,0345
