;config_300_avg
Standard_Acc;86,2366
RMSCE;0,0445
gaussian_noise;72,2000
shot_noise;75,0000
impulse_noise;74,1000
defocus_blur;83,5000
glass_blur;68,9000
motion_blur;83,7000
zoom_blur;79,8000
snow;79,1000
frost;76,4000
fog;84,9000
brightness;85,7000
contrast;69,0000
elastic_transform;85,5000
pixelate;84,8000
jpeg_compression;85,2000
speckle_noise;69,8000
gaussian_blur;75,4000
spatter;87,5000
saturate;70,9000
blue_noise_sample;81,2000
brownish_noise;80,0000
caustic_refraction;82,3000
checkerboard_cutout;80,3000
cocentric_sine_waves;80,6000
inverse_sparkles;75,3000
perlin_noise;86,7000
plasma_noise;75,2000
single_frequency_greyscale;70,2000
sparkles;86,8000
Acc_C-all-19;78,4947
Acc_C-original-15;79,1867
Acc_C-bar-10;79,8600
Acc_all-ex-pixelwise-noise-24;79,9042
RMSCE_C;0,0653
uniform-l1,130.9,False,max;86,3098
uniform-l2,2.611,False,max;86,5295
uniform-linf,0.1303,False,max;81,7657
uniform-l0.5,700000.0,True,max;86,2946
uniform-l1,125.0,True,max;86,3586
uniform-l2,2.0,True,max;86,3770
uniform-l10,0.06,True,max;86,4838
uniform-l50,0.04,True,max;86,4014
uniform-linf,0.01,True,max;86,2946
uniform-l0-impulse,0.01,True,max;86,2183
uniform-l0-impulse,0.02,True,max;85,3271
uniform-l0-impulse,0.05,True,max;78,4576
uniform-l0-impulse,0.1,True,max;64,8590
uniform-l0-impulse,0.2,True,max;50,9827
uniform-l0-impulse,0.5,True,max;50,0458
uniform-l0.5,500000.0,False,max;86,3312
uniform-l0.5,1000000.0,False,max;86,3312
uniform-l0.5,2000000.0,False,max;86,3861
uniform-l0.5,5000000.0,False,max;81,1005
uniform-l0.5,10000000.0,False,max;64,9963
uniform-l0.5,20000000.0,False,max;51,6754
uniform-l1,100.0,False,max;86,3861
uniform-l1,200.0,False,max;86,3739
uniform-l1,500.0,False,max;85,1807
uniform-l1,1000.0,False,max;71,4111
uniform-l1,2000.0,False,max;55,1544
uniform-l1,5000.0,False,max;50,0458
uniform-l2,1.0,False,max;86,2640
uniform-l2,2.0,False,max;86,4594
uniform-l2,5.0,False,max;85,9619
uniform-l2,10.0,False,max;77,8961
uniform-l2,20.0,False,max;59,2072
uniform-l2,50.0,False,max;50,0458
uniform-l10,0.05,False,max;86,3220
uniform-l10,0.1,False,max;86,4288
uniform-l10,0.2,False,max;85,1624
uniform-l10,0.5,False,max;64,8712
uniform-l10,1.0,False,max;50,1160
uniform-l10,2.0,False,max;50,0458
uniform-l50,0.02,False,max;86,3098
uniform-l50,0.05,False,max;86,4197
uniform-l50,0.1,False,max;85,7269
uniform-l50,0.2,False,max;73,3948
uniform-l50,0.5,False,max;50,3113
uniform-l50,1.0,False,max;50,0458
uniform-linf,0.01,False,max;86,2701
uniform-linf,0.02,False,max;86,2671
uniform-linf,0.05,False,max;86,3892
uniform-linf,0.1,False,max;84,9457
uniform-linf,0.2,False,max;69,5709
uniform-linf,0.5,False,max;50,0580
Class Separation Robustness;84,8684
imperceptible Robustness;86,3683
Average p-norm robustness;73,1370
