;config_311_avg
Standard_Acc;88,5986
RMSCE;0,0539
gaussian_noise;80,1361
shot_noise;81,3080
impulse_noise;82,8705
defocus_blur;86,0321
glass_blur;80,9479
motion_blur;88,0951
zoom_blur;81,9946
snow;80,9113
frost;85,4462
fog;89,6301
brightness;82,8003
contrast;69,8486
elastic_transform;88,7756
pixelate;89,6240
jpeg_compression;87,5488
speckle_noise;79,5227
gaussian_blur;83,8623
spatter;89,1266
saturate;81,1584
blue_noise_sample;84,0027
brownish_noise;86,2000
caustic_refraction;85,1532
checkerboard_cutout;85,9131
cocentric_sine_waves;82,6630
inverse_sparkles;80,7922
perlin_noise;88,9069
plasma_noise;79,7638
single_frequency_greyscale;75,7019
sparkles;89,4989
Acc_C-all-19;83,6652
Acc_C-original-15;83,7313
Acc_C-bar-10;83,8596
Acc_all-ex-pixelwise-noise-24;84,1831
RMSCE_C;0,0817
uniform-l1,16.81,False,max;88,6230
uniform-l2,0.18685,False,max;88,6261
uniform-linf,0.007843,False,max;88,6261
uniform-l0.5,700000.0,True,max;88,3698
uniform-l1,125.0,True,max;88,4277
uniform-l2,2.0,True,max;88,2782
uniform-l10,0.06,True,max;88,3728
uniform-l50,0.04,True,max;88,1897
uniform-linf,0.01,True,max;88,4613
uniform-l0-impulse,0.01,True,max;86,7920
uniform-l0-impulse,0.02,True,max;85,1379
uniform-l0-impulse,0.05,True,max;81,9122
uniform-l0-impulse,0.1,True,max;76,6937
uniform-l0-impulse,0.2,True,max;67,3004
uniform-l0-impulse,0.5,True,max;50,1556
uniform-l0.5,500000.0,False,max;88,6078
uniform-l0.5,1000000.0,False,max;88,2507
uniform-l0.5,2000000.0,False,max;87,5824
uniform-l0.5,5000000.0,False,max;83,3008
uniform-l0.5,10000000.0,False,max;77,6764
uniform-l0.5,20000000.0,False,max;68,0023
uniform-l1,100.0,False,max;88,4552
uniform-l1,200.0,False,max;88,2294
uniform-l1,500.0,False,max;85,8582
uniform-l1,1000.0,False,max;79,7943
uniform-l1,2000.0,False,max;71,6797
uniform-l1,5000.0,False,max;50,2686
uniform-l2,1.0,False,max;88,5895
uniform-l2,2.0,False,max;88,3514
uniform-l2,5.0,False,max;86,8713
uniform-l2,10.0,False,max;81,9092
uniform-l2,20.0,False,max;74,1272
uniform-l2,50.0,False,max;50,4211
uniform-l10,0.05,False,max;88,2812
uniform-l10,0.1,False,max;87,9303
uniform-l10,0.2,False,max;85,6720
uniform-l10,0.5,False,max;76,9714
uniform-l10,1.0,False,max;62,0209
uniform-l10,2.0,False,max;50,0031
uniform-l50,0.02,False,max;88,4918
uniform-l50,0.05,False,max;88,0676
uniform-l50,0.1,False,max;86,1725
uniform-l50,0.2,False,max;80,0903
uniform-l50,0.5,False,max;64,8560
uniform-l50,1.0,False,max;50,0000
uniform-linf,0.01,False,max;88,5925
uniform-linf,0.02,False,max;88,3728
uniform-linf,0.05,False,max;87,8632
uniform-linf,0.1,False,max;85,6506
uniform-linf,0.2,False,max;79,0466
uniform-linf,0.5,False,max;60,2631
Class Separation Robustness;88,6251
imperceptible Robustness;88,3499
Average p-norm robustness;77,9598
