;config_194_avg
Standard_Acc;99,3903
RMSCE;0,0488
gaussian_noise;95,1389
shot_noise;98,5874
impulse_noise;94,9732
defocus_blur;99,2188
glass_blur;96,6777
motion_blur;98,7926
zoom_blur;99,2345
snow;93,6790
frost;96,2831
fog;90,3015
brightness;98,9741
contrast;98,1692
elastic_transform;98,2481
pixelate;99,2582
jpeg_compression;98,1140
speckle_noise;98,9741
gaussian_blur;99,1004
spatter;96,7330
saturate;98,2955
blue_noise;95,3441
brownish_noise;77,1149
checkerboard_cutout;86,3321
circular_motion_blur;99,3529
inverse_sparkles;83,3412
lines;86,8687
pinch_and_twirl;98,0903
ripple;98,9110
sparkles;84,8722
transverse_chromatic_abberation;97,6878
Acc_C-all-19;97,3028
Acc_C-original-15;97,0434
Acc_C-bar-10;90,7915
Acc_all-ex-pixelwise-noise-24;94,7354
RMSCE_C;0,0493
Acc_from_adv_dist_calculation;0,0000
inf-norm-Mean_adv_dist_with_misclassifications_0;0,0337
inf-norm-Mean_adv_dist_without_misclassifications;0,0340
2-norm-Mean_adv_dist_with_misclassifications_0;0,5801
2-norm-Mean_adv_dist_without_misclassifications;0,5848
inf-norm-Mean_CLEVER-0.0-samples;0,0000
2-norm-Mean_CLEVER-0.0-samples;0,0000
Adversarial_accuracy_autoattack;91,7000
uniform-l1,8.766,False,max;99,3824
uniform-l2,0.2137,False,max;99,3824
uniform-linf,0.0163,False,max;99,3666
uniform-l0.5,25000.0,True,max;99,3824
uniform-l1,25.0,True,max;99,3666
uniform-l2,0.5,True,max;99,3587
uniform-l10,0.03,True,max;99,3745
uniform-l50,0.02,True,max;99,3112
uniform-linf,0.01,True,max;99,3270
uniform-l0-impulse,0.01,True,max;98,8203
uniform-l0-impulse,0.02,True,max;97,7276
uniform-l0-impulse,0.05,True,max;93,0800
uniform-l0-impulse,0.1,True,max;82,7395
uniform-l0-impulse,0.2,True,max;68,3531
uniform-l0-impulse,0.5,True,max;40,7205
uniform-l0.5,50000.0,False,max;99,3745
uniform-l0.5,100000.0,False,max;99,1132
uniform-l0.5,200000.0,False,max;97,8306
uniform-l0.5,500000.0,False,max;89,8337
uniform-l0.5,1000000.0,False,max;76,1124
uniform-l0.5,2000000.0,False,max;57,7831
uniform-l1,20.0,False,max;99,3428
uniform-l1,50.0,False,max;99,2241
uniform-l1,100.0,False,max;98,2264
uniform-l1,200.0,False,max;93,9747
uniform-l1,500.0,False,max;74,8298
uniform-l1,1000.0,False,max;51,6548
uniform-l2,0.5,False,max;99,3508
uniform-l2,1.0,False,max;99,2082
uniform-l2,2.0,False,max;98,7728
uniform-l2,5.0,False,max;93,1116
uniform-l2,10.0,False,max;79,3666
uniform-l2,20.0,False,max;54,8060
uniform-l10,0.02,False,max;99,3428
uniform-l10,0.05,False,max;99,3112
uniform-l10,0.1,False,max;99,0340
uniform-l10,0.2,False,max;96,1758
uniform-l10,0.5,False,max;81,5677
uniform-l10,1.0,False,max;56,5875
uniform-l50,0.01,False,max;99,3745
uniform-l50,0.02,False,max;99,3508
uniform-l50,0.05,False,max;99,0578
uniform-l50,0.1,False,max;97,3793
uniform-l50,0.2,False,max;90,0079
uniform-l50,0.5,False,max;63,8955
uniform-linf,0.01,False,max;99,3508
uniform-linf,0.02,False,max;99,3112
uniform-linf,0.05,False,max;99,0420
uniform-linf,0.1,False,max;96,7854
uniform-linf,0.2,False,max;88,2581
uniform-linf,0.5,False,max;60,6572
Class Separation Robustness;99,3771
imperceptible Robustness;99,3534
Average p-norm robustness;87,3297
