;config_154_avg
Standard_Acc;99,7378
RMSCE;0,0674
gaussian_noise;88,4000
shot_noise;97,2000
impulse_noise;90,0000
defocus_blur;99,5000
glass_blur;94,6000
motion_blur;99,5000
zoom_blur;99,8000
snow;94,6000
frost;96,3000
fog;96,2000
brightness;99,6000
contrast;99,8000
elastic_transform;98,9000
pixelate;99,7000
jpeg_compression;96,0000
speckle_noise;98,3000
gaussian_blur;99,9000
spatter;97,3000
saturate;98,5000
blue_noise;94,4000
brownish_noise;82,6000
checkerboard_cutout;82,8000
circular_motion_blur;99,8000
inverse_sparkles;76,2000
lines;82,2000
pinch_and_twirl;98,5000
ripple;98,6000
sparkles;87,1000
transverse_chromatic_abberation;98,4000
Acc_C-all-19;97,0579
Acc_C-original-15;96,6733
Acc_C-bar-10;90,0600
Acc_all-ex-pixelwise-noise-24;94,8500
RMSCE_C;0,0663
uniform-l1,130.9,False,max;91,8539
uniform-l2,2.611,False,max;95,3933
uniform-linf,0.1303,False,max;86,6105
uniform-l0.5,700000.0,True,max;67,4532
uniform-l1,125.0,True,max;92,9963
uniform-l2,2.0,True,max;97,8652
uniform-l10,0.06,True,max;99,2135
uniform-l50,0.04,True,max;99,3071
uniform-linf,0.01,True,max;99,6442
uniform-l0-impulse,0.01,True,max;98,8764
uniform-l0-impulse,0.02,True,max;96,6667
uniform-l0-impulse,0.05,True,max;84,6255
uniform-l0-impulse,0.1,True,max;65,5431
uniform-l0-impulse,0.2,True,max;47,8090
uniform-l0-impulse,0.5,True,max;18,9139
uniform-l0.5,50000.0,False,max;99,5506
uniform-l0.5,100000.0,False,max;99,0449
uniform-l0.5,200000.0,False,max;95,2996
uniform-l0.5,500000.0,False,max;77,5468
uniform-l0.5,1000000.0,False,max;56,6667
uniform-l0.5,2000000.0,False,max;35,5243
uniform-l1,20.0,False,max;99,6442
uniform-l1,50.0,False,max;99,0075
uniform-l1,100.0,False,max;95,9925
uniform-l1,200.0,False,max;83,9326
uniform-l1,500.0,False,max;56,3670
uniform-l1,1000.0,False,max;30,2434
uniform-l2,0.5,False,max;99,6442
uniform-l2,1.0,False,max;99,2884
uniform-l2,2.0,False,max;97,7903
uniform-l2,5.0,False,max;82,3221
uniform-l2,10.0,False,max;60,6742
uniform-l2,20.0,False,max;31,5918
uniform-l10,0.02,False,max;99,7566
uniform-l10,0.05,False,max;99,5880
uniform-l10,0.1,False,max;98,1648
uniform-l10,0.2,False,max;90,2622
uniform-l10,0.5,False,max;63,6330
uniform-l10,1.0,False,max;34,8876
uniform-l50,0.01,False,max;99,7191
uniform-l50,0.02,False,max;99,5880
uniform-l50,0.05,False,max;98,7079
uniform-l50,0.1,False,max;92,1910
uniform-l50,0.2,False,max;76,8165
uniform-l50,0.5,False,max;42,3221
uniform-linf,0.01,False,max;99,7378
uniform-linf,0.02,False,max;99,5880
uniform-linf,0.05,False,max;98,5768
uniform-linf,0.1,False,max;91,1049
uniform-linf,0.2,False,max;73,8577
uniform-linf,0.5,False,max;38,4270
Class Separation Robustness;91,2859
imperceptible Robustness;92,7466
Average p-norm robustness;78,7975
