;config_168_avg
Standard_Acc;99,7191
RMSCE;0,0671
gaussian_noise;87,2000
shot_noise;96,9000
impulse_noise;89,8000
defocus_blur;99,8000
glass_blur;94,8000
motion_blur;99,0000
zoom_blur;99,5000
snow;94,6000
frost;96,0000
fog;96,5000
brightness;99,4000
contrast;99,8000
elastic_transform;98,8000
pixelate;99,5000
jpeg_compression;96,4000
speckle_noise;98,7000
gaussian_blur;99,8000
spatter;97,5000
saturate;98,6000
blue_noise;94,4000
brownish_noise;82,3000
checkerboard_cutout;83,5000
circular_motion_blur;99,9000
inverse_sparkles;78,9000
lines;80,6000
pinch_and_twirl;98,4000
ripple;98,9000
sparkles;87,3000
transverse_chromatic_abberation;97,5000
Acc_C-all-19;96,9789
Acc_C-original-15;96,5333
Acc_C-bar-10;90,1700
Acc_all-ex-pixelwise-noise-24;94,8875
RMSCE_C;0,0674
uniform-l1,130.9,False,max;91,3858
uniform-l2,2.611,False,max;94,3258
uniform-linf,0.1303,False,max;85,1498
uniform-l0.5,700000.0,True,max;66,7790
uniform-l1,125.0,True,max;92,5281
uniform-l2,2.0,True,max;97,1910
uniform-l10,0.06,True,max;99,0637
uniform-l50,0.04,True,max;99,0075
uniform-linf,0.01,True,max;99,5880
uniform-l0-impulse,0.01,True,max;98,7640
uniform-l0-impulse,0.02,True,max;96,4232
uniform-l0-impulse,0.05,True,max;82,9963
uniform-l0-impulse,0.1,True,max;63,6517
uniform-l0-impulse,0.2,True,max;45,0187
uniform-l0-impulse,0.5,True,max;16,9663
uniform-l0.5,50000.0,False,max;99,3820
uniform-l0.5,100000.0,False,max;98,6142
uniform-l0.5,200000.0,False,max;94,4382
uniform-l0.5,500000.0,False,max;76,4232
uniform-l0.5,1000000.0,False,max;55,9925
uniform-l0.5,2000000.0,False,max;32,6779
uniform-l1,20.0,False,max;99,5506
uniform-l1,50.0,False,max;98,8764
uniform-l1,100.0,False,max;95,0936
uniform-l1,200.0,False,max;82,0412
uniform-l1,500.0,False,max;53,7828
uniform-l1,1000.0,False,max;28,4644
uniform-l2,0.5,False,max;99,6067
uniform-l2,1.0,False,max;98,9888
uniform-l2,2.0,False,max;96,8914
uniform-l2,5.0,False,max;81,3483
uniform-l2,10.0,False,max;59,3071
uniform-l2,20.0,False,max;30,2996
uniform-l10,0.02,False,max;99,7004
uniform-l10,0.05,False,max;99,2884
uniform-l10,0.1,False,max;97,6779
uniform-l10,0.2,False,max;89,7566
uniform-l10,0.5,False,max;63,4644
uniform-l10,1.0,False,max;33,8015
uniform-l50,0.01,False,max;99,6255
uniform-l50,0.02,False,max;99,4569
uniform-l50,0.05,False,max;98,4270
uniform-l50,0.1,False,max;91,6854
uniform-l50,0.2,False,max;75,0000
uniform-l50,0.5,False,max;41,0861
uniform-linf,0.01,False,max;99,7191
uniform-linf,0.02,False,max;99,5506
uniform-linf,0.05,False,max;98,1273
uniform-linf,0.1,False,max;90,3745
uniform-linf,0.2,False,max;72,9775
uniform-linf,0.5,False,max;36,5918
Class Separation Robustness;90,2871
imperceptible Robustness;92,3596
Average p-norm robustness;77,9026
