inf-norm-min-adv-dist;inf-norm-PGD-dist;inf-norm-sec-att-dist;inf-norm-Clever-0.0-samples;2-norm-min-adv-dist;2-norm-PGD-dist;2-norm-sec-att-dist;2-norm-Clever-0.0-samples
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0008998513221740723;0.001000046730041504;0.0008998513221740723;0.0;0.015150266699492931;0.01727396249771118;0.015150266699492931;0.0
0.0009640604257583618;0.001000046730041504;0.0009640604257583618;0.0;0.018998267129063606;0.024084975942969322;0.018998267129063606;0.0
0.0010000020265579224;0.0010000020265579224;0.0013265162706375122;0.0;0.01982167921960354;0.023982355371117592;0.01982167921960354;0.0
0.001000046730041504;0.001000046730041504;0.0013335496187210083;0.0;0.02254536561667919;0.02445315569639206;0.02254536561667919;0.0
0.001000046730041504;0.001000046730041504;0.0011280179023742676;0.0;0.022568635642528534;0.02448197267949581;0.022568635642528534;0.0
0.0015000030398368835;0.0015000030398368835;0.0021898001432418823;0.0;0.025575809180736542;0.06056549772620201;0.025575809180736542;0.0
0.0015000700950622559;0.0015000700950622559;0.0020514726638793945;0.0;0.026833580806851387;0.03607022017240524;0.026833580806851387;0.0
0.0018046796321868896;0.002500005066394806;0.0018046796321868896;0.0;0.029101651161909103;0.037432704120874405;0.029101651161909103;0.0
0.001999974250793457;0.001999974250793457;0.0025386810302734375;0.0;0.030961409211158752;0.0419299341738224;0.030961409211158752;0.0
0.0020000040531158447;0.0020000040531158447;0.0034395605325698853;0.0;0.031096573919057846;0.04717925935983658;0.031096573919057846;0.0
0.0020000040531158447;0.0020000040531158447;0.0034979581832885742;0.0;0.03305129334330559;0.043182093650102615;0.03305129334330559;0.0
0.002000093460083008;0.002000093460083008;0.0029265135526657104;0.0;0.03396478295326233;0.07094188034534454;0.03396478295326233;0.0
0.002500005066394806;0.002500005066394806;0.003368329256772995;0.0;0.03469682112336159;0.052575405687093735;0.03469682112336159;0.0
0.0025001168251037598;0.0025001168251037598;0.004097476601600647;0.0;0.03472296521067619;0.0699472725391388;0.03472296521067619;0.0
0.0025001168251037598;0.0025001168251037598;0.004408746957778931;0.0;0.03500053659081459;0.06750141829252243;0.03500053659081459;0.0
0.003000006079673767;0.003000006079673767;0.004714466631412506;0.0;0.03766174241900444;0.03766174241900444;0.04302321374416351;0.0
0.003000006079673767;0.003000006079673767;0.004250030964612961;0.0;0.03842177987098694;0.05439508706331253;0.03842177987098694;0.0
0.0030001401901245117;0.0030001401901245117;0.0044314563274383545;0.0;0.03847469016909599;0.03847469016909599;0.047174420207738876;0.0
0.0035000070929527283;0.0035000070929527283;0.005213215947151184;0.0;0.04031761735677719;0.1215566098690033;0.04031761735677719;0.0
0.0035000070929527283;0.0035000070929527283;0.0043713003396987915;0.0;0.04249746724963188;0.08967864513397217;0.04249746724963188;0.0
0.0035000070929527283;0.0035000070929527283;0.006791040301322937;0.0;0.04316065087914467;0.08339636772871017;0.04316065087914467;0.0
0.0035001635551452637;0.0035001635551452637;0.00501483678817749;0.0;0.04394771158695221;0.04394771158695221;0.060334909707307816;0.0
