time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
44,9226;4,8172;3,6994;8,1648;3,5739;8,0862;8,1648;8,0862
92,8067;8,0759;3,5130;20,5805;2,8929;19,0862;20,5805;19,0862
135,5842;18,5416;3,1203;34,0449;1,9598;30,3276;34,0449;30,3276
185,0126;33,7773;2,5978;52,2285;1,3696;47,8621;52,2285;47,8621
235,1448;48,2242;2,2286;69,4382;1,0061;59,1379;69,4382;59,1379
283,2953;55,0156;2,0624;81,0487;0,5850;70,5172;81,0487;70,5172
325,4462;62,6381;1,8515;73,7079;0,8614;65,5000;73,7079;65,5000
367,5517;65,8543;1,7573;88,2772;0,4001;78,2414;88,2772;78,2414
409,3393;67,2145;1,7071;90,5993;0,3861;80,3448;90,5993;80,3448
450,5384;69,8970;1,6309;93,5581;0,2481;83,7241;93,5581;83,7241
494,7738;72,8204;1,5426;94,0449;0,1822;84,3621;94,0449;84,3621
543,6225;73,3069;1,5246;96,1798;0,1884;86,7414;96,1798;86,7414
584,8111;74,1900;1,4929;95,5618;0,2288;85,1897;95,5618;85,1897
627,2782;75,3802;1,4599;95,9176;0,2225;86,3793;95,9176;86,3793
671,7685;75,2668;1,4528;96,8352;0,2600;87,2241;96,8352;87,2241
714,0275;75,7911;1,4377;98,3333;0,0839;89,2586;98,3333;89,2586
760,9092;76,4145;1,4085;96,3109;0,2389;86,5517;96,3109;86,5517
807,2238;76,2775;1,4138;96,2921;0,1536;86,9138;96,2921;86,9138
850,3001;78,1336;1,3643;98,0150;0,1151;89,9655;98,0150;89,9655
892,2739;78,3083;1,3552;97,7341;0,1849;88,7241;97,7341;88,7241
934,8149;78,4783;1,3501;97,1536;0,1674;89,4828;97,1536;89,4828
985,0072;79,2812;1,3238;98,4457;0,0989;90,2069;98,4457;90,2069
1031,2524;80,0557;1,3078;97,4906;0,1288;87,7759;97,4906;87,7759
1079,4022;79,5032;1,3184;98,0524;0,1254;89,3103;98,0524;89,3103
1121,9412;79,8952;1,3081;98,9700;0,1265;91,0862;98,9700;91,0862
1166,2482;80,4572;1,2858;99,2697;0,0716;91,6379;99,2697;91,6379
1206,5998;80,7878;1,2672;98,3521;0,1195;90,1034;98,3521;90,1034
1253,2782;80,6744;1,2703;98,3895;0,1132;91,4310;98,3895;91,4310
1299,5535;80,9247;1,2646;97,7715;0,1547;89,7759;97,7715;89,7759
1349,3003;82,1337;1,2280;98,3895;0,1160;91,2586;98,3895;91,2586
1396,2756;81,5954;1,2574;98,4644;0,0948;91,8966;98,4644;91,8966
1440,0743;82,3463;1,2236;97,5281;0,1160;90,5862;97,5281;90,5862
1483,4879;81,6190;1,2466;98,9888;0,0827;91,4655;98,9888;91,4655
1530,6157;81,4442;1,2534;98,9888;0,0868;91,2931;98,9888;91,2931
1579,3821;83,1822;1,1977;97,4345;0,1288;89,3621;97,4345;89,3621
1626,6518;81,8079;1,2335;98,2397;0,1096;91,3621;98,2397;91,3621
1668,2007;83,3097;1,2029;97,3970;0,1090;90,3276;97,3970;90,3276
1711,4488;82,8044;1,2128;98,8764;0,1000;91,3621;98,8764;91,3621
1758,0829;83,5647;1,1946;98,4082;0,1072;90,8966;98,4082;90,8966
1807,2038;83,4608;1,1955;98,2397;0,0990;91,0000;98,2397;91,0000
1853,5054;82,9461;1,2064;99,5693;0,0571;92,6207;99,5693;92,6207
1898,7324;83,6167;1,1788;99,2509;0,0946;92,6379;99,2509;92,6379
1938,9430;83,3806;1,1847;99,4007;0,0885;92,0172;99,4007;92,0172
1982,6235;83,9756;1,1670;98,5581;0,1012;92,2414;98,5581;92,2414
2024,6540;84,0229;1,1635;98,9139;0,0941;92,0517;98,9139;92,0517
2075,4198;84,1551;1,1682;98,2022;0,0931;92,4138;98,2022;92,4138
2125,4320;84,6652;1,1542;96,5730;0,1340;90,2414;96,5730;90,2414
2172,7308;85,3358;1,1291;98,7640;0,0902;92,8448;98,7640;92,8448
2220,7957;84,8305;1,1497;97,9026;0,1253;91,6379;97,9026;91,6379
2263,9556;85,4255;1,1303;99,2884;0,0839;93,4828;99,2884;93,4828
2309,8381;85,4822;1,1297;99,3071;0,0843;93,1552;99,3071;93,1552
2359,8700;85,8270;1,1237;98,1273;0,1002;92,1552;98,1273;92,1552
2409,3114;85,7325;1,1162;98,9888;0,0808;92,1552;98,9888;92,1552
2455,6849;85,0808;1,1358;99,1011;0,0921;93,2414;99,1011;93,2414
2501,5618;85,4869;1,1328;97,9963;0,0687;91,8448;97,9963;91,8448
2549,3921;85,6003;1,1189;98,8390;0,0888;92,1897;98,8390;92,1897
2596,9072;86,0111;1,1105;98,8202;0,0937;92,1207;98,8202;92,1207
2642,3102;85,4916;1,1246;97,9401;0,1093;92,1034;97,9401;92,1034
2688,0307;86,2284;1,1064;98,4831;0,1182;92,1897;98,4831;92,1897
2730,7119;86,9888;1,0836;98,4457;0,1107;92,2931;98,4457;92,2931
2778,9668;86,1150;1,1067;97,7903;0,1152;91,6379;97,7903;91,6379
2820,1443;86,8424;1,0867;98,9888;0,1013;92,3276;98,9888;92,3276
2865,7119;87,0690;1,0785;97,3596;0,1383;91,5172;97,3596;91,5172
2911,4592;86,8943;1,0838;99,0824;0,0759;93,1552;99,0824;93,1552
2957,9259;87,5460;1,0626;98,7079;0,1070;93,1552;98,7079;93,1552
3005,1114;86,7290;1,0841;99,0824;0,0697;93,2759;99,0824;93,2759
3049,3424;86,9368;1,0795;98,6704;0,0913;93,1034;98,6704;93,1034
3096,4355;87,1824;1,0740;98,5019;0,0888;92,8793;98,5019;92,8793
3143,6428;87,4091;1,0668;98,8951;0,0958;93,3793;98,8951;93,3793
3189,5631;87,9239;1,0483;98,8015;0,0776;93,3621;98,8015;93,3621
3232,8938;88,0656;1,0485;98,8577;0,0837;93,1034;98,8577;93,1034
3275,0835;87,9569;1,0568;99,0824;0,0917;93,5345;99,0824;93,5345
3323,9239;88,5189;1,0346;98,7828;0,1017;93,0862;98,7828;93,0862
3365,4036;87,5177;1,0590;98,7828;0,0944;93,8103;98,7828;93,8103
3414,8297;88,0797;1,0498;99,2884;0,0791;93,5000;99,2884;93,5000
3461,3498;88,4150;1,0348;98,8390;0,0866;93,2069;98,8390;93,2069
3508,4415;89,1187;1,0225;98,4082;0,1085;92,5000;98,4082;92,5000
3559,5751;88,9676;1,0226;98,6891;0,0963;92,9138;98,5393;92,6207
3617,9835;89,0148;1,0214;98,7640;0,0822;92,6552;98,5768;92,7759
3672,5315;88,0608;1,0425;98,5019;0,1001;93,2414;98,7079;93,1207
3729,5270;88,7267;1,0278;98,8015;0,0723;93,2069;98,6142;92,7931
3789,0837;88,8779;1,0244;98,8764;0,0963;93,1552;98,9888;93,0690
3836,0885;88,5520;1,0350;98,3895;0,0909;92,8621;99,1199;93,5690
3882,4114;88,3725;1,0353;98,5581;0,1071;93,0690;98,6891;93,2931
3926,9066;89,0904;1,0204;98,9326;0,0691;93,3276;98,4831;92,5517
3984,2480;88,0608;1,0464;98,4831;0,1166;92,9310;98,5206;92,3448
4041,5872;88,3489;1,0426;98,5019;0,1016;93,0345;98,4831;92,8793
4097,3748;89,1990;1,0256;98,3146;0,0694;92,4138;98,4270;92,2586
4143,7227;89,0054;1,0219;98,8951;0,0856;93,1552;98,8577;93,2759
4196,4596;88,5851;1,0421;99,2322;0,0318;93,2241;98,4270;92,6034
4249,2252;88,6890;1,0320;98,8015;0,1100;92,9138;98,5768;92,6724
4305,4920;88,1175;1,0441;98,6891;0,0845;92,8793;98,5393;92,8793
4364,4154;88,9865;1,0249;98,0337;0,1065;92,5000;98,7640;92,9483
4415,3110;88,5992;1,0339;99,0449;0,0608;93,2069;98,8951;93,2069
4462,9039;88,4906;1,0393;98,0524;0,1127;92,5690;98,8764;93,3276
4508,5865;89,0243;1,0266;98,8764;0,0945;93,5345;98,8577;93,2759
4567,0327;88,9015;1,0209;98,5581;0,1092;93,2414;98,3708;92,9310
4627,6048;88,5331;1,0306;98,5955;0,1023;93,2069;98,5019;93,0690
4676,1084;88,6937;1,0262;99,2135;0,0785;93,8103;98,5206;92,9655
4721,6217;88,2403;1,0383;98,7640;0,1183;93,0690;98,5393;92,9310
