;config_157_avg
Standard_Acc;99,0824
RMSCE;0,0511
gaussian_noise;88,0000
shot_noise;96,8000
impulse_noise;90,1000
defocus_blur;99,6000
glass_blur;94,9000
motion_blur;98,9000
zoom_blur;99,1000
snow;93,3000
frost;95,3000
fog;95,4000
brightness;98,9000
contrast;99,5000
elastic_transform;98,1000
pixelate;98,7000
jpeg_compression;95,0000
speckle_noise;98,3000
gaussian_blur;98,9000
spatter;96,5000
saturate;97,7000
blue_noise;94,5000
brownish_noise;83,7000
checkerboard_cutout;82,6000
circular_motion_blur;98,7000
inverse_sparkles;77,4000
lines;79,6000
pinch_and_twirl;97,1000
ripple;98,2000
sparkles;85,3000
transverse_chromatic_abberation;97,6000
Acc_C-all-19;96,4737
Acc_C-original-15;96,1067
Acc_C-bar-10;89,4700
Acc_all-ex-pixelwise-noise-24;94,1667
RMSCE_C;0,0529
uniform-l1,130.9,False,max;92,1348
uniform-l2,2.611,False,max;94,7004
uniform-linf,0.1303,False,max;86,3670
uniform-l0.5,700000.0,True,max;67,4345
uniform-l1,125.0,True,max;93,2959
uniform-l2,2.0,True,max;97,1910
uniform-l10,0.06,True,max;98,5206
uniform-l50,0.04,True,max;98,2959
uniform-linf,0.01,True,max;99,0262
uniform-l0-impulse,0.01,True,max;98,2772
uniform-l0-impulse,0.02,True,max;96,4419
uniform-l0-impulse,0.05,True,max;85,9176
uniform-l0-impulse,0.1,True,max;67,8839
uniform-l0-impulse,0.2,True,max;48,7640
uniform-l0-impulse,0.5,True,max;18,4082
uniform-l0.5,50000.0,False,max;98,7453
uniform-l0.5,100000.0,False,max;98,1648
uniform-l0.5,200000.0,False,max;94,4195
uniform-l0.5,500000.0,False,max;78,4082
uniform-l0.5,1000000.0,False,max;57,1536
uniform-l0.5,2000000.0,False,max;34,8876
uniform-l1,20.0,False,max;98,9326
uniform-l1,50.0,False,max;98,4457
uniform-l1,100.0,False,max;95,3558
uniform-l1,200.0,False,max;83,8015
uniform-l1,500.0,False,max;55,5618
uniform-l1,1000.0,False,max;29,4757
uniform-l2,0.5,False,max;99,0075
uniform-l2,1.0,False,max;98,6517
uniform-l2,2.0,False,max;96,9476
uniform-l2,5.0,False,max;82,3783
uniform-l2,10.0,False,max;59,4195
uniform-l2,20.0,False,max;32,4719
uniform-l10,0.02,False,max;99,0262
uniform-l10,0.05,False,max;98,7828
uniform-l10,0.1,False,max;97,2285
uniform-l10,0.2,False,max;91,0300
uniform-l10,0.5,False,max;63,6517
uniform-l10,1.0,False,max;34,5880
uniform-l50,0.01,False,max;99,0449
uniform-l50,0.02,False,max;98,9326
uniform-l50,0.05,False,max;98,0524
uniform-l50,0.1,False,max;93,0337
uniform-l50,0.2,False,max;76,4794
uniform-l50,0.5,False,max;42,5468
uniform-linf,0.01,False,max;99,0637
uniform-linf,0.02,False,max;98,9888
uniform-linf,0.05,False,max;97,9401
uniform-linf,0.1,False,max;91,2172
uniform-linf,0.2,False,max;73,8764
uniform-linf,0.5,False,max;38,1461
Class Separation Robustness;91,0674
imperceptible Robustness;92,2940
Average p-norm robustness;78,5607
