inf-norm-min-adv-dist;inf-norm-PGD-dist;inf-norm-sec-att-dist;inf-norm-Clever-0.0-samples;2-norm-min-adv-dist;2-norm-PGD-dist;2-norm-sec-att-dist;2-norm-Clever-0.0-samples
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0004907920956611633;0.0005000010132789612;0.0004907920956611633;0.0;0.006856916472315788;0.009999999776482582;0.006856916472315788;0.0
0.0007815361022949219;0.0010000020265579224;0.0007815361022949219;0.0;0.009907878935337067;0.017274457961320877;0.009907878935337067;0.0
0.0009349584579467773;0.001000046730041504;0.0009349584579467773;0.0;0.012304124422371387;0.01723671332001686;0.012304124422371387;0.0
0.0010000020265579224;0.0010000020265579224;0.0011260509490966797;0.0;0.018655449151992798;0.02423684671521187;0.018655449151992798;0.0
0.001000046730041504;0.001000046730041504;0.0017496198415756226;0.0;0.02230926789343357;0.024249013513326645;0.02230926789343357;0.0
0.0015000030398368835;0.0015000030398368835;0.002013489603996277;0.0;0.022910619154572487;0.024374159052968025;0.022910619154572487;0.0
0.0015000030398368835;0.0015000030398368835;0.002299472689628601;0.0;0.02437676675617695;0.02437676675617695;0.029083283618092537;0.0
0.001999974250793457;0.001999974250793457;0.0030025839805603027;0.0;0.024475576356053352;0.02482108771800995;0.024475576356053352;0.0
0.0020000040531158447;0.0020000040531158447;0.003058485686779022;0.0;0.030119415372610092;0.04184688627719879;0.030119415372610092;0.0
0.002000093460083008;0.002000093460083008;0.0036124959588050842;0.0;0.036725789308547974;0.036725789308547974;0.047135427594184875;0.0
0.003000006079673767;0.003000006079673767;0.004986926913261414;0.0;0.040950048714876175;0.05148572102189064;0.040950048714876175;0.0
0.003000006079673767;0.003000006079673767;0.004393525421619415;0.0;0.04878716543316841;0.04878716543316841;0.051494300365448;0.0
0.0035001635551452637;0.0035001635551452637;0.0037251710891723633;0.0;0.051582761108875275;0.051582761108875275;0.15570944547653198;0.0
0.003999948501586914;0.003999948501586914;0.005973607301712036;0.0;0.051800668239593506;0.06331031024456024;0.051800668239593506;0.0
0.003999948501586914;0.003999948501586914;0.006041407585144043;0.0;0.053357068449258804;0.053357068449258804;0.084630087018013;0.0
0.0040000081062316895;0.0040000081062316895;0.00710635632276535;0.0;0.05513456091284752;0.05513456091284752;0.06923917680978775;0.0
0.0040000081062316895;0.0040000081062316895;0.005138397216796875;0.0;0.05523877218365669;0.06764819473028183;0.05523877218365669;0.0
0.004000186920166016;0.004000186920166016;0.005997836589813232;0.0;0.05837133899331093;0.0702173039317131;0.05837133899331093;0.0
0.004500009119510651;0.004500009119510651;0.00792037695646286;0.0;0.05972454324364662;0.10491547733545303;0.05972454324364662;0.0
