;config_199_avg
Standard_Acc;99,0261
RMSCE;0,0462
gaussian_noise;38,4943
shot_noise;55,7213
impulse_noise;52,5726
defocus_blur;98,7532
glass_blur;69,6970
motion_blur;98,0429
zoom_blur;98,8400
snow;76,7835
frost;91,7771
fog;93,1187
brightness;98,6664
contrast;98,7926
elastic_transform;95,8965
pixelate;96,9302
jpeg_compression;95,6913
speckle_noise;71,3621
gaussian_blur;98,6032
spatter;94,0183
saturate;98,0035
blue_noise;78,4328
brownish_noise;76,9807
checkerboard_cutout;75,9943
circular_motion_blur;98,9504
inverse_sparkles;47,7352
lines;62,2317
pinch_and_twirl;95,1073
ripple;96,8198
sparkles;75,9470
transverse_chromatic_abberation;98,2086
Acc_C-all-19;85,3560
Acc_C-original-15;83,9852
Acc_C-bar-10;80,6408
Acc_all-ex-pixelwise-noise-24;88,8162
RMSCE_C;0,0663
uniform-l1,130.9,False,max;47,8385
uniform-l2,2.611,False,max;55,8116
uniform-linf,0.1303,False,max;33,1591
uniform-l0.5,700000.0,True,max;8,1869
uniform-l1,125.0,True,max;49,3903
uniform-l2,2.0,True,max;66,2629
uniform-l10,0.06,True,max;84,7110
uniform-l50,0.04,True,max;81,9636
uniform-linf,0.01,True,max;96,5321
uniform-l0-impulse,0.01,True,max;90,9897
uniform-l0-impulse,0.02,True,max;71,1797
uniform-l0-impulse,0.05,True,max;32,0744
uniform-l0-impulse,0.1,True,max;9,6833
uniform-l0-impulse,0.2,True,max;2,5732
uniform-l0-impulse,0.5,True,max;1,2272
uniform-l0.5,50000.0,False,max;93,4125
uniform-l0.5,100000.0,False,max;78,6144
uniform-l0.5,200000.0,False,max;55,5424
uniform-l0.5,500000.0,False,max;17,4584
uniform-l0.5,1000000.0,False,max;3,6738
uniform-l0.5,2000000.0,False,max;1,5994
uniform-l1,20.0,False,max;97,5772
uniform-l1,50.0,False,max;81,6073
uniform-l1,100.0,False,max;58,8599
uniform-l1,200.0,False,max;28,6857
uniform-l1,500.0,False,max;3,1750
uniform-l1,1000.0,False,max;1,4648
uniform-l2,0.5,False,max;97,6010
uniform-l2,1.0,False,max;86,4450
uniform-l2,2.0,False,max;66,5479
uniform-l2,5.0,False,max;26,2074
uniform-l2,10.0,False,max;5,0277
uniform-l2,20.0,False,max;1,5202
uniform-l10,0.02,False,max;98,8599
uniform-l10,0.05,False,max;89,2162
uniform-l10,0.1,False,max;69,7704
uniform-l10,0.2,False,max;41,8448
uniform-l10,0.5,False,max;6,7538
uniform-l10,1.0,False,max;1,5677
uniform-l50,0.01,False,max;98,9390
uniform-l50,0.02,False,max;96,0174
uniform-l50,0.05,False,max;75,6057
uniform-l50,0.1,False,max;50,3325
uniform-l50,0.2,False,max;18,7490
uniform-l50,0.5,False,max;2,0269
uniform-linf,0.01,False,max;98,8678
uniform-linf,0.02,False,max;94,5527
uniform-linf,0.05,False,max;73,1512
uniform-linf,0.1,False,max;45,8828
uniform-linf,0.2,False,max;15,5503
uniform-linf,0.5,False,max;1,7181
Class Separation Robustness;45,6031
imperceptible Robustness;64,5078
Average p-norm robustness;47,4322
