;config_193_avg
Standard_Acc;99,3191
RMSCE;0,0470
gaussian_noise;94,9416
shot_noise;98,3112
impulse_noise;98,5322
defocus_blur;99,1793
glass_blur;95,8728
motion_blur;98,5795
zoom_blur;99,3687
snow;95,2809
frost;96,1490
fog;92,4874
brightness;99,0451
contrast;97,7115
elastic_transform;98,2165
pixelate;99,2109
jpeg_compression;97,1907
speckle_noise;98,8479
gaussian_blur;99,1162
spatter;97,7273
saturate;97,9482
blue_noise;97,5458
brownish_noise;74,9132
checkerboard_cutout;89,8595
circular_motion_blur;99,2977
inverse_sparkles;87,1686
lines;92,2585
pinch_and_twirl;97,8772
ripple;98,9189
sparkles;86,1900
transverse_chromatic_abberation;97,6247
Acc_C-all-19;97,5640
Acc_C-original-15;97,3385
Acc_C-bar-10;92,1654
Acc_all-ex-pixelwise-noise-24;95,2997
RMSCE_C;0,0510
uniform-l1,8.766,False,max;99,3270
uniform-l2,0.2137,False,max;99,2953
uniform-linf,0.0163,False,max;99,2162
uniform-l0.5,25000.0,True,max;99,3032
uniform-l1,25.0,True,max;99,2795
uniform-l2,0.5,True,max;99,2557
uniform-l10,0.03,True,max;99,2162
uniform-l50,0.02,True,max;99,2241
uniform-linf,0.01,True,max;99,1845
uniform-l0-impulse,0.01,True,max;99,2637
uniform-l0-impulse,0.02,True,max;99,1449
uniform-l0-impulse,0.05,True,max;98,2344
uniform-l0-impulse,0.1,True,max;95,1465
uniform-l0-impulse,0.2,True,max;82,1457
uniform-l0-impulse,0.5,True,max;44,3389
uniform-l0.5,50000.0,False,max;99,1686
uniform-l0.5,100000.0,False,max;99,0340
uniform-l0.5,200000.0,False,max;98,2106
uniform-l0.5,500000.0,False,max;93,2700
uniform-l0.5,1000000.0,False,max;80,5463
uniform-l0.5,2000000.0,False,max;58,1156
uniform-l1,20.0,False,max;99,3112
uniform-l1,50.0,False,max;99,0736
uniform-l1,100.0,False,max;98,1869
uniform-l1,200.0,False,max;94,3785
uniform-l1,500.0,False,max;76,2708
uniform-l1,1000.0,False,max;49,1211
uniform-l2,0.5,False,max;99,2478
uniform-l2,1.0,False,max;99,1291
uniform-l2,2.0,False,max;98,4244
uniform-l2,5.0,False,max;93,0483
uniform-l2,10.0,False,max;78,3215
uniform-l2,20.0,False,max;50,3563
uniform-l10,0.02,False,max;99,2953
uniform-l10,0.05,False,max;99,1607
uniform-l10,0.1,False,max;98,5748
uniform-l10,0.2,False,max;95,4711
uniform-l10,0.5,False,max;78,6857
uniform-l10,1.0,False,max;50,5542
uniform-l50,0.01,False,max;99,2953
uniform-l50,0.02,False,max;99,1924
uniform-l50,0.05,False,max;98,9311
uniform-l50,0.1,False,max;96,8329
uniform-l50,0.2,False,max;88,5432
uniform-l50,0.5,False,max;57,9731
uniform-linf,0.01,False,max;99,2716
uniform-linf,0.02,False,max;99,1528
uniform-linf,0.05,False,max;98,8519
uniform-linf,0.1,False,max;96,2629
uniform-linf,0.2,False,max;86,8646
uniform-linf,0.5,False,max;54,6081
Class Separation Robustness;99,2795
imperceptible Robustness;99,2439
Average p-norm robustness;87,5955
