;config_169_avg
Standard_Acc;99,8502
RMSCE;0,0655
gaussian_noise;87,1000
shot_noise;95,7000
impulse_noise;87,7000
defocus_blur;99,8000
glass_blur;95,9000
motion_blur;99,4000
zoom_blur;99,9000
snow;94,5000
frost;96,5000
fog;96,6000
brightness;99,3000
contrast;100,0000
elastic_transform;99,1000
pixelate;99,7000
jpeg_compression;96,5000
speckle_noise;97,8000
gaussian_blur;99,9000
spatter;97,4000
saturate;98,5000
blue_noise;94,4000
brownish_noise;83,2000
checkerboard_cutout;85,4000
circular_motion_blur;99,8000
inverse_sparkles;80,5000
lines;81,6000
pinch_and_twirl;98,6000
ripple;99,3000
sparkles;87,1000
transverse_chromatic_abberation;98,0000
Acc_C-all-19;96,9105
Acc_C-original-15;96,5133
Acc_C-bar-10;90,7900
Acc_all-ex-pixelwise-noise-24;95,2708
RMSCE_C;0,0650
uniform-l1,130.9,False,max;90,5431
uniform-l2,2.611,False,max;93,8390
uniform-linf,0.1303,False,max;84,4757
uniform-l0.5,700000.0,True,max;63,4831
uniform-l1,125.0,True,max;92,0599
uniform-l2,2.0,True,max;97,1723
uniform-l10,0.06,True,max;99,2135
uniform-l50,0.04,True,max;99,2322
uniform-linf,0.01,True,max;99,7753
uniform-l0-impulse,0.01,True,max;98,7079
uniform-l0-impulse,0.02,True,max;96,0112
uniform-l0-impulse,0.05,True,max;80,5805
uniform-l0-impulse,0.1,True,max;61,8727
uniform-l0-impulse,0.2,True,max;44,2509
uniform-l0-impulse,0.5,True,max;18,1086
uniform-l0.5,50000.0,False,max;99,5880
uniform-l0.5,100000.0,False,max;98,9326
uniform-l0.5,200000.0,False,max;94,2135
uniform-l0.5,500000.0,False,max;75,2434
uniform-l0.5,1000000.0,False,max;53,3895
uniform-l0.5,2000000.0,False,max;32,8090
uniform-l1,20.0,False,max;99,8127
uniform-l1,50.0,False,max;99,1011
uniform-l1,100.0,False,max;95,1124
uniform-l1,200.0,False,max;81,5730
uniform-l1,500.0,False,max;53,0337
uniform-l1,1000.0,False,max;28,5206
uniform-l2,0.5,False,max;99,7378
uniform-l2,1.0,False,max;99,3446
uniform-l2,2.0,False,max;97,0225
uniform-l2,5.0,False,max;80,1873
uniform-l2,10.0,False,max;58,2022
uniform-l2,20.0,False,max;29,7378
uniform-l10,0.02,False,max;99,8689
uniform-l10,0.05,False,max;99,5880
uniform-l10,0.1,False,max;97,4719
uniform-l10,0.2,False,max;88,7266
uniform-l10,0.5,False,max;61,0112
uniform-l10,1.0,False,max;33,4270
uniform-l50,0.01,False,max;99,8502
uniform-l50,0.02,False,max;99,7191
uniform-l50,0.05,False,max;98,4270
uniform-l50,0.1,False,max;91,1236
uniform-l50,0.2,False,max;72,5281
uniform-l50,0.5,False,max;39,1386
uniform-linf,0.01,False,max;99,8315
uniform-linf,0.02,False,max;99,6442
uniform-linf,0.05,False,max;98,2022
uniform-linf,0.1,False,max;89,7566
uniform-linf,0.2,False,max;71,5543
uniform-linf,0.5,False,max;37,4719
Class Separation Robustness;89,6192
imperceptible Robustness;91,8227
Average p-norm robustness;77,4389
