;config_185_avg
Standard_Acc;99,2637
RMSCE;0,0705
gaussian_noise;95,4151
shot_noise;98,4454
impulse_noise;97,2775
defocus_blur;99,1319
glass_blur;97,0960
motion_blur;98,9426
zoom_blur;99,3134
snow;94,7364
frost;96,7014
fog;93,4422
brightness;98,9978
contrast;99,0530
elastic_transform;98,2955
pixelate;99,0767
jpeg_compression;97,9324
speckle_noise;98,8873
gaussian_blur;99,0451
spatter;98,0508
saturate;98,3033
blue_noise;96,7961
brownish_noise;82,2285
checkerboard_cutout;87,9025
circular_motion_blur;99,2819
inverse_sparkles;85,2825
lines;88,7468
pinch_and_twirl;98,2955
ripple;98,9031
sparkles;83,1755
transverse_chromatic_abberation;97,8930
Acc_C-all-19;97,7970
Acc_C-original-15;97,5905
Acc_C-bar-10;91,8505
Acc_all-ex-pixelwise-noise-24;95,4095
RMSCE_C;0,0662
Acc_from_adv_dist_calculation;0,0000
inf-norm-Mean_adv_dist_with_misclassifications_0;0,0416
inf-norm-Mean_adv_dist_without_misclassifications;0,0421
2-norm-Mean_adv_dist_with_misclassifications_0;0,7108
2-norm-Mean_adv_dist_without_misclassifications;0,7194
inf-norm-Mean_CLEVER-0.0-samples;0,0000
2-norm-Mean_CLEVER-0.0-samples;0,0000
Adversarial_accuracy_autoattack;89,4000
uniform-l1,130.9,False,max;97,0071
uniform-l2,2.611,False,max;97,9256
uniform-linf,0.1303,False,max;95,5107
uniform-l0.5,700000.0,True,max;88,3610
uniform-l1,125.0,True,max;97,3159
uniform-l2,2.0,True,max;98,5194
uniform-l10,0.06,True,max;99,0816
uniform-l50,0.04,True,max;99,2082
uniform-linf,0.01,True,max;99,2241
uniform-l0-impulse,0.01,True,max;99,0816
uniform-l0-impulse,0.02,True,max;98,8282
uniform-l0-impulse,0.05,True,max;96,8092
uniform-l0-impulse,0.1,True,max;90,9422
uniform-l0-impulse,0.2,True,max;80,7126
uniform-l0-impulse,0.5,True,max;54,4101
uniform-l0.5,50000.0,False,max;99,2162
uniform-l0.5,100000.0,False,max;98,7965
uniform-l0.5,200000.0,False,max;97,7514
uniform-l0.5,500000.0,False,max;91,8765
uniform-l0.5,1000000.0,False,max;82,8266
uniform-l0.5,2000000.0,False,max;68,8361
uniform-l1,20.0,False,max;99,1845
uniform-l1,50.0,False,max;98,9707
uniform-l1,100.0,False,max;98,0364
uniform-l1,200.0,False,max;94,7823
uniform-l1,500.0,False,max;81,5202
uniform-l1,1000.0,False,max;63,5946
uniform-l2,0.5,False,max;99,3112
uniform-l2,1.0,False,max;99,1449
uniform-l2,2.0,False,max;98,5352
uniform-l2,5.0,False,max;94,2201
uniform-l2,10.0,False,max;83,1671
uniform-l2,20.0,False,max;64,8060
uniform-l10,0.02,False,max;99,2162
uniform-l10,0.05,False,max;99,1528
uniform-l10,0.1,False,max;98,6936
uniform-l10,0.2,False,max;96,9042
uniform-l10,0.5,False,max;84,5922
uniform-l10,1.0,False,max;65,7007
uniform-l50,0.01,False,max;99,2478
uniform-l50,0.02,False,max;99,2637
uniform-l50,0.05,False,max;98,9470
uniform-l50,0.1,False,max;97,6801
uniform-l50,0.2,False,max;92,1140
uniform-l50,0.5,False,max;71,9082
uniform-linf,0.01,False,max;99,2557
uniform-linf,0.02,False,max;99,1924
uniform-linf,0.05,False,max;98,7094
uniform-linf,0.1,False,max;97,2209
uniform-linf,0.2,False,max;90,6017
uniform-linf,0.5,False,max;67,9177
Class Separation Robustness;96,8145
imperceptible Robustness;96,9517
Average p-norm robustness;90,2781
