;config_182_avg
Standard_Acc;99,8100
RMSCE;0,0947
gaussian_noise;93,9394
shot_noise;98,6032
impulse_noise;99,4239
defocus_blur;99,4871
glass_blur;96,1490
motion_blur;99,2188
zoom_blur;99,5739
snow;92,9372
frost;95,9438
fog;94,3182
brightness;99,4239
contrast;99,6291
elastic_transform;98,5795
pixelate;99,4081
jpeg_compression;97,5379
speckle_noise;99,3292
gaussian_blur;99,2977
spatter;98,2323
saturate;98,8952
blue_noise;96,5830
brownish_noise;82,2759
checkerboard_cutout;86,8845
circular_motion_blur;99,6765
inverse_sparkles;81,9602
lines;84,3829
pinch_and_twirl;98,4533
ripple;98,8952
sparkles;86,7977
transverse_chromatic_abberation;97,6089
Acc_C-all-19;97,8909
Acc_C-original-15;97,6115
Acc_C-bar-10;91,3518
Acc_all-ex-pixelwise-noise-24;95,2319
RMSCE_C;0,0903
uniform-l1,130.9,False,max;97,3634
uniform-l2,2.611,False,max;97,6643
uniform-linf,0.1303,False,max;92,8108
uniform-l0.5,700000.0,True,max;88,7094
uniform-l1,125.0,True,max;97,5059
uniform-l2,2.0,True,max;98,7094
uniform-l10,0.06,True,max;99,6041
uniform-l50,0.04,True,max;99,5724
uniform-linf,0.01,True,max;99,7466
uniform-l0-impulse,0.01,True,max;99,7546
uniform-l0-impulse,0.02,True,max;99,6833
uniform-l0-impulse,0.05,True,max;99,2795
uniform-l0-impulse,0.1,True,max;97,3397
uniform-l0-impulse,0.2,True,max;86,5637
uniform-l0-impulse,0.5,True,max;36,4687
uniform-l0.5,50000.0,False,max;99,7229
uniform-l0.5,100000.0,False,max;99,5804
uniform-l0.5,200000.0,False,max;98,8203
uniform-l0.5,500000.0,False,max;93,1512
uniform-l0.5,1000000.0,False,max;80,6572
uniform-l0.5,2000000.0,False,max;53,0245
uniform-l1,20.0,False,max;99,7783
uniform-l1,50.0,False,max;99,4695
uniform-l1,100.0,False,max;98,3848
uniform-l1,200.0,False,max;94,0143
uniform-l1,500.0,False,max;73,9588
uniform-l1,1000.0,False,max;40,9818
uniform-l2,0.5,False,max;99,7625
uniform-l2,1.0,False,max;99,6120
uniform-l2,2.0,False,max;98,7490
uniform-l2,5.0,False,max;92,1219
uniform-l2,10.0,False,max;75,3286
uniform-l2,20.0,False,max;41,7181
uniform-l10,0.02,False,max;99,7941
uniform-l10,0.05,False,max;99,6991
uniform-l10,0.1,False,max;98,9074
uniform-l10,0.2,False,max;94,9723
uniform-l10,0.5,False,max;75,6928
uniform-l10,1.0,False,max;41,3460
uniform-l50,0.01,False,max;99,7625
uniform-l50,0.02,False,max;99,7862
uniform-l50,0.05,False,max;99,2162
uniform-l50,0.1,False,max;96,5083
uniform-l50,0.2,False,max;86,5083
uniform-l50,0.5,False,max;51,0451
uniform-linf,0.01,False,max;99,7546
uniform-linf,0.02,False,max;99,7466
uniform-linf,0.05,False,max;99,0499
uniform-linf,0.1,False,max;95,8274
uniform-linf,0.2,False,max;84,8298
uniform-linf,0.5,False,max;46,1362
Class Separation Robustness;95,9462
imperceptible Robustness;97,3080
Average p-norm robustness;86,3454
