;config_166_avg
Standard_Acc;99,7466
RMSCE;0,0548
gaussian_noise;92,3374
shot_noise;98,4296
impulse_noise;98,1061
defocus_blur;99,5975
glass_blur;95,7939
motion_blur;99,3924
zoom_blur;99,6370
snow;93,4265
frost;95,0205
fog;95,6597
brightness;99,4397
contrast;99,6449
elastic_transform;98,6269
pixelate;99,4555
jpeg_compression;96,6067
speckle_noise;99,1951
gaussian_blur;99,4713
spatter;97,8930
saturate;98,9031
blue_noise;96,1648
brownish_noise;83,9883
checkerboard_cutout;87,5552
circular_motion_blur;99,7554
inverse_sparkles;79,8059
lines;85,0616
pinch_and_twirl;98,4612
ripple;98,9899
sparkles;87,5079
transverse_chromatic_abberation;98,0271
Acc_C-all-19;97,7177
Acc_C-original-15;97,4116
Acc_C-bar-10;91,5317
Acc_all-ex-pixelwise-noise-24;95,3217
RMSCE_C;0,0535
uniform-l1,130.9,False,max;96,3737
uniform-l2,2.611,False,max;97,2605
uniform-linf,0.1303,False,max;91,4964
uniform-l0.5,700000.0,True,max;79,7387
uniform-l1,125.0,True,max;96,8171
uniform-l2,2.0,True,max;98,5511
uniform-l10,0.06,True,max;99,4774
uniform-l50,0.04,True,max;99,3745
uniform-linf,0.01,True,max;99,6991
uniform-l0-impulse,0.01,True,max;99,6120
uniform-l0-impulse,0.02,True,max;99,5645
uniform-l0-impulse,0.05,True,max;97,7435
uniform-l0-impulse,0.1,True,max;88,7569
uniform-l0-impulse,0.2,True,max;62,7553
uniform-l0-impulse,0.5,True,max;20,5622
uniform-l0.5,50000.0,False,max;99,6754
uniform-l0.5,100000.0,False,max;99,4458
uniform-l0.5,200000.0,False,max;98,1869
uniform-l0.5,500000.0,False,max;88,1473
uniform-l0.5,1000000.0,False,max;66,8963
uniform-l0.5,2000000.0,False,max;40,0475
uniform-l1,20.0,False,max;99,6912
uniform-l1,50.0,False,max;99,3666
uniform-l1,100.0,False,max;97,8622
uniform-l1,200.0,False,max;91,2747
uniform-l1,500.0,False,max;63,0958
uniform-l1,1000.0,False,max;31,3618
uniform-l2,0.5,False,max;99,7150
uniform-l2,1.0,False,max;99,5645
uniform-l2,2.0,False,max;98,5590
uniform-l2,5.0,False,max;89,5883
uniform-l2,10.0,False,max;67,8939
uniform-l2,20.0,False,max;34,2043
uniform-l10,0.02,False,max;99,7070
uniform-l10,0.05,False,max;99,6279
uniform-l10,0.1,False,max;98,8440
uniform-l10,0.2,False,max;94,2359
uniform-l10,0.5,False,max;70,2771
uniform-l10,1.0,False,max;36,0333
uniform-l50,0.01,False,max;99,7150
uniform-l50,0.02,False,max;99,7070
uniform-l50,0.05,False,max;99,2478
uniform-l50,0.1,False,max;96,3183
uniform-l50,0.2,False,max;84,2993
uniform-l50,0.5,False,max;45,1386
uniform-linf,0.01,False,max;99,6833
uniform-linf,0.02,False,max;99,7150
uniform-linf,0.05,False,max;99,0261
uniform-linf,0.1,False,max;95,3048
uniform-linf,0.2,False,max;81,8606
uniform-linf,0.5,False,max;39,9446
Class Separation Robustness;95,0435
imperceptible Robustness;95,6097
Average p-norm robustness;82,6728
