inf-norm-min-adv-dist;inf-norm-PGD-dist;inf-norm-sec-att-dist;inf-norm-Clever-0.0-samples;2-norm-min-adv-dist;2-norm-PGD-dist;2-norm-sec-att-dist;2-norm-Clever-0.0-samples
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.00027961283922195435;0.0005000010132789612;0.00027961283922195435;0.0;0.005547522567212582;0.009999998845160007;0.005547522567212582;0.0
0.0004472285509109497;0.0005000010132789612;0.0004472285509109497;0.0;0.006653623655438423;0.009999996051192284;0.006653623655438423;0.0
0.0007861405611038208;0.0010000020265579224;0.0007861405611038208;0.0;0.009822504594922066;0.01730433665215969;0.009822504594922066;0.0
0.0010000020265579224;0.0010000020265579224;0.0015585273504257202;0.0;0.014338606968522072;0.017276035621762276;0.014338606968522072;0.0
0.0010000020265579224;0.0010000020265579224;0.0017200186848640442;0.0;0.0153202461078763;0.017233753576874733;0.0153202461078763;0.0
0.0014999806880950928;0.0014999806880950928;0.0021602511405944824;0.0;0.01731410250067711;0.01731410250067711;0.019108451902866364;0.0
0.0015000030398368835;0.0015000030398368835;0.002543509006500244;0.0;0.01740255020558834;0.01740255020558834;0.01789112389087677;0.0
0.0015000700950622559;0.0015000700950622559;0.0019403398036956787;0.0;0.029491107910871506;0.03097163885831833;0.029491107910871506;0.0
0.002000093460083008;0.002000093460083008;0.002818003296852112;0.0;0.035962119698524475;0.035962119698524475;0.04416918754577637;0.0
0.0035000070929527283;0.0035000070929527283;0.004752993583679199;0.0;0.03893294930458069;0.04397609084844589;0.03893294930458069;0.0
0.0035000070929527283;0.0035000070929527283;0.006843209266662598;0.0;0.04086220636963844;0.05487189069390297;0.04086220636963844;0.0
0.003999948501586914;0.003999948501586914;0.01551884412765503;0.0;0.045595861971378326;0.045595861971378326;0.06262344866991043;0.0
0.0040000081062316895;0.0040000081062316895;0.005155794322490692;0.0;0.04700919985771179;0.1433584988117218;0.04700919985771179;0.0
0.004999935626983643;0.004999935626983643;0.011667042970657349;0.0;0.05170396342873573;0.05170396342873573;0.06742294132709503;0.0
0.005000010132789612;0.005000010132789612;0.008651375770568848;0.0;0.05385376513004303;0.08097963780164719;0.05385376513004303;0.0
0.005454987287521362;0.005454987287521362;0.009147286415100098;0.0;0.05786680802702904;0.09338409453630447;0.05786680802702904;0.0
0.0054648518562316895;0.0054648518562316895;0.007627129554748535;0.0;0.060060422867536545;0.08485464006662369;0.060060422867536545;0.0
0.005484484136104584;0.005484484136104584;0.01377926766872406;0.0;0.061069831252098083;0.14463916420936584;0.061069831252098083;0.0
0.005499929189682007;0.005499929189682007;0.008768558502197266;0.0;0.06544236838817596;0.0898420438170433;0.06544236838817596;0.0
0.005875498056411743;0.005875498056411743;0.009286433458328247;0.0;0.06822984665632248;0.08274435251951218;0.06822984665632248;0.0
0.005911648273468018;0.005911648273468018;0.010767102241516113;0.0;0.0694187805056572;0.13474875688552856;0.0694187805056572;0.0
