;config_424_avg
Standard_Acc;67,1986
RMSCE;0,0551
gaussian_noise;54,8552
shot_noise;53,0664
impulse_noise;52,9813
defocus_blur;24,0204
glass_blur;28,8756
motion_blur;35,0937
zoom_blur;33,9012
snow;32,4532
frost;34,8382
fog;42,0784
brightness;56,8995
contrast;48,6371
elastic_transform;54,3441
pixelate;55,3663
jpeg_compression;58,5179
speckle_noise;54,8552
gaussian_blur;25,9796
spatter;39,6934
saturate;52,8961
blue_noise_sample;45,0596
brownish_noise;56,9847
caustic_refraction;48,9779
checkerboard_cutout;46,5928
cocentric_sine_waves;29,4719
inverse_sparkles;34,1567
perlin_noise;48,8927
plasma_noise;44,2930
single_frequency_greyscale;34,5826
sparkles;60,4770
Acc_C-all-19;44,1765
Acc_C-original-15;44,3952
Acc_C-bar-10;44,9489
Acc_all-ex-pixelwise-noise-24;42,8343
RMSCE_C;0,1409
uniform-l1,1631.4,False,max;66,9326
uniform-l2,7.51,False,max;67,0213
uniform-linf,0.069,False,max;65,7801
uniform-l0.5,200000000.0,True,max;66,5780
uniform-l1,2500.0,True,max;66,4894
uniform-l2,8.0,True,max;66,5780
uniform-l10,0.07,True,max;67,0213
uniform-l50,0.035,True,max;67,0213
uniform-linf,0.015,True,max;66,6667
uniform-l0-impulse,0.01,True,max;65,0709
uniform-l0-impulse,0.02,True,max;64,1844
uniform-l0-impulse,0.05,True,max;60,3723
uniform-l0-impulse,0.1,True,max;56,1170
uniform-l0-impulse,0.2,True,max;49,7340
uniform-l0-impulse,0.5,True,max;33,9539
uniform-l0.5,200000000.0,False,max;66,8440
uniform-l0.5,500000000.0,False,max;64,8050
uniform-l0.5,1000000000.0,False,max;61,2589
uniform-l0.5,2000000000.0,False,max;55,3191
uniform-l0.5,5000000000.0,False,max;45,5674
uniform-l0.5,10000000000.0,False,max;33,0674
uniform-l1,1000.0,False,max;67,0213
uniform-l1,5000.0,False,max;65,4255
uniform-l1,10000.0,False,max;62,1454
uniform-l1,20000.0,False,max;56,6489
uniform-l1,50000.0,False,max;43,4397
uniform-l1,100000.0,False,max;24,1135
uniform-l2,5.0,False,max;66,7553
uniform-l2,10.0,False,max;66,4007
uniform-l2,20.0,False,max;65,5142
uniform-l2,50.0,False,max;60,1950
uniform-l2,100.0,False,max;50,5319
uniform-l2,200.0,False,max;34,0426
uniform-l10,0.05,False,max;67,1099
uniform-l10,0.1,False,max;66,8440
uniform-l10,0.2,False,max;66,0461
uniform-l10,0.5,False,max;61,4362
uniform-l10,1.0,False,max;52,9255
uniform-l10,2.0,False,max;36,4362
uniform-l50,0.02,False,max;67,0213
uniform-l50,0.05,False,max;66,6667
uniform-l50,0.1,False,max;65,0709
uniform-l50,0.2,False,max;62,2340
uniform-l50,0.5,False,max;49,2908
uniform-l50,1.0,False,max;30,2305
uniform-linf,0.02,False,max;66,8440
uniform-linf,0.05,False,max;66,6667
uniform-linf,0.1,False,max;64,6277
uniform-linf,0.2,False,max;61,8794
uniform-linf,0.5,False,max;46,8085
uniform-linf,1.0,False,max;24,4681
Class Separation Robustness;66,5780
imperceptible Robustness;66,7258
Average p-norm robustness;55,7413
