;config_408_avg
Standard_Acc;68,5493
RMSCE;0,0487
gaussian_noise;42,6000
shot_noise;44,7000
impulse_noise;46,4000
defocus_blur;31,7000
glass_blur;36,2000
motion_blur;43,3000
zoom_blur;37,1000
snow;37,4000
frost;40,5000
fog;47,4000
brightness;62,3000
contrast;52,9000
elastic_transform;58,0000
pixelate;60,7000
jpeg_compression;63,6000
speckle_noise;51,2000
gaussian_blur;31,2000
spatter;45,1000
saturate;58,2000
blue_noise_sample;46,5000
brownish_noise;61,2000
caustic_refraction;51,5000
checkerboard_cutout;45,6000
cocentric_sine_waves;30,3000
inverse_sparkles;32,9000
perlin_noise;55,4000
plasma_noise;47,2000
single_frequency_greyscale;43,3000
sparkles;63,6000
Acc_C-all-19;46,8684
Acc_C-original-15;46,9867
Acc_C-bar-10;47,7500
Acc_all-ex-pixelwise-noise-24;47,3583
RMSCE_C;0,1052
uniform-l1,1631.4,False,max;68,1063
uniform-l2,7.51,False,max;67,8848
uniform-linf,0.069,False,max;66,4452
uniform-l0.5,200000000.0,True,max;67,6633
uniform-l1,2500.0,True,max;67,9956
uniform-l2,8.0,True,max;68,2171
uniform-l10,0.07,True,max;68,2171
uniform-l50,0.035,True,max;67,5526
uniform-linf,0.015,True,max;68,3278
uniform-l0-impulse,0.01,True,max;64,6733
uniform-l0-impulse,0.02,True,max;60,5759
uniform-l0-impulse,0.05,True,max;51,9380
uniform-l0-impulse,0.1,True,max;45,5150
uniform-l0-impulse,0.2,True,max;33,0011
uniform-l0-impulse,0.5,True,max;17,0543
uniform-l0.5,200000000.0,False,max;67,6633
uniform-l0.5,500000000.0,False,max;65,2270
uniform-l0.5,1000000000.0,False,max;56,4784
uniform-l0.5,2000000000.0,False,max;45,0720
uniform-l0.5,5000000000.0,False,max;27,3533
uniform-l0.5,10000000000.0,False,max;15,3931
uniform-l1,1000.0,False,max;68,3278
uniform-l1,5000.0,False,max;66,2237
uniform-l1,10000.0,False,max;57,5858
uniform-l1,20000.0,False,max;46,5116
uniform-l1,50000.0,False,max;24,9169
uniform-l1,100000.0,False,max;11,2957
uniform-l2,5.0,False,max;68,4385
uniform-l2,10.0,False,max;67,6633
uniform-l2,20.0,False,max;65,7807
uniform-l2,50.0,False,max;51,8272
uniform-l2,100.0,False,max;37,5415
uniform-l2,200.0,False,max;17,4972
uniform-l10,0.05,False,max;68,5493
uniform-l10,0.1,False,max;67,8848
uniform-l10,0.2,False,max;67,1096
uniform-l10,0.5,False,max;55,8140
uniform-l10,1.0,False,max;40,3101
uniform-l10,2.0,False,max;18,9369
uniform-l50,0.02,False,max;68,1063
uniform-l50,0.05,False,max;67,5526
uniform-l50,0.1,False,max;65,3378
uniform-l50,0.2,False,max;56,5891
uniform-l50,0.5,False,max;35,8804
uniform-l50,1.0,False,max;15,1717
uniform-linf,0.02,False,max;68,1063
uniform-linf,0.05,False,max;66,9989
uniform-linf,0.1,False,max;64,1196
uniform-linf,0.2,False,max;53,1561
uniform-linf,0.5,False,max;31,3400
uniform-linf,1.0,False,max;11,0742
Class Separation Robustness;67,4788
imperceptible Robustness;67,9956
Average p-norm robustness;48,9427
