;config_411_avg
Standard_Acc;69,4352
RMSCE;0,0412
gaussian_noise;41,8000
shot_noise;41,6000
impulse_noise;43,0000
defocus_blur;30,3000
glass_blur;35,1000
motion_blur;43,6000
zoom_blur;40,0000
snow;37,4000
frost;41,5000
fog;44,3000
brightness;63,1000
contrast;52,0000
elastic_transform;60,6000
pixelate;63,8000
jpeg_compression;63,9000
speckle_noise;50,7000
gaussian_blur;30,3000
spatter;42,7000
saturate;58,9000
blue_noise_sample;46,5000
brownish_noise;60,3000
caustic_refraction;52,7000
checkerboard_cutout;47,9000
cocentric_sine_waves;32,1000
inverse_sparkles;34,6000
perlin_noise;56,5000
plasma_noise;45,8000
single_frequency_greyscale;39,8000
sparkles;64,6000
Acc_C-all-19;46,5579
Acc_C-original-15;46,8000
Acc_C-bar-10;48,0800
Acc_all-ex-pixelwise-noise-24;47,5750
RMSCE_C;0,1124
uniform-l1,1631.4,False,max;69,5460
uniform-l2,7.51,False,max;68,7708
uniform-linf,0.069,False,max;67,8848
uniform-l0.5,200000000.0,True,max;68,6600
uniform-l1,2500.0,True,max;68,8815
uniform-l2,8.0,True,max;68,6600
uniform-l10,0.07,True,max;69,6567
uniform-l50,0.035,True,max;69,1030
uniform-linf,0.015,True,max;69,2137
uniform-l0-impulse,0.01,True,max;65,3378
uniform-l0-impulse,0.02,True,max;60,4651
uniform-l0-impulse,0.05,True,max;52,3810
uniform-l0-impulse,0.1,True,max;42,9679
uniform-l0-impulse,0.2,True,max;30,3433
uniform-l0-impulse,0.5,True,max;15,2824
uniform-l0.5,200000000.0,False,max;68,4385
uniform-l0.5,500000000.0,False,max;64,6733
uniform-l0.5,1000000000.0,False,max;54,7065
uniform-l0.5,2000000000.0,False,max;44,1860
uniform-l0.5,5000000000.0,False,max;23,6988
uniform-l0.5,10000000000.0,False,max;14,6179
uniform-l1,1000.0,False,max;69,4352
uniform-l1,5000.0,False,max;66,6667
uniform-l1,10000.0,False,max;57,1429
uniform-l1,20000.0,False,max;45,0720
uniform-l1,50000.0,False,max;20,7087
uniform-l1,100000.0,False,max;9,9668
uniform-l2,5.0,False,max;69,3245
uniform-l2,10.0,False,max;68,1063
uniform-l2,20.0,False,max;65,2270
uniform-l2,50.0,False,max;51,1628
uniform-l2,100.0,False,max;31,6722
uniform-l2,200.0,False,max;16,0576
uniform-l10,0.05,False,max;69,2137
uniform-l10,0.1,False,max;68,8815
uniform-l10,0.2,False,max;66,7774
uniform-l10,0.5,False,max;55,3710
uniform-l10,1.0,False,max;38,0952
uniform-l10,2.0,False,max;16,7220
uniform-l50,0.02,False,max;69,4352
uniform-l50,0.05,False,max;68,6600
uniform-l50,0.1,False,max;66,7774
uniform-l50,0.2,False,max;56,5891
uniform-l50,0.5,False,max;31,7829
uniform-l50,1.0,False,max;13,3998
uniform-linf,0.02,False,max;69,5460
uniform-linf,0.05,False,max;68,1063
uniform-linf,0.1,False,max;65,1163
uniform-linf,0.2,False,max;53,3776
uniform-linf,0.5,False,max;26,5781
uniform-linf,1.0,False,max;9,9668
Class Separation Robustness;68,7339
imperceptible Robustness;69,0292
Average p-norm robustness;48,1438
