;config_422_avg;config_422_std;config_422_run_0;config_422_run_1;config_422_run_2
Standard_Acc;68,1442;0,3264;68,1738;68,5284;67,7305
RMSCE;0,0571;0,0035;0,0540;0,0553;0,0620
gaussian_noise;38,6996;0,9770;39,9489;38,5860;37,5639
shot_noise;37,8194;0,3872;38,3305;37,7342;37,3935
impulse_noise;36,8541;0,6462;37,7342;36,6269;36,2010
defocus_blur;23,5662;1,1850;24,3612;21,8910;24,4463
glass_blur;28,7905;0,1840;28,6201;28,7053;29,0460
motion_blur;35,6048;0,5520;34,8382;35,8603;36,1158
zoom_blur;32,5951;0,5622;33,2198;31,8569;32,7087
snow;33,6173;0,9262;32,8790;33,0494;34,9233
frost;34,5826;0,7838;35,1789;33,4753;35,0937
fog;45,4003;0,3680;45,5707;45,7411;44,8893
brightness;58,3191;0,7371;58,1772;57,4957;59,2845
contrast;50,9370;0,6182;50,6814;50,3407;51,7888
elastic_transform;54,5997;0,6259;54,5997;53,8330;55,3663
pixelate;56,4736;0,8546;56,8995;55,2811;57,2402
jpeg_compression;58,1488;0,8806;59,1141;56,9847;58,3475
speckle_noise;42,5043;1,1193;44,0375;41,3969;42,0784
gaussian_blur;26,0647;1,3269;27,5980;24,3612;26,2351
spatter;40,6871;0,7138;40,4600;39,9489;41,6525
saturate;54,1454;0,4631;54,7700;53,6627;54,0034
blue_noise_sample;42,0784;0,5520;41,8228;41,5673;42,8450
brownish_noise;59,0857;0,3569;59,1993;58,6031;59,4549
caustic_refraction;49,5173;0,5833;49,0630;50,3407;49,1482
checkerboard_cutout;48,2680;0,6234;47,7853;47,8705;49,1482
cocentric_sine_waves;28,4781;1,0871;28,2794;29,8978;27,2572
inverse_sparkles;34,5542;0,6683;34,4123;35,4344;33,8160
perlin_noise;51,0789;0,0402;51,1073;51,1073;51,0221
plasma_noise;44,9177;0,6966;45,5707;45,2300;43,9523
single_frequency_greyscale;35,9171;0,4249;36,3714;35,3492;36,0307
sparkles;62,3793;0,9893;63,2027;60,9881;62,9472
Acc_C-all-19;41,5479;0,4715;41,9484;40,8859;41,8094
Acc_C-original-15;41,7339;0,4029;42,0102;41,1641;42,0273
