;config_404_avg
Standard_Acc;63,5659
RMSCE;0,0570
gaussian_noise;39,4000
shot_noise;40,4000
impulse_noise;40,5000
defocus_blur;24,7000
glass_blur;30,2000
motion_blur;38,4000
zoom_blur;32,0000
snow;36,2000
frost;37,0000
fog;45,8000
brightness;59,0000
contrast;48,7000
elastic_transform;54,1000
pixelate;58,2000
jpeg_compression;58,3000
speckle_noise;47,0000
gaussian_blur;27,7000
spatter;43,1000
saturate;54,8000
blue_noise_sample;42,2000
brownish_noise;57,1000
caustic_refraction;50,0000
checkerboard_cutout;42,5000
cocentric_sine_waves;30,5000
inverse_sparkles;33,5000
perlin_noise;50,0000
plasma_noise;45,1000
single_frequency_greyscale;39,0000
sparkles;60,4000
Acc_C-all-19;42,9211
Acc_C-original-15;42,8600
Acc_C-bar-10;45,0300
Acc_all-ex-pixelwise-noise-24;44,0125
RMSCE_C;0,1387
uniform-l1,1631.4,False,max;63,6766
uniform-l2,7.51,False,max;63,2337
uniform-linf,0.069,False,max;63,0122
uniform-l0.5,200000000.0,True,max;64,0089
uniform-l1,2500.0,True,max;63,1229
uniform-l2,8.0,True,max;63,6766
uniform-l10,0.07,True,max;63,6766
uniform-l50,0.035,True,max;63,5659
uniform-linf,0.015,True,max;64,1196
uniform-l0-impulse,0.01,True,max;60,3544
uniform-l0-impulse,0.02,True,max;55,8140
uniform-l0-impulse,0.05,True,max;50,2769
uniform-l0-impulse,0.1,True,max;42,7464
uniform-l0-impulse,0.2,True,max;29,4574
uniform-l0-impulse,0.5,True,max;15,2824
uniform-l0.5,200000000.0,False,max;63,3444
uniform-l0.5,500000000.0,False,max;60,4651
uniform-l0.5,1000000000.0,False,max;52,2702
uniform-l0.5,2000000000.0,False,max;40,5316
uniform-l0.5,5000000000.0,False,max;23,1451
uniform-l0.5,10000000000.0,False,max;13,8427
uniform-l1,1000.0,False,max;63,8981
uniform-l1,5000.0,False,max;62,0155
uniform-l1,10000.0,False,max;53,8206
uniform-l1,20000.0,False,max;42,3034
uniform-l1,50000.0,False,max;21,0410
uniform-l1,100000.0,False,max;9,6346
uniform-l2,5.0,False,max;63,4551
uniform-l2,10.0,False,max;63,3444
uniform-l2,20.0,False,max;62,3477
uniform-l2,50.0,False,max;50,0554
uniform-l2,100.0,False,max;32,5581
uniform-l2,200.0,False,max;15,2824
uniform-l10,0.05,False,max;63,7874
uniform-l10,0.1,False,max;63,3444
uniform-l10,0.2,False,max;63,6766
uniform-l10,0.5,False,max;51,4950
uniform-l10,1.0,False,max;37,2093
uniform-l10,2.0,False,max;15,9468
uniform-l50,0.02,False,max;64,0089
uniform-l50,0.05,False,max;63,1229
uniform-l50,0.1,False,max;62,2370
uniform-l50,0.2,False,max;52,9347
uniform-l50,0.5,False,max;32,0044
uniform-l50,1.0,False,max;13,1783
uniform-linf,0.02,False,max;63,6766
uniform-linf,0.05,False,max;63,1229
uniform-linf,0.1,False,max;60,9081
uniform-linf,0.2,False,max;51,6058
uniform-linf,0.5,False,max;28,2392
uniform-linf,1.0,False,max;9,7453
Class Separation Robustness;63,3075
imperceptible Robustness;63,6951
Average p-norm robustness;45,4174
