;config_426_avg
Standard_Acc;68,9716
RMSCE;0,0604
gaussian_noise;55,2811
shot_noise;52,3850
impulse_noise;54,0886
defocus_blur;22,7428
glass_blur;28,3646
motion_blur;35,6048
zoom_blur;33,9012
snow;35,0085
frost;36,9676
fog;46,1670
brightness;59,4549
contrast;52,5554
elastic_transform;56,8143
pixelate;60,3066
jpeg_compression;60,9029
speckle_noise;56,1329
gaussian_blur;27,8535
spatter;44,3782
saturate;58,0068
blue_noise_sample;48,0409
brownish_noise;59,7104
caustic_refraction;52,2998
checkerboard_cutout;49,3186
cocentric_sine_waves;29,8126
inverse_sparkles;33,5605
perlin_noise;51,1925
plasma_noise;45,2300
single_frequency_greyscale;38,0750
sparkles;62,0102
Acc_C-all-19;46,1535
Acc_C-original-15;46,0363
Acc_C-bar-10;46,9250
Acc_all-ex-pixelwise-noise-24;45,0099
RMSCE_C;0,1357
uniform-l1,1631.4,False,max;69,4149
uniform-l2,7.51,False,max;69,6809
uniform-linf,0.069,False,max;68,5284
uniform-l0.5,200000000.0,True,max;69,4149
uniform-l1,2500.0,True,max;69,0603
uniform-l2,8.0,True,max;69,4149
uniform-l10,0.07,True,max;69,5035
uniform-l50,0.035,True,max;69,3262
uniform-linf,0.015,True,max;69,3262
uniform-l0-impulse,0.01,True,max;67,7305
uniform-l0-impulse,0.02,True,max;67,1099
uniform-l0-impulse,0.05,True,max;63,3865
uniform-l0-impulse,0.1,True,max;56,5603
uniform-l0-impulse,0.2,True,max;50,4433
uniform-l0-impulse,0.5,True,max;29,6099
uniform-l0.5,200000000.0,False,max;69,0603
uniform-l0.5,500000000.0,False,max;68,0851
uniform-l0.5,1000000000.0,False,max;64,5390
uniform-l0.5,2000000000.0,False,max;56,9149
uniform-l0.5,5000000000.0,False,max;43,2624
uniform-l0.5,10000000000.0,False,max;27,1277
uniform-l1,1000.0,False,max;69,5922
uniform-l1,5000.0,False,max;68,3511
uniform-l1,10000.0,False,max;65,2482
uniform-l1,20000.0,False,max;57,1809
uniform-l1,50000.0,False,max;37,6773
uniform-l1,100000.0,False,max;18,7943
uniform-l2,5.0,False,max;69,3262
uniform-l2,10.0,False,max;69,4149
uniform-l2,20.0,False,max;68,0851
uniform-l2,50.0,False,max;62,2340
uniform-l2,100.0,False,max;50,1773
uniform-l2,200.0,False,max;29,6986
uniform-l10,0.05,False,max;69,1489
uniform-l10,0.1,False,max;68,7943
uniform-l10,0.2,False,max;69,1489
uniform-l10,0.5,False,max;63,9184
uniform-l10,1.0,False,max;53,3688
uniform-l10,2.0,False,max;32,4468
uniform-l50,0.02,False,max;69,2376
uniform-l50,0.05,False,max;69,1489
uniform-l50,0.1,False,max;68,0851
uniform-l50,0.2,False,max;64,8936
uniform-l50,0.5,False,max;50,5319
uniform-l50,1.0,False,max;24,6454
uniform-linf,0.02,False,max;69,2376
uniform-linf,0.05,False,max;68,9716
uniform-linf,0.1,False,max;68,2624
uniform-linf,0.2,False,max;63,2092
uniform-linf,0.5,False,max;45,8333
uniform-linf,1.0,False,max;17,9965
Class Separation Robustness;69,2080
imperceptible Robustness;69,3410
Average p-norm robustness;56,3450
