time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
27,7951;2,0504;4,0430;2,2148;3,9082;2,2989;2,2148;2,2989
55,5489;2,2721;3,9109;1,8826;3,9097;1,9157;1,8826;1,9157
83,7586;2,1336;3,9069;2,4363;5,7528;2,9119;2,4363;2,9119
112,1237;2,7431;3,9611;2,8793;5,8605;2,2605;2,8793;2,2605
139,8258;2,3275;4,0504;3,1008;5,1599;3,9080;3,1008;3,9080
168,6675;2,9094;4,2401;2,2148;7,2829;2,4904;2,2148;2,4904
196,4470;2,3552;4,2818;1,8826;4,6713;2,2989;1,8826;2,2989
225,8584;2,3552;4,1656;2,5471;72,0316;2,1839;2,5471;2,1839
254,2051;1,9950;4,0436;1,5504;4,5339;1,9157;1,5504;1,9157
283,0535;2,0504;3,9586;2,2148;4,6946;2,1073;2,2148;2,1073
312,7652;2,9371;3,8766;5,5371;3,8057;5,0192;5,5371;5,0192
340,2294;3,6575;3,8557;4,8726;3,9077;5,0958;4,8726;5,0958
369,9537;3,7684;3,8386;5,9801;3,7225;5,7088;5,9801;5,7088
397,2224;4,2948;3,8186;6,3123;3,7573;5,8238;6,3123;5,8238
425,5174;4,4888;3,8159;6,6445;3,7198;4,9425;6,6445;4,9425
453,0174;3,9346;3,8081;7,8627;3,7083;7,1648;7,8627;7,1648
482,0828;4,2394;3,8171;4,8726;4,3774;4,2529;4,8726;4,2529
510,0491;4,4611;3,8042;7,9734;3,6570;6,3985;7,9734;6,3985
539,2254;4,6827;3,7850;5,3156;3,7086;4,8276;5,3156;4,8276
567,3684;3,9346;3,8162;7,4197;4,0248;6,4368;7,4197;6,4368
596,4001;4,3502;3,7954;8,4164;3,7238;7,3180;8,4164;7,3180
623,7082;5,3477;3,7853;8,0842;5,1065;7,0881;8,0842;7,0881
651,8255;5,4586;3,7731;6,4230;3,6873;6,0536;6,4230;6,0536
681,5939;5,6248;3,7747;6,8660;3,9691;6,5134;6,8660;6,5134
709,9321;6,2344;3,7607;12,2924;3,5481;8,1609;12,2924;8,1609
739,0108;5,0707;3,7576;8,6379;3,6028;7,3180;8,6379;7,3180
766,7693;5,8188;3,7658;7,1982;3,6366;5,4023;7,1982;5,4023
796,1947;5,9296;3,7392;9,3023;3,5112;7,5479;9,3023;7,5479
824,6803;6,4561;3,7470;9,0808;3,5718;7,3180;9,0808;7,3180
853,1968;7,3982;3,7390;11,6279;3,6220;9,5785;11,6279;9,5785
882,4700;6,4284;3,7318;10,7420;4,0128;7,8927;10,7420;7,8927
911,0445;7,4813;3,7310;9,4131;3,5795;8,0460;9,4131;8,0460
939,4989;7,3428;3,7234;13,5105;3,6458;10,1149;13,5105;10,1149
967,7343;6,7886;3,7340;13,3998;3,4698;10,4215;13,3998;10,4215
995,7465;6,7332;3,7171;13,0676;3,5050;10,0000;13,0676;10,0000
1024,5077;7,6753;3,7040;12,7353;3,4633;10,0000;12,7353;10,0000
1054,4058;7,5090;3,7061;15,5039;3,4502;11,3410;15,5039;11,3410
1081,6085;7,8138;3,6967;14,1750;6,8249;10,9579;14,1750;10,9579
1110,4979;8,4234;3,6858;12,0709;3,9019;9,4253;12,0709;9,4253
1138,6346;6,9548;3,6970;11,5172;5,7692;7,7395;11,5172;7,7395
1167,9290;7,7307;3,6802;12,4031;3,5839;10,8046;12,4031;10,8046
1196,2143;8,5619;3,6770;15,6146;3,5961;11,1877;15,6146;11,1877
1223,6235;9,2823;3,6621;13,8427;3,3549;10,8812;13,8427;10,8812
1252,2532;9,0330;3,6504;16,8328;3,6959;12,1456;16,8328;12,1456
1280,0654;9,4763;3,6417;18,7154;4,1570;12,9119;18,7154;12,9119
1308,0594;9,1992;3,6407;17,9402;3,4142;13,8697;17,9402;13,8697
1336,6340;10,7786;3,5903;18,4939;3,4145;13,3333;18,4939;13,3333
1365,1222;10,5569;3,5949;14,8394;3,9140;10,5747;14,8394;10,5747
1394,2768;10,1967;3,6067;18,1617;3,1818;13,1418;18,1617;13,1418
1423,4172;11,0834;3,5957;20,0443;3,2530;15,0192;20,0443;15,0192
1450,9193;10,4738;3,5729;18,8261;3,2794;12,9119;18,8261;12,9119
1480,7918;11,1388;3,5912;15,7254;3,4556;11,1494;15,7254;11,1494
1509,0088;11,6099;3,5896;20,1550;3,2052;13,8314;20,1550;13,8314
1538,2661;12,1363;3,5347;20,5980;3,1434;14,4444;20,5980;14,4444
1565,6581;13,2447;3,5381;20,1550;3,1250;15,4023;20,1550;15,4023
1595,6378;12,0255;3,5330;17,8295;4,1922;12,9502;17,8295;12,9502
1623,8259;13,0230;3,5307;21,2625;3,0743;15,8238;21,2625;15,8238
1653,2236;12,5520;3,5245;17,9402;3,2763;13,7931;17,9402;13,7931
1681,3054;12,8290;3,5253;20,5980;3,0808;15,9004;20,5980;15,9004
1710,3072;14,2145;3,4682;20,5980;3,0265;15,8621;20,5980;15,8621
1738,7213;13,4663;3,4936;21,4839;2,9766;16,4368;21,4839;16,4368
1766,6931;14,4084;3,4624;21,0410;5,9601;16,1686;21,0410;16,1686
1795,8824;14,1868;3,4562;22,2591;3,0310;16,1686;22,2591;16,1686
1823,4145;13,8265;3,4685;20,4873;3,4664;15,8238;20,4873;15,8238
1851,6550;14,1313;3,4463;21,8162;3,5906;17,0115;21,8162;17,0115
1881,1162;15,1011;3,4144;24,5847;2,9802;18,1226;24,5847;18,1226
