;config_423_avg
Standard_Acc;66,3121
RMSCE;0,0493
gaussian_noise;55,4514
shot_noise;54,0886
impulse_noise;54,0886
defocus_blur;23,7649
glass_blur;30,1533
motion_blur;35,3492
zoom_blur;31,6865
snow;30,8348
frost;33,7308
fog;38,7564
brightness;55,5366
contrast;43,4412
elastic_transform;54,7700
pixelate;56,8995
jpeg_compression;59,8807
speckle_noise;56,6440
gaussian_blur;26,4055
spatter;40,5451
saturate;52,4702
blue_noise_sample;45,9966
brownish_noise;56,0477
caustic_refraction;47,7002
checkerboard_cutout;48,2964
cocentric_sine_waves;29,7274
inverse_sparkles;33,3901
perlin_noise;47,8705
plasma_noise;41,4821
single_frequency_greyscale;36,6269
sparkles;59,1141
Acc_C-all-19;43,9209
Acc_C-original-15;43,8955
Acc_C-bar-10;44,6252
Acc_all-ex-pixelwise-noise-24;42,2700
RMSCE_C;0,1438
uniform-l1,1631.4,False,max;66,2234
uniform-l2,7.51,False,max;65,9574
uniform-linf,0.069,False,max;65,0709
uniform-l0.5,200000000.0,True,max;66,2234
uniform-l1,2500.0,True,max;66,3121
uniform-l2,8.0,True,max;66,4894
uniform-l10,0.07,True,max;66,4894
uniform-l50,0.035,True,max;66,2234
uniform-linf,0.015,True,max;66,3121
uniform-l0-impulse,0.01,True,max;65,0709
uniform-l0-impulse,0.02,True,max;63,2092
uniform-l0-impulse,0.05,True,max;59,7518
uniform-l0-impulse,0.1,True,max;57,8014
uniform-l0-impulse,0.2,True,max;50,4433
uniform-l0-impulse,0.5,True,max;42,1099
uniform-l0.5,200000000.0,False,max;66,3121
uniform-l0.5,500000000.0,False,max;64,4504
uniform-l0.5,1000000000.0,False,max;61,4362
uniform-l0.5,2000000000.0,False,max;57,7128
uniform-l0.5,5000000000.0,False,max;48,4929
uniform-l0.5,10000000000.0,False,max;40,6915
uniform-l1,1000.0,False,max;66,4007
uniform-l1,5000.0,False,max;64,5390
uniform-l1,10000.0,False,max;62,5887
uniform-l1,20000.0,False,max;58,6879
uniform-l1,50000.0,False,max;46,3652
uniform-l1,100000.0,False,max;32,0922
uniform-l2,5.0,False,max;66,4007
uniform-l2,10.0,False,max;66,1348
uniform-l2,20.0,False,max;64,4504
uniform-l2,50.0,False,max;60,1064
uniform-l2,100.0,False,max;53,1915
uniform-l2,200.0,False,max;40,9574
uniform-l10,0.05,False,max;66,4007
uniform-l10,0.1,False,max;66,4007
uniform-l10,0.2,False,max;65,0709
uniform-l10,0.5,False,max;61,6135
uniform-l10,1.0,False,max;55,4965
uniform-l10,2.0,False,max;41,8440
uniform-l50,0.02,False,max;66,4894
uniform-l50,0.05,False,max;65,8688
uniform-l50,0.1,False,max;64,9823
uniform-l50,0.2,False,max;61,7021
uniform-l50,0.5,False,max;53,4574
uniform-l50,1.0,False,max;38,9184
uniform-linf,0.02,False,max;66,5780
uniform-linf,0.05,False,max;65,6028
uniform-linf,0.1,False,max;64,1844
uniform-linf,0.2,False,max;60,9043
uniform-linf,0.5,False,max;49,9113
uniform-linf,1.0,False,max;31,5603
Class Separation Robustness;65,7506
imperceptible Robustness;66,3416
Average p-norm robustness;57,2948
