;config_417_avg
Standard_Acc;67,2204
RMSCE;0,0456
gaussian_noise;43,8000
shot_noise;45,0000
impulse_noise;45,8000
defocus_blur;32,6000
glass_blur;35,7000
motion_blur;43,9000
zoom_blur;36,6000
snow;36,8000
frost;43,2000
fog;49,0000
brightness;60,5000
contrast;57,1000
elastic_transform;57,9000
pixelate;61,4000
jpeg_compression;62,7000
speckle_noise;49,8000
gaussian_blur;32,3000
spatter;44,5000
saturate;58,2000
blue_noise_sample;46,3000
brownish_noise;60,7000
caustic_refraction;47,8000
checkerboard_cutout;43,6000
cocentric_sine_waves;29,7000
inverse_sparkles;31,1000
perlin_noise;54,8000
plasma_noise;46,8000
single_frequency_greyscale;42,1000
sparkles;59,1000
Acc_C-all-19;47,2000
Acc_C-original-15;47,4667
Acc_C-bar-10;46,2000
Acc_all-ex-pixelwise-noise-24;47,0042
RMSCE_C;0,0960
uniform-l1,1631.4,False,max;67,3311
uniform-l2,7.51,False,max;67,1096
uniform-linf,0.069,False,max;64,8948
uniform-l0.5,200000000.0,True,max;66,9989
uniform-l1,2500.0,True,max;66,7774
uniform-l2,8.0,True,max;66,5559
uniform-l10,0.07,True,max;66,8882
uniform-l50,0.035,True,max;67,1096
uniform-linf,0.015,True,max;67,1096
uniform-l0-impulse,0.01,True,max;63,3444
uniform-l0-impulse,0.02,True,max;60,6866
uniform-l0-impulse,0.05,True,max;54,3743
uniform-l0-impulse,0.1,True,max;45,7364
uniform-l0-impulse,0.2,True,max;34,1085
uniform-l0-impulse,0.5,True,max;16,8328
uniform-l0.5,200000000.0,False,max;66,4452
uniform-l0.5,500000000.0,False,max;62,1262
uniform-l0.5,1000000000.0,False,max;56,4784
uniform-l0.5,2000000000.0,False,max;45,6257
uniform-l0.5,5000000000.0,False,max;26,3566
uniform-l0.5,10000000000.0,False,max;14,6179
uniform-l1,1000.0,False,max;67,2204
uniform-l1,5000.0,False,max;64,6733
uniform-l1,10000.0,False,max;57,6966
uniform-l1,20000.0,False,max;46,0687
uniform-l1,50000.0,False,max;24,4740
uniform-l1,100000.0,False,max;11,1849
uniform-l2,5.0,False,max;67,2204
uniform-l2,10.0,False,max;67,5526
uniform-l2,20.0,False,max;63,3444
uniform-l2,50.0,False,max;53,7099
uniform-l2,100.0,False,max;38,4275
uniform-l2,200.0,False,max;16,2791
uniform-l10,0.05,False,max;67,4419
uniform-l10,0.1,False,max;66,4452
uniform-l10,0.2,False,max;64,7841
uniform-l10,0.5,False,max;56,3677
uniform-l10,1.0,False,max;41,7497
uniform-l10,2.0,False,max;18,6047
uniform-l50,0.02,False,max;66,9989
uniform-l50,0.05,False,max;66,4452
uniform-l50,0.1,False,max;63,8981
uniform-l50,0.2,False,max;56,1462
uniform-l50,0.5,False,max;36,9878
uniform-l50,1.0,False,max;14,3965
uniform-linf,0.02,False,max;66,9989
uniform-linf,0.05,False,max;66,7774
uniform-linf,0.1,False,max;62,6800
uniform-linf,0.2,False,max;53,8206
uniform-linf,0.5,False,max;32,0044
uniform-linf,1.0,False,max;11,4064
Class Separation Robustness;66,4452
imperceptible Robustness;66,9066
Average p-norm robustness;48,5366
