;config_656_avg
Standard_Acc;75,9560
RMSCE;0,2358
gaussian_noise;40,3908
shot_noise;39,6344
impulse_noise;37,4736
defocus_blur;44,0660
glass_blur;31,2908
motion_blur;45,8748
zoom_blur;38,3016
snow;41,4580
frost;41,4772
fog;54,3624
brightness;68,4092
contrast;56,1216
elastic_transform;47,9528
pixelate;53,5636
jpeg_compression;57,7328
speckle_noise;47,5912
gaussian_blur;47,0120
spatter;51,7560
saturate;65,9476
blue_noise_sample;48,2020
brownish_noise;60,7504
caustic_refraction;54,3436
checkerboard_cutout;51,7772
cocentric_sine_waves;18,1460
inverse_sparkles;23,6596
perlin_noise;62,7040
plasma_noise;28,6436
single_frequency_greyscale;33,1864
sparkles;64,3944
Acc_C-all-19;47,9167
Acc_C-original-15;46,5406
Acc_C-bar-10;44,5807
Acc_all-ex-pixelwise-noise-24;47,6222
RMSCE_C;0,1582
Acc_A;2,3333
Acc_R;27,7893
Acc_Sketch;29,8198
Acc_ES-auto_exposure;0,0700
Acc_ES-param_control;0,0241
Acc_V2;64,5200
uniform-l1,1403.4,False,max;75,2100
uniform-l2,10.37,False,max;73,7980
uniform-linf,0.1446,False,max;66,4800
uniform-l0.5,200000000.0,True,max;74,1320
uniform-l1,2500.0,True,max;74,2060
uniform-l2,8.0,True,max;74,4740
uniform-l10,0.07,True,max;75,0200
uniform-l50,0.035,True,max;74,7580
uniform-linf,0.015,True,max;74,9800
uniform-l0-impulse,0.01,True,max;69,4340
uniform-l0-impulse,0.02,True,max;65,8980
uniform-l0-impulse,0.05,True,max;57,5620
uniform-l0-impulse,0.1,True,max;44,8020
uniform-l0-impulse,0.2,True,max;24,7240
uniform-l0-impulse,0.5,True,max;2,2240
uniform-l0.5,200000000.0,False,max;74,1040
uniform-l0.5,500000000.0,False,max;70,1280
uniform-l0.5,1000000000.0,False,max;61,9380
uniform-l0.5,2000000000.0,False,max;44,4200
uniform-l0.5,5000000000.0,False,max;12,3720
uniform-l0.5,10000000000.0,False,max;1,7340
uniform-l1,1000.0,False,max;75,4280
uniform-l1,5000.0,False,max;71,6440
uniform-l1,10000.0,False,max;64,8980
uniform-l1,20000.0,False,max;46,3480
uniform-l1,50000.0,False,max;7,9780
uniform-l1,100000.0,False,max;0,5020
uniform-l2,5.0,False,max;75,2160
uniform-l2,10.0,False,max;73,9780
uniform-l2,20.0,False,max;71,0120
uniform-l2,50.0,False,max;57,9380
uniform-l2,100.0,False,max;27,6780
uniform-l2,200.0,False,max;2,4540
uniform-l10,0.05,False,max;75,3400
uniform-l10,0.1,False,max;74,4780
uniform-l10,0.2,False,max;72,0720
uniform-l10,0.5,False,max;61,9980
uniform-l10,1.0,False,max;36,0760
uniform-l10,2.0,False,max;3,5840
uniform-l50,0.02,False,max;75,5000
uniform-l50,0.05,False,max;74,0100
uniform-l50,0.1,False,max;71,2980
uniform-l50,0.2,False,max;63,7700
uniform-l50,0.5,False,max;28,1580
uniform-l50,1.0,False,max;1,3960
uniform-linf,0.02,False,max;75,2780
uniform-linf,0.05,False,max;73,5120
uniform-linf,0.1,False,max;70,2000
uniform-linf,0.2,False,max;60,3180
uniform-linf,0.5,False,max;18,6020
uniform-linf,1.0,False,max;0,4800
Class Separation Robustness;71,8293
imperceptible Robustness;74,5950
Average p-norm robustness;48,5830
