;config_655_avg
Standard_Acc;77,6900
RMSCE;0,1945
gaussian_noise;36,2404
shot_noise;34,0684
impulse_noise;30,9732
defocus_blur;38,0296
glass_blur;26,0252
motion_blur;38,8892
zoom_blur;38,2556
snow;31,6596
frost;37,2692
fog;44,9672
brightness;67,1988
contrast;37,7184
elastic_transform;45,0336
pixelate;49,2264
jpeg_compression;55,3940
speckle_noise;41,2424
gaussian_blur;41,8996
spatter;49,3840
saturate;61,2292
blue_noise_sample;41,0772
brownish_noise;57,0908
caustic_refraction;54,0532
checkerboard_cutout;52,1788
cocentric_sine_waves;16,2960
inverse_sparkles;24,8536
perlin_noise;60,6744
plasma_noise;24,0756
single_frequency_greyscale;21,9100
sparkles;65,2128
Acc_C-all-19;42,3528
Acc_C-original-15;40,7299
Acc_C-bar-10;41,7422
Acc_all-ex-pixelwise-noise-24;43,2719
RMSCE_C;0,1338
Acc_A;2,2533
Acc_R;24,4409
Acc_Sketch;25,1547
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0204
Acc_V2;65,4000
uniform-l1,1403.4,False,max;76,5460
uniform-l2,10.37,False,max;74,5600
uniform-linf,0.1446,False,max;61,3380
uniform-l0.5,200000000.0,True,max;74,6620
uniform-l1,2500.0,True,max;75,0060
uniform-l2,8.0,True,max;75,4880
uniform-l10,0.07,True,max;76,3260
uniform-l50,0.035,True,max;76,0320
uniform-linf,0.015,True,max;76,3520
uniform-l0-impulse,0.01,True,max;44,9180
uniform-l0-impulse,0.02,True,max;43,0780
uniform-l0-impulse,0.05,True,max;38,5220
uniform-l0-impulse,0.1,True,max;21,8400
uniform-l0-impulse,0.2,True,max;5,9000
uniform-l0-impulse,0.5,True,max;0,4020
uniform-l0.5,200000000.0,False,max;74,6860
uniform-l0.5,500000000.0,False,max;67,6980
uniform-l0.5,1000000000.0,False,max;52,5880
uniform-l0.5,2000000000.0,False,max;24,8700
uniform-l0.5,5000000000.0,False,max;2,1820
uniform-l0.5,10000000000.0,False,max;0,3760
uniform-l1,1000.0,False,max;77,1100
uniform-l1,5000.0,False,max;70,7520
uniform-l1,10000.0,False,max;58,5880
uniform-l1,20000.0,False,max;28,6100
uniform-l1,50000.0,False,max;1,4260
uniform-l1,100000.0,False,max;0,1740
uniform-l2,5.0,False,max;76,6340
uniform-l2,10.0,False,max;74,6400
uniform-l2,20.0,False,max;69,8260
uniform-l2,50.0,False,max;46,4120
uniform-l2,100.0,False,max;9,8720
uniform-l2,200.0,False,max;0,4920
uniform-l10,0.05,False,max;76,9200
uniform-l10,0.1,False,max;75,3660
uniform-l10,0.2,False,max;71,6760
uniform-l10,0.5,False,max;53,5360
uniform-l10,1.0,False,max;17,0640
uniform-l10,2.0,False,max;0,6980
uniform-l50,0.02,False,max;77,0100
uniform-l50,0.05,False,max;74,9040
uniform-l50,0.1,False,max;70,2560
uniform-l50,0.2,False,max;56,4260
uniform-l50,0.5,False,max;10,4360
uniform-l50,1.0,False,max;0,3340
uniform-linf,0.02,False,max;76,7820
uniform-linf,0.05,False,max;74,1500
uniform-linf,0.1,False,max;68,3820
uniform-linf,0.2,False,max;50,5580
uniform-linf,0.5,False,max;4,9440
uniform-linf,1.0,False,max;0,1820
Class Separation Robustness;70,8147
imperceptible Robustness;75,6443
Average p-norm robustness;41,6957
