;config_563_avg
Standard_Acc;99,6528
RMSCE;0,1114
gaussian_noise;53,1250
shot_noise;50,3472
impulse_noise;54,1667
defocus_blur;63,1944
glass_blur;77,4306
motion_blur;69,7917
zoom_blur;81,9444
snow;43,7500
frost;57,2917
fog;43,4028
brightness;97,2222
contrast;71,1806
elastic_transform;93,4028
pixelate;89,5833
jpeg_compression;83,3333
speckle_noise;64,2361
gaussian_blur;67,0139
spatter;65,2778
saturate;93,7500
blue_noise_sample;63,1944
brownish_noise;89,5833
caustic_refraction;51,3889
checkerboard_cutout;84,7222
cocentric_sine_waves;43,0556
inverse_sparkles;54,8611
perlin_noise;63,8889
plasma_noise;58,6806
single_frequency_greyscale;40,9722
sparkles;61,8056
Acc_C-all-19;69,4444
Acc_C-original-15;68,6111
Acc_C-bar-10;61,2153
Acc_all-ex-pixelwise-noise-24;68,6053
RMSCE_C;0,1366
uniform-l1,429.79,False,max;99,6528
uniform-l2,2.494,False,max;99,6528
uniform-linf,0.05352,False,max;95,8333
uniform-l0.5,4000000.0,True,max;99,6528
uniform-l1,300.0,True,max;99,6528
uniform-l2,1.5,True,max;99,6528
uniform-l10,0.03,True,max;99,6528
uniform-l50,0.02,True,max;99,6528
uniform-linf,0.01,True,max;99,6528
uniform-l0-impulse,0.01,True,max;98,9583
uniform-l0-impulse,0.02,True,max;87,8472
uniform-l0-impulse,0.05,True,max;71,1806
uniform-l0-impulse,0.1,True,max;55,2083
uniform-l0-impulse,0.2,True,max;34,3750
uniform-l0-impulse,0.5,True,max;16,6667
uniform-l0.5,5000000.0,False,max;99,6528
uniform-l0.5,10000000.0,False,max;99,6528
uniform-l0.5,20000000.0,False,max;98,9583
uniform-l0.5,50000000.0,False,max;90,9722
uniform-l0.5,100000000.0,False,max;75,0000
uniform-l0.5,200000000.0,False,max;53,1250
uniform-l1,200.0,False,max;99,6528
uniform-l1,500.0,False,max;99,6528
uniform-l1,1000.0,False,max;96,5278
uniform-l1,2000.0,False,max;87,8472
uniform-l1,5000.0,False,max;61,8056
uniform-l1,10000.0,False,max;39,5833
uniform-l2,1.0,False,max;99,6528
uniform-l2,2.0,False,max;99,6528
uniform-l2,5.0,False,max;98,9583
uniform-l2,10.0,False,max;92,7083
uniform-l2,20.0,False,max;78,1250
uniform-l2,50.0,False,max;43,4028
uniform-l10,0.02,False,max;99,6528
uniform-l10,0.05,False,max;99,6528
uniform-l10,0.1,False,max;98,6111
uniform-l10,0.2,False,max;90,2778
uniform-l10,0.5,False,max;70,1389
uniform-l10,1.0,False,max;41,6667
uniform-l50,0.01,False,max;99,6528
uniform-l50,0.02,False,max;99,6528
uniform-l50,0.05,False,max;97,9167
uniform-l50,0.1,False,max;89,5833
uniform-l50,0.2,False,max;73,6111
uniform-l50,0.5,False,max;37,5000
uniform-linf,0.02,False,max;99,6528
uniform-linf,0.05,False,max;96,5278
uniform-linf,0.1,False,max;87,1528
uniform-linf,0.2,False,max;70,4861
uniform-linf,0.5,False,max;29,5139
uniform-linf,1.0,False,max;16,6667
Class Separation Robustness;98,3796
imperceptible Robustness;99,6528
Average p-norm robustness;78,0258
