;config_592_avg
Standard_Acc;97,2222
RMSCE;0,1263
gaussian_noise;81,6667
shot_noise;77,5000
impulse_noise;86,6667
defocus_blur;43,0556
glass_blur;49,4444
motion_blur;53,3333
zoom_blur;63,8889
snow;28,8889
frost;44,4444
fog;42,2222
brightness;75,0000
contrast;32,2222
elastic_transform;89,7222
pixelate;84,4444
jpeg_compression;64,4444
speckle_noise;87,7778
gaussian_blur;49,1667
spatter;55,8333
saturate;94,7222
blue_noise_sample;72,7778
brownish_noise;83,8889
caustic_refraction;37,7778
checkerboard_cutout;74,7222
cocentric_sine_waves;44,7222
inverse_sparkles;43,8889
perlin_noise;71,3889
plasma_noise;51,9444
single_frequency_greyscale;54,1667
sparkles;64,1667
Acc_C-all-19;63,3918
Acc_C-original-15;61,1296
Acc_C-bar-10;59,9444
Acc_all-ex-pixelwise-noise-24;58,2292
RMSCE_C;0,1961
uniform-l1,429.79,False,max;97,5000
uniform-l2,2.494,False,max;97,2222
uniform-linf,0.05352,False,max;97,5000
uniform-l0.5,4000000.0,True,max;97,5000
uniform-l1,300.0,True,max;97,2222
uniform-l2,1.5,True,max;97,2222
uniform-l10,0.03,True,max;97,2222
uniform-l50,0.02,True,max;97,5000
uniform-linf,0.01,True,max;97,2222
uniform-l0-impulse,0.01,True,max;97,5000
uniform-l0-impulse,0.02,True,max;97,7778
uniform-l0-impulse,0.05,True,max;96,9444
uniform-l0-impulse,0.1,True,max;86,6667
uniform-l0-impulse,0.2,True,max;73,0556
uniform-l0-impulse,0.5,True,max;55,8333
uniform-l0.5,5000000.0,False,max;97,2222
uniform-l0.5,10000000.0,False,max;97,5000
uniform-l0.5,20000000.0,False,max;97,5000
uniform-l0.5,50000000.0,False,max;97,7778
uniform-l0.5,100000000.0,False,max;96,1111
uniform-l0.5,200000000.0,False,max;84,7222
uniform-l1,200.0,False,max;97,2222
uniform-l1,500.0,False,max;97,2222
uniform-l1,1000.0,False,max;97,2222
uniform-l1,2000.0,False,max;97,7778
uniform-l1,5000.0,False,max;91,6667
uniform-l1,10000.0,False,max;73,0556
uniform-l2,1.0,False,max;97,2222
uniform-l2,2.0,False,max;97,2222
uniform-l2,5.0,False,max;97,5000
uniform-l2,10.0,False,max;97,5000
uniform-l2,20.0,False,max;96,3889
uniform-l2,50.0,False,max;77,2222
uniform-l10,0.02,False,max;97,2222
uniform-l10,0.05,False,max;97,5000
uniform-l10,0.1,False,max;97,5000
uniform-l10,0.2,False,max;97,7778
uniform-l10,0.5,False,max;93,8889
uniform-l10,1.0,False,max;74,7222
uniform-l50,0.01,False,max;97,2222
uniform-l50,0.02,False,max;97,2222
uniform-l50,0.05,False,max;97,5000
uniform-l50,0.1,False,max;97,7778
uniform-l50,0.2,False,max;95,2778
uniform-l50,0.5,False,max;75,5556
uniform-linf,0.02,False,max;97,2222
uniform-linf,0.05,False,max;97,5000
uniform-linf,0.1,False,max;98,0556
uniform-linf,0.2,False,max;93,0556
uniform-linf,0.5,False,max;72,5000
uniform-linf,1.0,False,max;23,3333
Class Separation Robustness;97,4074
imperceptible Robustness;97,3148
Average p-norm robustness;90,3968
