time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
17,0610;28,1944;1,7612;2,5000;1,7949;8,1418;2,5000;8,1418
34,8346;33,8194;1,8317;16,6667;2,2934;17,7203;16,6667;17,7203
52,8525;45,1389;1,6149;20,2778;2,7388;19,4444;20,2778;19,4444
71,0298;54,7917;1,6121;13,0556;3,3806;11,2069;13,0556;11,2069
89,4029;45,0000;1,7264;22,5000;13,7479;20,5939;22,5000;20,5939
107,9860;48,2639;1,8133;33,6111;4,5753;27,4904;33,6111;27,4904
126,3739;57,9861;1,5937;39,4444;4,1835;30,2682;39,4444;30,2682
143,5343;55,4167;1,5842;37,5000;2,5128;25,8621;37,5000;25,8621
161,3223;60,0694;1,5167;32,5000;21,3369;23,7548;32,5000;23,7548
179,3603;66,1806;1,4317;29,4444;1,6601;26,3410;29,4444;26,3410
197,4100;73,7500;1,2819;11,6667;5,9788;14,9425;11,6667;14,9425
215,4197;68,3333;1,3338;33,8889;2,4859;25,6705;33,8889;25,6705
233,2448;60,2778;1,4457;50,8333;1,6529;37,2605;50,8333;37,2605
250,4338;75,4861;1,2633;52,7778;1,1078;32,0881;52,7778;32,0881
268,6390;67,7778;1,3603;46,6667;3,2483;36,3985;46,6667;36,3985
287,2178;72,9167;1,2324;60,5556;1,3994;40,5172;60,5556;40,5172
304,6049;71,9444;1,3099;43,8889;3,6982;33,8123;43,8889;33,8123
322,3414;72,2222;1,3249;52,2222;1,3155;37,8352;52,2222;37,8352
340,6177;78,1250;1,2066;73,6111;1,2442;45,2107;73,6111;45,2107
357,7202;78,9583;1,2273;50,0000;1,9075;35,5364;50,0000;35,5364
376,1671;74,7917;1,2055;69,1667;0,9132;41,7625;69,1667;41,7625
402,8101;74,0972;1,2292;58,3333;1,2346;38,1226;58,3333;38,1226
438,8279;78,8194;1,2233;81,6667;0,6067;48,1801;81,6667;48,1801
480,3539;73,1944;1,3008;30,8333;4,2281;25,4789;30,8333;25,4789
521,2367;77,1528;1,2587;50,8333;1,2234;36,4943;50,8333;36,4943
560,3150;74,6528;1,2303;59,7222;0,8449;33,7165;59,7222;33,7165
580,2891;77,4306;1,1144;58,0556;2,6044;36,4943;58,0556;36,4943
599,3511;81,4583;1,1912;48,8889;5,1800;30,0766;48,8889;30,0766
617,5373;80,6250;1,1302;53,0556;2,0546;35,8238;53,0556;35,8238
635,4957;80,4861;1,1518;85,0000;0,5723;45,8812;85,0000;45,8812
652,8049;79,0278;1,2452;26,6667;10,1415;22,4138;26,6667;22,4138
670,8551;79,7222;1,2273;42,7778;1,8025;32,5670;42,7778;32,5670
689,6331;85,5556;1,1059;46,3889;1,9478;33,9080;46,3889;33,9080
707,8114;79,7917;1,2220;84,7222;0,5252;51,7241;84,7222;51,7241
725,6668;77,8472;1,0644;67,7778;1,0473;37,0690;67,7778;37,0690
743,4694;84,3750;1,1570;61,9444;1,4308;35,7280;61,9444;35,7280
761,5993;83,2639;1,1235;93,8889;0,3044;54,8851;93,8889;54,8851
