;config_590_avg
Standard_Acc;99,1667
RMSCE;0,1745
gaussian_noise;28,3333
shot_noise;28,6111
impulse_noise;31,6667
defocus_blur;30,2778
glass_blur;45,5556
motion_blur;48,8889
zoom_blur;62,2222
snow;40,0000
frost;37,7778
fog;47,5000
brightness;78,6111
contrast;32,5000
elastic_transform;84,4444
pixelate;46,3889
jpeg_compression;61,6667
speckle_noise;33,3333
gaussian_blur;38,8889
spatter;68,3333
saturate;99,1667
blue_noise_sample;53,3333
brownish_noise;90,0000
caustic_refraction;57,5000
checkerboard_cutout;88,6111
cocentric_sine_waves;35,2778
inverse_sparkles;55,5556
perlin_noise;73,6111
plasma_noise;46,1111
single_frequency_greyscale;40,0000
sparkles;83,0556
Acc_C-all-19;49,6930
Acc_C-original-15;46,9630
Acc_C-bar-10;62,3056
Acc_all-ex-pixelwise-noise-24;57,9977
RMSCE_C;0,2290
uniform-l1,429.79,False,max;99,1667
uniform-l2,2.494,False,max;99,1667
uniform-linf,0.05352,False,max;79,1667
uniform-l0.5,4000000.0,True,max;98,8889
uniform-l1,300.0,True,max;98,8889
uniform-l2,1.5,True,max;99,1667
uniform-l10,0.03,True,max;99,1667
uniform-l50,0.02,True,max;99,1667
uniform-linf,0.01,True,max;98,8889
uniform-l0-impulse,0.01,True,max;76,6667
uniform-l0-impulse,0.02,True,max;36,6667
uniform-l0-impulse,0.05,True,max;31,1111
uniform-l0-impulse,0.1,True,max;30,8333
uniform-l0-impulse,0.2,True,max;31,9444
uniform-l0-impulse,0.5,True,max;16,6667
uniform-l0.5,5000000.0,False,max;99,1667
uniform-l0.5,10000000.0,False,max;99,4444
uniform-l0.5,20000000.0,False,max;92,5000
uniform-l0.5,50000000.0,False,max;41,3889
uniform-l0.5,100000000.0,False,max;31,9444
uniform-l0.5,200000000.0,False,max;30,8333
uniform-l1,200.0,False,max;99,1667
uniform-l1,500.0,False,max;99,1667
uniform-l1,1000.0,False,max;83,6111
uniform-l1,2000.0,False,max;39,1667
uniform-l1,5000.0,False,max;30,5556
uniform-l1,10000.0,False,max;31,9444
uniform-l2,1.0,False,max;99,1667
uniform-l2,2.0,False,max;99,1667
uniform-l2,5.0,False,max;91,1111
uniform-l2,10.0,False,max;48,3333
uniform-l2,20.0,False,max;32,5000
uniform-l2,50.0,False,max;32,5000
uniform-l10,0.02,False,max;99,1667
uniform-l10,0.05,False,max;99,4444
uniform-l10,0.1,False,max;90,0000
uniform-l10,0.2,False,max;46,9444
uniform-l10,0.5,False,max;30,8333
uniform-l10,1.0,False,max;31,3889
uniform-l50,0.01,False,max;99,1667
uniform-l50,0.02,False,max;99,1667
uniform-l50,0.05,False,max;88,0556
uniform-l50,0.1,False,max;43,8889
uniform-l50,0.2,False,max;31,6667
uniform-l50,0.5,False,max;30,8333
uniform-linf,0.02,False,max;98,8889
uniform-linf,0.05,False,max;82,7778
uniform-linf,0.1,False,max;38,6111
uniform-linf,0.2,False,max;31,1111
uniform-linf,0.5,False,max;28,8889
uniform-linf,1.0,False,max;16,6667
Class Separation Robustness;92,5000
imperceptible Robustness;99,0278
Average p-norm robustness;59,3585
