;config_599_avg
Standard_Acc;99,7222
RMSCE;0,0834
gaussian_noise;48,6111
shot_noise;46,6667
impulse_noise;52,2222
defocus_blur;40,5556
glass_blur;58,6111
motion_blur;70,5556
zoom_blur;65,8333
snow;35,2778
frost;43,0556
fog;35,2778
brightness;84,4444
contrast;57,5000
elastic_transform;77,5000
pixelate;81,1111
jpeg_compression;62,7778
speckle_noise;61,3889
gaussian_blur;44,1667
spatter;85,0000
saturate;96,9444
blue_noise_sample;80,0000
brownish_noise;82,5000
caustic_refraction;58,8889
checkerboard_cutout;82,2222
cocentric_sine_waves;40,8333
inverse_sparkles;48,8889
perlin_noise;57,5000
plasma_noise;50,0000
single_frequency_greyscale;36,1111
sparkles;85,5556
Acc_C-all-19;60,3947
Acc_C-original-15;57,3333
Acc_C-bar-10;62,2500
Acc_all-ex-pixelwise-noise-24;61,7130
RMSCE_C;0,2052
uniform-l1,429.79,False,max;99,1667
uniform-l2,2.494,False,max;99,7222
uniform-linf,0.05352,False,max;96,3889
uniform-l0.5,4000000.0,True,max;99,7222
uniform-l1,300.0,True,max;99,7222
uniform-l2,1.5,True,max;99,7222
uniform-l10,0.03,True,max;99,7222
uniform-l50,0.02,True,max;99,7222
uniform-linf,0.01,True,max;100,0000
uniform-l0-impulse,0.01,True,max;97,2222
uniform-l0-impulse,0.02,True,max;92,5000
uniform-l0-impulse,0.05,True,max;70,5556
uniform-l0-impulse,0.1,True,max;46,3889
uniform-l0-impulse,0.2,True,max;34,4444
uniform-l0-impulse,0.5,True,max;15,8333
uniform-l0.5,5000000.0,False,max;99,7222
uniform-l0.5,10000000.0,False,max;100,0000
uniform-l0.5,20000000.0,False,max;97,5000
uniform-l0.5,50000000.0,False,max;83,3333
uniform-l0.5,100000000.0,False,max;68,6111
uniform-l0.5,200000000.0,False,max;47,2222
uniform-l1,200.0,False,max;99,7222
uniform-l1,500.0,False,max;98,8889
uniform-l1,1000.0,False,max;96,6667
uniform-l1,2000.0,False,max;79,7222
uniform-l1,5000.0,False,max;51,3889
uniform-l1,10000.0,False,max;38,8889
uniform-l2,1.0,False,max;99,7222
uniform-l2,2.0,False,max;100,0000
uniform-l2,5.0,False,max;97,2222
uniform-l2,10.0,False,max;89,4444
uniform-l2,20.0,False,max;70,2778
uniform-l2,50.0,False,max;40,5556
uniform-l10,0.02,False,max;99,7222
uniform-l10,0.05,False,max;99,4444
uniform-l10,0.1,False,max;97,2222
uniform-l10,0.2,False,max;86,3889
uniform-l10,0.5,False,max;58,3333
uniform-l10,1.0,False,max;40,5556
uniform-l50,0.01,False,max;99,7222
uniform-l50,0.02,False,max;100,0000
uniform-l50,0.05,False,max;97,2222
uniform-l50,0.1,False,max;84,4444
uniform-l50,0.2,False,max;65,5556
uniform-l50,0.5,False,max;36,1111
uniform-linf,0.02,False,max;99,7222
uniform-linf,0.05,False,max;96,9444
uniform-linf,0.1,False,max;79,7222
uniform-linf,0.2,False,max;60,5556
uniform-linf,0.5,False,max;27,2222
uniform-linf,1.0,False,max;16,6667
Class Separation Robustness;98,4259
imperceptible Robustness;99,7685
Average p-norm robustness;75,2712
