;config_653_avg
Standard_Acc;75,0140
RMSCE;0,2993
gaussian_noise;43,2104
shot_noise;42,1780
impulse_noise;41,1628
defocus_blur;39,1120
glass_blur;28,8988
motion_blur;43,6484
zoom_blur;43,7136
snow;36,9268
frost;41,7924
fog;50,8036
brightness;66,3724
contrast;40,1060
elastic_transform;45,3576
pixelate;43,1884
jpeg_compression;55,1700
speckle_noise;49,1524
gaussian_blur;41,7232
spatter;53,1120
saturate;62,4268
blue_noise_sample;50,4956
brownish_noise;62,0920
caustic_refraction;56,2244
checkerboard_cutout;52,1320
cocentric_sine_waves;19,5732
inverse_sparkles;25,8812
perlin_noise;63,9504
plasma_noise;35,8752
single_frequency_greyscale;26,1212
sparkles;65,0732
Acc_C-all-19;45,6871
Acc_C-original-15;44,1094
Acc_C-bar-10;45,7418
Acc_all-ex-pixelwise-noise-24;45,8031
RMSCE_C;0,2023
Acc_A;1,0667
Acc_R;26,2679
Acc_Sketch;26,5067
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0056
Acc_V2;63,0600
uniform-l1,1403.4,False,max;74,5320
uniform-l2,10.37,False,max;73,4760
uniform-linf,0.1446,False,max;68,7260
uniform-l0.5,200000000.0,True,max;73,8780
uniform-l1,2500.0,True,max;73,7580
uniform-l2,8.0,True,max;73,8640
uniform-l10,0.07,True,max;74,4640
uniform-l50,0.035,True,max;74,2220
uniform-linf,0.015,True,max;74,4240
uniform-l0-impulse,0.01,True,max;69,4860
uniform-l0-impulse,0.02,True,max;67,4760
uniform-l0-impulse,0.05,True,max;61,5200
uniform-l0-impulse,0.1,True,max;50,1060
uniform-l0-impulse,0.2,True,max;24,6800
uniform-l0-impulse,0.5,True,max;0,8560
uniform-l0.5,200000000.0,False,max;73,7460
uniform-l0.5,500000000.0,False,max;71,1740
uniform-l0.5,1000000000.0,False,max;66,2120
uniform-l0.5,2000000000.0,False,max;50,3320
uniform-l0.5,5000000000.0,False,max;10,6220
uniform-l0.5,10000000000.0,False,max;0,7580
uniform-l1,1000.0,False,max;74,8300
uniform-l1,5000.0,False,max;71,9140
uniform-l1,10000.0,False,max;67,8480
uniform-l1,20000.0,False,max;52,6480
uniform-l1,50000.0,False,max;6,2220
uniform-l1,100000.0,False,max;0,2220
uniform-l2,5.0,False,max;74,4920
uniform-l2,10.0,False,max;73,6300
uniform-l2,20.0,False,max;71,6380
uniform-l2,50.0,False,max;62,8220
uniform-l2,100.0,False,max;31,4260
uniform-l2,200.0,False,max;1,3520
uniform-l10,0.05,False,max;74,6740
uniform-l10,0.1,False,max;73,7880
uniform-l10,0.2,False,max;72,2780
uniform-l10,0.5,False,max;65,8440
uniform-l10,1.0,False,max;41,7160
uniform-l10,2.0,False,max;2,5060
uniform-l50,0.02,False,max;74,6960
uniform-l50,0.05,False,max;73,6780
uniform-l50,0.1,False,max;71,8980
uniform-l50,0.2,False,max;67,1400
uniform-l50,0.5,False,max;32,1920
uniform-l50,1.0,False,max;0,7700
uniform-linf,0.02,False,max;74,6100
uniform-linf,0.05,False,max;73,4000
uniform-linf,0.1,False,max;71,0460
uniform-linf,0.2,False,max;64,7140
uniform-linf,0.5,False,max;20,1880
uniform-linf,1.0,False,max;0,2400
Class Separation Robustness;72,2447
imperceptible Robustness;74,1017
Average p-norm robustness;49,7950
