;config_672_avg
Standard_Acc;74,7080
RMSCE;0,3982
gaussian_noise;44,8392
shot_noise;43,4224
impulse_noise;42,0896
defocus_blur;39,7984
glass_blur;26,9192
motion_blur;41,2420
zoom_blur;39,3796
snow;34,4176
frost;43,4196
fog;50,3832
brightness;66,0892
contrast;41,2248
elastic_transform;43,2604
pixelate;45,0932
jpeg_compression;53,6196
speckle_noise;50,8060
gaussian_blur;42,2424
spatter;52,0456
saturate;61,9888
blue_noise_sample;48,6324
brownish_noise;60,2384
caustic_refraction;54,7772
checkerboard_cutout;49,1124
cocentric_sine_waves;15,8644
inverse_sparkles;22,0740
perlin_noise;63,8236
plasma_noise;34,6244
single_frequency_greyscale;22,1120
sparkles;62,9320
Acc_C-all-19;45,3832
Acc_C-original-15;43,6799
Acc_C-bar-10;43,4191
Acc_all-ex-pixelwise-noise-24;44,4451
RMSCE_C;0,2640
Acc_A;0,3867
Acc_R;24,0865
Acc_Sketch;23,7890
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0426
Acc_V2;62,2900
uniform-l1,1403.4,False,max;74,3940
uniform-l2,10.37,False,max;73,7380
uniform-linf,0.1446,False,max;68,6140
uniform-l0.5,200000000.0,True,max;73,9840
uniform-l1,2500.0,True,max;74,0280
uniform-l2,8.0,True,max;74,0520
uniform-l10,0.07,True,max;74,2340
uniform-l50,0.035,True,max;74,2540
uniform-linf,0.015,True,max;74,3340
uniform-l0-impulse,0.01,True,max;66,5280
uniform-l0-impulse,0.02,True,max;64,8960
uniform-l0-impulse,0.05,True,max;60,5280
uniform-l0-impulse,0.1,True,max;50,4960
uniform-l0-impulse,0.2,True,max;28,0900
uniform-l0-impulse,0.5,True,max;1,3720
uniform-l0.5,200000000.0,False,max;73,8660
uniform-l0.5,500000000.0,False,max;71,4720
uniform-l0.5,1000000000.0,False,max;65,7760
uniform-l0.5,2000000000.0,False,max;50,9900
uniform-l0.5,5000000000.0,False,max;13,1240
uniform-l0.5,10000000000.0,False,max;1,0760
uniform-l1,1000.0,False,max;74,5380
uniform-l1,5000.0,False,max;72,2740
uniform-l1,10000.0,False,max;67,8220
uniform-l1,20000.0,False,max;53,0260
uniform-l1,50000.0,False,max;7,9540
uniform-l1,100000.0,False,max;0,3580
uniform-l2,5.0,False,max;74,4540
uniform-l2,10.0,False,max;73,8160
uniform-l2,20.0,False,max;71,8820
uniform-l2,50.0,False,max;62,6740
uniform-l2,100.0,False,max;34,5720
uniform-l2,200.0,False,max;1,8020
uniform-l10,0.05,False,max;74,4740
uniform-l10,0.1,False,max;73,9720
uniform-l10,0.2,False,max;72,5540
uniform-l10,0.5,False,max;65,7680
uniform-l10,1.0,False,max;43,2480
uniform-l10,2.0,False,max;3,3260
uniform-l50,0.02,False,max;74,4840
uniform-l50,0.05,False,max;73,8800
uniform-l50,0.1,False,max;72,0520
uniform-l50,0.2,False,max;66,7920
uniform-l50,0.5,False,max;35,0260
uniform-l50,1.0,False,max;1,1120
uniform-linf,0.02,False,max;74,5380
uniform-linf,0.05,False,max;73,4760
uniform-linf,0.1,False,max;71,2420
uniform-linf,0.2,False,max;64,2620
uniform-linf,0.5,False,max;23,4380
uniform-linf,1.0,False,max;0,3880
Class Separation Robustness;72,2487
imperceptible Robustness;74,1477
Average p-norm robustness;50,1766
