;config_652_avg
Standard_Acc;73,5300
RMSCE;0,2836
gaussian_noise;36,9984
shot_noise;35,9044
impulse_noise;32,7452
defocus_blur;34,3216
glass_blur;27,0276
motion_blur;38,2336
zoom_blur;33,1472
snow;29,6008
frost;35,1704
fog;37,2076
brightness;64,3748
contrast;29,4876
elastic_transform;41,4808
pixelate;46,6948
jpeg_compression;57,7200
speckle_noise;44,1280
gaussian_blur;38,2580
spatter;48,2208
saturate;61,8660
blue_noise_sample;45,7884
brownish_noise;59,8452
caustic_refraction;50,5892
checkerboard_cutout;43,0868
cocentric_sine_waves;14,6892
inverse_sparkles;16,5152
perlin_noise;56,1652
plasma_noise;33,7576
single_frequency_greyscale;24,2468
sparkles;59,0536
Acc_C-all-19;40,6625
Acc_C-original-15;38,6743
Acc_C-bar-10;40,3737
Acc_all-ex-pixelwise-noise-24;40,8650
RMSCE_C;0,1679
Acc_A;0,5733
Acc_R;26,7835
Acc_Sketch;27,2043
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0352
Acc_V2;61,0800
uniform-l1,1403.4,False,max;72,6620
uniform-l2,10.37,False,max;70,9960
uniform-linf,0.1446,False,max;62,2620
uniform-l0.5,200000000.0,True,max;71,4160
uniform-l1,2500.0,True,max;71,4400
uniform-l2,8.0,True,max;71,8600
uniform-l10,0.07,True,max;72,4260
uniform-l50,0.035,True,max;72,2160
uniform-linf,0.015,True,max;72,4460
uniform-l0-impulse,0.01,True,max;63,8140
uniform-l0-impulse,0.02,True,max;59,4560
uniform-l0-impulse,0.05,True,max;51,6300
uniform-l0-impulse,0.1,True,max;40,9060
uniform-l0-impulse,0.2,True,max;25,0660
uniform-l0-impulse,0.5,True,max;4,6500
uniform-l0.5,200000000.0,False,max;71,3320
uniform-l0.5,500000000.0,False,max;66,3080
uniform-l0.5,1000000000.0,False,max;57,7520
uniform-l0.5,2000000000.0,False,max;42,1960
uniform-l0.5,5000000000.0,False,max;16,0780
uniform-l0.5,10000000000.0,False,max;3,9660
uniform-l1,1000.0,False,max;73,0660
uniform-l1,5000.0,False,max;68,1420
uniform-l1,10000.0,False,max;60,9680
uniform-l1,20000.0,False,max;44,4260
uniform-l1,50000.0,False,max;12,3140
uniform-l1,100000.0,False,max;1,3040
uniform-l2,5.0,False,max;72,6980
uniform-l2,10.0,False,max;71,1840
uniform-l2,20.0,False,max;67,3200
uniform-l2,50.0,False,max;54,3500
uniform-l2,100.0,False,max;30,4520
uniform-l2,200.0,False,max;5,2980
uniform-l10,0.05,False,max;72,8720
uniform-l10,0.1,False,max;71,7300
uniform-l10,0.2,False,max;68,5920
uniform-l10,0.5,False,max;58,1720
uniform-l10,1.0,False,max;36,9520
uniform-l10,2.0,False,max;7,3240
uniform-l50,0.02,False,max;73,1520
uniform-l50,0.05,False,max;71,4560
uniform-l50,0.1,False,max;67,8220
uniform-l50,0.2,False,max;59,7600
uniform-l50,0.5,False,max;31,2420
uniform-l50,1.0,False,max;3,5840
uniform-linf,0.02,False,max;72,8180
uniform-linf,0.05,False,max;70,6120
uniform-linf,0.1,False,max;66,3520
uniform-linf,0.2,False,max;56,6340
uniform-linf,0.5,False,max;23,5420
uniform-linf,1.0,False,max;1,3840
Class Separation Robustness;68,6400
imperceptible Robustness;71,9673
Average p-norm robustness;47,1113
