;config_673_avg
Standard_Acc;74,6440
RMSCE;0,3523
gaussian_noise;53,3864
shot_noise;53,1864
impulse_noise;54,1856
defocus_blur;38,0120
glass_blur;26,7448
motion_blur;40,9204
zoom_blur;38,7892
snow;33,6600
frost;42,3992
fog;51,1048
brightness;65,5256
contrast;41,4756
elastic_transform;43,2116
pixelate;45,6936
jpeg_compression;53,9788
speckle_noise;56,9824
gaussian_blur;40,4392
spatter;51,6396
saturate;61,7072
blue_noise_sample;50,0264
brownish_noise;59,8868
caustic_refraction;53,9128
checkerboard_cutout;47,0524
cocentric_sine_waves;15,6732
inverse_sparkles;20,7624
perlin_noise;62,9424
plasma_noise;34,7152
single_frequency_greyscale;23,0952
sparkles;62,3148
Acc_C-all-19;47,0022
Acc_C-original-15;45,4849
Acc_C-bar-10;43,0382
Acc_all-ex-pixelwise-noise-24;43,9857
RMSCE_C;0,2384
Acc_A;0,2667
Acc_R;23,2717
Acc_Sketch;23,2113
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0241
Acc_V2;61,6000
uniform-l1,1403.4,False,max;74,0960
uniform-l2,10.37,False,max;72,9420
uniform-linf,0.1446,False,max;68,3000
uniform-l0.5,200000000.0,True,max;73,3260
uniform-l1,2500.0,True,max;73,3480
uniform-l2,8.0,True,max;73,3640
uniform-l10,0.07,True,max;73,8100
uniform-l50,0.035,True,max;73,7020
uniform-linf,0.015,True,max;73,8600
uniform-l0-impulse,0.01,True,max;70,2480
uniform-l0-impulse,0.02,True,max;68,5700
uniform-l0-impulse,0.05,True,max;64,7740
uniform-l0-impulse,0.1,True,max;59,8860
uniform-l0-impulse,0.2,True,max;52,1780
uniform-l0-impulse,0.5,True,max;33,5240
uniform-l0.5,200000000.0,False,max;73,3680
uniform-l0.5,500000000.0,False,max;70,9200
uniform-l0.5,1000000000.0,False,max;66,7600
uniform-l0.5,2000000000.0,False,max;59,8080
uniform-l0.5,5000000000.0,False,max;45,8540
uniform-l0.5,10000000000.0,False,max;30,8740
uniform-l1,1000.0,False,max;74,2040
uniform-l1,5000.0,False,max;71,3900
uniform-l1,10000.0,False,max;67,6840
uniform-l1,20000.0,False,max;60,3900
uniform-l1,50000.0,False,max;42,0680
uniform-l1,100000.0,False,max;21,1240
uniform-l2,5.0,False,max;74,1640
uniform-l2,10.0,False,max;72,9360
uniform-l2,20.0,False,max;70,9540
uniform-l2,50.0,False,max;64,7100
uniform-l2,100.0,False,max;53,1500
uniform-l2,200.0,False,max;32,6960
uniform-l10,0.05,False,max;74,0860
uniform-l10,0.1,False,max;73,3360
uniform-l10,0.2,False,max;71,6600
uniform-l10,0.5,False,max;66,2320
uniform-l10,1.0,False,max;55,8100
uniform-l10,2.0,False,max;35,3420
uniform-l50,0.02,False,max;74,2440
uniform-l50,0.05,False,max;73,1520
uniform-l50,0.1,False,max;71,2720
uniform-l50,0.2,False,max;66,9500
uniform-l50,0.5,False,max;52,6700
uniform-l50,1.0,False,max;27,8600
uniform-linf,0.02,False,max;74,1000
uniform-linf,0.05,False,max;72,8020
uniform-linf,0.1,False,max;70,2840
uniform-linf,0.2,False,max;65,5140
uniform-linf,0.5,False,max;48,4740
uniform-linf,1.0,False,max;20,2280
Class Separation Robustness;71,7793
imperceptible Robustness;73,5683
Average p-norm robustness;59,4345
