time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
8810,9439;59,2913;4,1645;74,8220;2,4770;46,1655;74,8220;46,1655
18590,1611;60,7897;3,7805;75,0280;2,4388;46,1793;75,0280;46,1793
28475,2912;61,3321;3,7124;74,9700;2,3779;46,4690;74,9700;46,4690
38532,4450;61,6231;3,6653;75,0380;2,3683;46,0793;75,0380;46,0793
49195,1794;61,8507;3,6326;75,0480;2,3568;46,1897;75,0480;46,1897
59071,0402;62,0465;3,6041;75,0480;2,3588;46,2034;75,0480;46,2034
69033,9515;62,2575;3,5800;75,1640;2,3398;46,1241;75,1640;46,1241
79315,6318;62,4207;3,5584;75,0720;2,3192;46,0897;75,0720;46,0897
89901,3384;62,6265;3,5382;74,9840;2,3597;46,0345;74,9840;46,0345
100137,6368;62,6413;3,5258;75,1040;2,3391;46,4069;75,1040;46,4069
110385,6434;62,8303;3,5084;75,1060;2,2819;46,3448;75,1060;46,3448
119232,5190;62,9207;3,4959;75,0600;2,2885;46,2517;75,0600;46,2517
127241,1241;63,0897;3,4818;75,1900;2,2788;46,4241;75,1900;46,4241
135308,5125;63,1679;3,4699;75,2000;2,2459;46,3759;75,2000;46,3759
143375,8858;63,2543;3,4572;75,0800;2,2567;46,2828;75,0800;46,2828
151426,1592;63,3282;3,4497;75,3060;2,2266;46,3379;75,3060;46,3379
159525,5990;63,4469;3,4353;75,1400;2,2574;46,6276;75,1400;46,6276
167565,0973;63,5019;3,4293;75,2640;2,2202;46,1621;75,2640;46,1621
175671,0444;63,6268;3,4192;75,2480;2,2186;46,4310;75,2480;46,4310
184582,9103;63,6925;3,4118;75,1780;2,2201;46,3793;75,1780;46,3793
197782,1605;63,7697;3,4037;75,3440;2,2157;46,2724;75,3440;46,2724
205956,4824;63,8135;3,3961;75,3160;2,2014;46,2379;75,3160;46,2379
214129,2778;63,8864;3,3910;75,3800;2,1998;46,3379;75,3800;46,3379
222358,0633;63,9565;3,3829;75,3460;2,2335;46,3690;75,3460;46,3690
230514,3503;64,0463;3,3761;75,3540;2,1560;46,3310;75,3540;46,3310
238784,7957;64,0998;3,3713;75,3640;2,1922;46,1793;75,3640;46,1793
246823,3049;64,1928;3,3657;75,3860;2,1956;46,4310;75,3860;46,4310
255108,9384;64,1878;3,3624;75,4280;2,1591;46,1724;75,4280;46,1724
263405,1239;64,2640;3,3568;75,4380;2,1800;46,2828;75,4380;46,2828
271746,3243;64,3247;3,3507;75,4140;2,1598;46,2379;75,4140;46,2379
279918,7547;64,3786;3,3479;75,5440;2,1797;46,2759;75,5440;46,2759
288228,3190;64,3878;3,3467;75,4580;2,1855;46,3276;75,4580;46,3276
297076,7146;64,4048;3,3434;75,4840;2,1575;46,3034;75,4840;46,3034
305299,1156;64,4338;3,3391;75,5200;2,1769;46,3966;75,5200;46,3966
313617,3506;64,4844;3,3369;75,5040;2,1681;46,4207;75,5040;46,4207
321783,2884;64,4941;3,3356;75,5040;2,1781;46,4276;75,5040;46,4276
330045,7014;64,6100;3,3302;75,4940;2,1559;46,3241;75,4940;46,3241
338554,0669;64,6007;3,3283;75,5280;2,1350;46,3966;75,5280;46,3966
346809,4984;64,6408;3,3270;75,5180;2,1691;46,5241;75,5180;46,5241
355254,3639;64,6188;3,3262;75,5420;2,1512;46,5276;75,5420;46,5276
363959,8019;64,6864;3,3242;75,5400;2,1872;46,3483;75,5400;46,3483
372527,5186;64,6490;3,3239;75,6040;2,1367;46,2345;75,5700;46,2207
381268,6970;64,6724;3,3226;75,5540;2,1414;46,4138;75,5880;46,4414
389942,7400;64,6556;3,3225;75,6000;2,1581;46,3621;75,6460;46,3586
398571,5491;64,6564;3,3216;75,5020;2,1889;46,5069;75,5780;46,4724
407376,9840;64,6396;3,3207;75,5640;2,1420;46,3448;75,5180;46,3310
416252,0677;64,6512;3,3198;75,5280;2,1443;46,4552;75,4540;46,4793
425051,0549;64,7195;3,3166;75,5560;2,1711;46,5069;75,5840;46,7138
433776,2732;64,6712;3,3161;75,5760;2,1801;46,4414;75,4700;46,3172
443114,2618;64,6712;3,3167;75,6160;2,1254;46,5552;75,3800;46,2483
