;config_662_avg
Standard_Acc;74,6660
RMSCE;0,3525
gaussian_noise;53,3924
shot_noise;53,1956
impulse_noise;54,2008
defocus_blur;38,0020
glass_blur;26,7268
motion_blur;40,9244
zoom_blur;38,7864
snow;33,6556
frost;42,3812
fog;51,1240
brightness;65,5172
contrast;41,4856
elastic_transform;43,2048
pixelate;45,7144
jpeg_compression;53,9752
speckle_noise;56,9884
gaussian_blur;40,4132
spatter;51,6516
saturate;61,7040
blue_noise_sample;50,0176
brownish_noise;59,8940
caustic_refraction;53,8980
checkerboard_cutout;47,0380
cocentric_sine_waves;15,6840
inverse_sparkles;20,7400
perlin_noise;62,9320
plasma_noise;34,6952
single_frequency_greyscale;23,0948
sparkles;62,3236
Acc_C-all-19;47,0023
Acc_C-original-15;45,4858
Acc_C-bar-10;43,0317
Acc_all-ex-pixelwise-noise-24;43,9819
RMSCE_C;0,2384
Acc_A;0,2667
Acc_R;23,2695
Acc_Sketch;23,2034
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0222
Acc_V2;61,6200
uniform-l1,1403.4,False,max;74,1180
uniform-l2,10.37,False,max;72,9480
uniform-linf,0.1446,False,max;68,3140
uniform-l0.5,200000000.0,True,max;73,3480
uniform-l1,2500.0,True,max;73,3520
uniform-l2,8.0,True,max;73,3920
uniform-l10,0.07,True,max;73,8100
uniform-l50,0.035,True,max;73,7100
uniform-linf,0.015,True,max;73,8380
uniform-l0-impulse,0.01,True,max;70,2280
uniform-l0-impulse,0.02,True,max;68,6100
uniform-l0-impulse,0.05,True,max;64,7640
uniform-l0-impulse,0.1,True,max;59,9120
uniform-l0-impulse,0.2,True,max;52,2000
uniform-l0-impulse,0.5,True,max;33,5160
uniform-l0.5,200000000.0,False,max;73,3740
uniform-l0.5,500000000.0,False,max;70,9120
uniform-l0.5,1000000000.0,False,max;66,7400
uniform-l0.5,2000000000.0,False,max;59,7640
uniform-l0.5,5000000000.0,False,max;45,8960
uniform-l0.5,10000000000.0,False,max;30,9060
uniform-l1,1000.0,False,max;74,2140
uniform-l1,5000.0,False,max;71,3640
uniform-l1,10000.0,False,max;67,7120
uniform-l1,20000.0,False,max;60,3740
uniform-l1,50000.0,False,max;42,0840
uniform-l1,100000.0,False,max;21,1160
uniform-l2,5.0,False,max;74,1460
uniform-l2,10.0,False,max;72,9520
uniform-l2,20.0,False,max;70,9660
uniform-l2,50.0,False,max;64,6980
uniform-l2,100.0,False,max;53,1680
uniform-l2,200.0,False,max;32,7100
uniform-l10,0.05,False,max;74,0960
uniform-l10,0.1,False,max;73,3160
uniform-l10,0.2,False,max;71,6500
uniform-l10,0.5,False,max;66,2520
uniform-l10,1.0,False,max;55,8540
uniform-l10,2.0,False,max;35,3920
uniform-l50,0.02,False,max;74,2300
uniform-l50,0.05,False,max;73,1600
uniform-l50,0.1,False,max;71,2680
uniform-l50,0.2,False,max;66,9580
uniform-l50,0.5,False,max;52,6640
uniform-l50,1.0,False,max;27,8740
uniform-linf,0.02,False,max;74,1140
uniform-linf,0.05,False,max;72,8080
uniform-linf,0.1,False,max;70,2640
uniform-linf,0.2,False,max;65,5040
uniform-linf,0.5,False,max;48,5000
uniform-linf,1.0,False,max;20,2100
Class Separation Robustness;71,7933
imperceptible Robustness;73,5750
Average p-norm robustness;59,4390
