;config_656_avg
Standard_Acc;76,4260
RMSCE;0,2198
gaussian_noise;40,7356
shot_noise;40,0344
impulse_noise;38,7268
defocus_blur;42,6948
glass_blur;30,3848
motion_blur;46,7340
zoom_blur;37,6180
snow;40,4968
frost;40,2208
fog;53,8068
brightness;68,2656
contrast;55,6744
elastic_transform;47,4976
pixelate;55,4680
jpeg_compression;55,9764
speckle_noise;47,0976
gaussian_blur;45,7164
spatter;51,6616
saturate;65,7648
blue_noise_sample;49,0192
brownish_noise;61,2176
caustic_refraction;53,0312
checkerboard_cutout;48,1728
cocentric_sine_waves;15,7312
inverse_sparkles;19,6480
perlin_noise;62,1160
plasma_noise;32,2456
single_frequency_greyscale;28,4924
sparkles;62,4604
Acc_C-all-19;47,6092
Acc_C-original-15;46,2890
Acc_C-bar-10;43,2134
Acc_all-ex-pixelwise-noise-24;46,7123
RMSCE_C;0,1541
Acc_A;0,2533
Acc_R;27,4307
Acc_Sketch;29,8650
Acc_ES-auto_exposure;0,1000
Acc_ES-param_control;0,0296
Acc_V2;64,3600
uniform-l1,1403.4,False,max;75,3920
uniform-l2,10.37,False,max;73,4920
uniform-linf,0.1446,False,max;63,8580
uniform-l0.5,200000000.0,True,max;73,9120
uniform-l1,2500.0,True,max;73,9100
uniform-l2,8.0,True,max;74,2180
uniform-l10,0.07,True,max;74,9940
uniform-l50,0.035,True,max;74,7860
uniform-linf,0.015,True,max;75,0800
uniform-l0-impulse,0.01,True,max;67,4440
uniform-l0-impulse,0.02,True,max;63,4860
uniform-l0-impulse,0.05,True,max;54,2940
uniform-l0-impulse,0.1,True,max;42,1360
uniform-l0-impulse,0.2,True,max;23,9360
uniform-l0-impulse,0.5,True,max;2,7280
uniform-l0.5,200000000.0,False,max;73,9160
uniform-l0.5,500000000.0,False,max;68,7280
uniform-l0.5,1000000000.0,False,max;59,7240
uniform-l0.5,2000000000.0,False,max;42,1620
uniform-l0.5,5000000000.0,False,max;12,9980
uniform-l0.5,10000000000.0,False,max;2,0440
uniform-l1,1000.0,False,max;75,7960
uniform-l1,5000.0,False,max;70,3660
uniform-l1,10000.0,False,max;62,5760
uniform-l1,20000.0,False,max;43,9320
uniform-l1,50000.0,False,max;8,8640
uniform-l1,100000.0,False,max;0,6480
uniform-l2,5.0,False,max;75,3500
uniform-l2,10.0,False,max;73,4860
uniform-l2,20.0,False,max;69,5100
uniform-l2,50.0,False,max;54,9360
uniform-l2,100.0,False,max;27,6460
uniform-l2,200.0,False,max;3,0580
uniform-l10,0.05,False,max;75,5860
uniform-l10,0.1,False,max;74,1380
uniform-l10,0.2,False,max;70,7240
uniform-l10,0.5,False,max;59,2080
uniform-l10,1.0,False,max;34,9260
uniform-l10,2.0,False,max;4,3640
uniform-l50,0.02,False,max;75,6860
uniform-l50,0.05,False,max;73,7620
uniform-l50,0.1,False,max;69,8960
uniform-l50,0.2,False,max;61,0700
uniform-l50,0.5,False,max;27,9000
uniform-l50,1.0,False,max;1,9180
uniform-linf,0.02,False,max;75,5300
uniform-linf,0.05,False,max;72,9780
uniform-linf,0.1,False,max;68,5000
uniform-linf,0.2,False,max;57,1480
uniform-linf,0.5,False,max;19,3040
uniform-linf,1.0,False,max;0,7060
Class Separation Robustness;70,9140
imperceptible Robustness;74,4833
Average p-norm robustness;47,6930
