;config_693_avg
Standard_Acc;74,2060
RMSCE;0,2713
gaussian_noise;40,9344
shot_noise;40,2356
impulse_noise;38,7272
defocus_blur;36,6148
glass_blur;28,3696
motion_blur;42,4264
zoom_blur;42,8568
snow;33,8360
frost;40,5304
fog;46,6432
brightness;65,1548
contrast;39,7624
elastic_transform;45,7128
pixelate;42,9236
jpeg_compression;53,8760
speckle_noise;47,8068
gaussian_blur;39,5388
spatter;51,8696
saturate;60,6440
blue_noise_sample;49,0780
brownish_noise;60,9112
caustic_refraction;55,8628
checkerboard_cutout;49,9784
cocentric_sine_waves;17,2112
inverse_sparkles;20,7324
perlin_noise;62,6692
plasma_noise;34,9108
single_frequency_greyscale;22,2332
sparkles;61,7880
Acc_C-all-19;44,1296
Acc_C-original-15;42,5736
Acc_C-bar-10;43,5375
Acc_all-ex-pixelwise-noise-24;44,0440
RMSCE_C;0,2042
Acc_A;0,2267
Acc_R;27,1230
Acc_Sketch;26,4654
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0444
Acc_V2;61,3200
uniform-l1,1403.4,False,max;73,7360
uniform-l2,10.37,False,max;72,8060
uniform-linf,0.1446,False,max;68,2380
uniform-l0.5,200000000.0,True,max;73,0500
uniform-l1,2500.0,True,max;73,0480
uniform-l2,8.0,True,max;73,1780
uniform-l10,0.07,True,max;73,6040
uniform-l50,0.035,True,max;73,5420
uniform-linf,0.015,True,max;73,6260
uniform-l0-impulse,0.01,True,max;67,9940
uniform-l0-impulse,0.02,True,max;66,1640
uniform-l0-impulse,0.05,True,max;61,7280
uniform-l0-impulse,0.1,True,max;50,4080
uniform-l0-impulse,0.2,True,max;23,9820
uniform-l0-impulse,0.5,True,max;1,0480
uniform-l0.5,200000000.0,False,max;73,0520
uniform-l0.5,500000000.0,False,max;70,3560
uniform-l0.5,1000000000.0,False,max;66,0860
uniform-l0.5,2000000000.0,False,max;51,1980
uniform-l0.5,5000000000.0,False,max;10,7100
uniform-l0.5,10000000000.0,False,max;0,8840
uniform-l1,1000.0,False,max;73,9080
uniform-l1,5000.0,False,max;71,1520
uniform-l1,10000.0,False,max;67,5520
uniform-l1,20000.0,False,max;53,5880
uniform-l1,50000.0,False,max;6,4380
uniform-l1,100000.0,False,max;0,2820
uniform-l2,5.0,False,max;73,7740
uniform-l2,10.0,False,max;72,8600
uniform-l2,20.0,False,max;70,8620
uniform-l2,50.0,False,max;63,4340
uniform-l2,100.0,False,max;32,1340
uniform-l2,200.0,False,max;1,4720
uniform-l10,0.05,False,max;73,7980
uniform-l10,0.1,False,max;73,1940
uniform-l10,0.2,False,max;71,4920
uniform-l10,0.5,False,max;65,8720
uniform-l10,1.0,False,max;42,4620
uniform-l10,2.0,False,max;2,6280
uniform-l50,0.02,False,max;73,8560
uniform-l50,0.05,False,max;72,9640
uniform-l50,0.1,False,max;71,0640
uniform-l50,0.2,False,max;66,9280
uniform-l50,0.5,False,max;33,0560
uniform-l50,1.0,False,max;0,9060
uniform-linf,0.02,False,max;73,8080
uniform-linf,0.05,False,max;72,6360
uniform-linf,0.1,False,max;70,2340
uniform-linf,0.2,False,max;64,9280
uniform-linf,0.5,False,max;20,9640
uniform-linf,1.0,False,max;0,3120
Class Separation Robustness;71,5933
imperceptible Robustness;73,3413
Average p-norm robustness;49,5754
