;config_694_avg
Standard_Acc;70,4000
RMSCE;0,5201
gaussian_noise;35,7660
shot_noise;34,6816
impulse_noise;32,1408
defocus_blur;33,2156
glass_blur;28,1128
motion_blur;37,3044
zoom_blur;33,1148
snow;29,0020
frost;35,0200
fog;33,2032
brightness;63,1724
contrast;33,3720
elastic_transform;41,1696
pixelate;48,0244
jpeg_compression;56,3344
speckle_noise;42,1460
gaussian_blur;36,5512
spatter;47,1444
saturate;62,0148
blue_noise_sample;45,1032
brownish_noise;61,3748
caustic_refraction;49,3196
checkerboard_cutout;40,4292
cocentric_sine_waves;15,4796
inverse_sparkles;14,4456
perlin_noise;53,9704
plasma_noise;39,4132
single_frequency_greyscale;24,2272
sparkles;56,1952
Acc_C-all-19;40,0784
Acc_C-original-15;38,2423
Acc_C-bar-10;39,9958
Acc_all-ex-pixelwise-noise-24;40,4838
RMSCE_C;0,3257
Acc_A;0,5333
Acc_R;30,8598
Acc_Sketch;32,9089
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0333
Acc_V2;58,0700
uniform-l1,1403.4,False,max;69,4280
uniform-l2,10.37,False,max;67,5840
uniform-linf,0.1446,False,max;57,5760
uniform-l0.5,200000000.0,True,max;68,0740
uniform-l1,2500.0,True,max;68,0000
uniform-l2,8.0,True,max;68,4260
uniform-l10,0.07,True,max;69,1480
uniform-l50,0.035,True,max;68,8300
uniform-linf,0.015,True,max;69,1180
uniform-l0-impulse,0.01,True,max;61,2600
uniform-l0-impulse,0.02,True,max;56,9620
uniform-l0-impulse,0.05,True,max;48,4280
uniform-l0-impulse,0.1,True,max;38,4980
uniform-l0-impulse,0.2,True,max;24,3640
uniform-l0-impulse,0.5,True,max;4,8500
uniform-l0.5,200000000.0,False,max;68,0380
uniform-l0.5,500000000.0,False,max;62,3500
uniform-l0.5,1000000000.0,False,max;52,9980
uniform-l0.5,2000000000.0,False,max;38,9620
uniform-l0.5,5000000000.0,False,max;15,3560
uniform-l0.5,10000000000.0,False,max;3,9380
uniform-l1,1000.0,False,max;69,8460
uniform-l1,5000.0,False,max;64,3260
uniform-l1,10000.0,False,max;56,2040
uniform-l1,20000.0,False,max;40,4040
uniform-l1,50000.0,False,max;11,5360
uniform-l1,100000.0,False,max;1,4500
uniform-l2,5.0,False,max;69,3940
uniform-l2,10.0,False,max;67,7540
uniform-l2,20.0,False,max;63,3820
uniform-l2,50.0,False,max;49,4920
uniform-l2,100.0,False,max;27,5680
uniform-l2,200.0,False,max;5,2300
uniform-l10,0.05,False,max;69,6280
uniform-l10,0.1,False,max;68,2720
uniform-l10,0.2,False,max;64,9060
uniform-l10,0.5,False,max;53,4640
uniform-l10,1.0,False,max;33,6960
uniform-l10,2.0,False,max;6,9160
uniform-l50,0.02,False,max;69,7220
uniform-l50,0.05,False,max;67,9100
uniform-l50,0.1,False,max;63,8520
uniform-l50,0.2,False,max;54,9940
uniform-l50,0.5,False,max;28,0320
uniform-l50,1.0,False,max;3,5160
uniform-linf,0.02,False,max;69,5400
uniform-linf,0.05,False,max;67,1740
uniform-linf,0.1,False,max;62,2160
uniform-linf,0.2,False,max;51,8100
uniform-linf,0.5,False,max;21,2200
uniform-linf,1.0,False,max;1,4320
Class Separation Robustness;64,8627
imperceptible Robustness;68,5993
Average p-norm robustness;44,3069
