;config_679_avg
Standard_Acc;75,2340
RMSCE;0,3834
gaussian_noise;50,0088
shot_noise;49,1952
impulse_noise;51,4164
defocus_blur;40,8452
glass_blur;28,5368
motion_blur;43,6604
zoom_blur;42,2404
snow;35,3028
frost;43,0128
fog;51,7324
brightness;65,9260
contrast;41,3960
elastic_transform;43,8780
pixelate;44,5232
jpeg_compression;55,0864
speckle_noise;53,8796
gaussian_blur;43,5952
spatter;52,0620
saturate;61,7280
blue_noise_sample;50,2996
brownish_noise;61,1604
caustic_refraction;54,9148
checkerboard_cutout;47,5552
cocentric_sine_waves;17,1380
inverse_sparkles;23,2256
perlin_noise;63,9280
plasma_noise;36,0396
single_frequency_greyscale;25,4360
sparkles;63,1488
Acc_C-all-19;47,2645
Acc_C-original-15;45,7841
Acc_C-bar-10;44,2846
Acc_all-ex-pixelwise-noise-24;45,2530
RMSCE_C;0,2553
Acc_A;0,3200
Acc_R;24,1608
Acc_Sketch;24,3746
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0296
Acc_V2;62,4100
uniform-l1,1403.4,False,max;74,6080
uniform-l2,10.37,False,max;73,7060
uniform-linf,0.1446,False,max;69,4760
uniform-l0.5,200000000.0,True,max;73,9260
uniform-l1,2500.0,True,max;73,9920
uniform-l2,8.0,True,max;74,1000
uniform-l10,0.07,True,max;74,4700
uniform-l50,0.035,True,max;74,4820
uniform-linf,0.015,True,max;74,5240
uniform-l0-impulse,0.01,True,max;71,9520
uniform-l0-impulse,0.02,True,max;70,2180
uniform-l0-impulse,0.05,True,max;67,0800
uniform-l0-impulse,0.1,True,max;62,7720
uniform-l0-impulse,0.2,True,max;55,9800
uniform-l0-impulse,0.5,True,max;39,3240
uniform-l0.5,200000000.0,False,max;73,9860
uniform-l0.5,500000000.0,False,max;71,6500
uniform-l0.5,1000000000.0,False,max;68,2260
uniform-l0.5,2000000000.0,False,max;62,3840
uniform-l0.5,5000000000.0,False,max;50,2300
uniform-l0.5,10000000000.0,False,max;36,9700
uniform-l1,1000.0,False,max;74,8120
uniform-l1,5000.0,False,max;72,2140
uniform-l1,10000.0,False,max;69,2120
uniform-l1,20000.0,False,max;62,7920
uniform-l1,50000.0,False,max;46,4900
uniform-l1,100000.0,False,max;27,7800
uniform-l2,5.0,False,max;74,5420
uniform-l2,10.0,False,max;73,7100
uniform-l2,20.0,False,max;71,9540
uniform-l2,50.0,False,max;66,5720
uniform-l2,100.0,False,max;56,5260
uniform-l2,200.0,False,max;38,1100
uniform-l10,0.05,False,max;74,7200
uniform-l10,0.1,False,max;74,0300
uniform-l10,0.2,False,max;72,4440
uniform-l10,0.5,False,max;67,9000
uniform-l10,1.0,False,max;58,7240
uniform-l10,2.0,False,max;40,0520
uniform-l50,0.02,False,max;74,7140
uniform-l50,0.05,False,max;73,7780
uniform-l50,0.1,False,max;71,9340
uniform-l50,0.2,False,max;68,4900
uniform-l50,0.5,False,max;56,0280
uniform-l50,1.0,False,max;33,6800
uniform-linf,0.02,False,max;74,6960
uniform-linf,0.05,False,max;73,4020
uniform-linf,0.1,False,max;71,3820
uniform-linf,0.2,False,max;67,1440
uniform-linf,0.5,False,max;51,9900
uniform-linf,1.0,False,max;27,0080
Class Separation Robustness;72,5967
imperceptible Robustness;74,2490
Average p-norm robustness;61,8477
