;config_668_avg
Standard_Acc;75,8880
RMSCE;0,0389
gaussian_noise;35,8596
shot_noise;33,6156
impulse_noise;31,9608
defocus_blur;37,5980
glass_blur;27,3756
motion_blur;38,3936
zoom_blur;36,1832
snow;31,1548
frost;37,0424
fog;43,2824
brightness;66,3020
contrast;36,9028
elastic_transform;44,0280
pixelate;49,5284
jpeg_compression;55,7024
speckle_noise;41,0968
gaussian_blur;40,1752
spatter;47,6716
saturate;60,4516
blue_noise_sample;42,8772
brownish_noise;55,2132
caustic_refraction;52,2188
checkerboard_cutout;44,4144
cocentric_sine_waves;15,1568
inverse_sparkles;20,5076
perlin_noise;59,6276
plasma_noise;22,3812
single_frequency_greyscale;22,1684
sparkles;62,8412
Acc_C-all-19;41,8066
Acc_C-original-15;40,3286
Acc_C-bar-10;39,7406
Acc_all-ex-pixelwise-noise-24;41,9301
RMSCE_C;0,1189
Acc_A;0,1067
Acc_R;24,4090
Acc_Sketch;24,6006
Acc_ES-auto_exposure;0,0700
Acc_ES-param_control;0,0130
Acc_V2;63,2700
uniform-l1,1403.4,False,max;74,8180
uniform-l2,10.37,False,max;72,7920
uniform-linf,0.1446,False,max;59,9480
uniform-l0.5,200000000.0,True,max;72,8760
uniform-l1,2500.0,True,max;73,0840
uniform-l2,8.0,True,max;73,5540
uniform-l10,0.07,True,max;74,4740
uniform-l50,0.035,True,max;74,1760
uniform-linf,0.015,True,max;74,5280
uniform-l0-impulse,0.01,True,max;56,4420
uniform-l0-impulse,0.02,True,max;53,6920
uniform-l0-impulse,0.05,True,max;43,8360
uniform-l0-impulse,0.1,True,max;26,7600
uniform-l0-impulse,0.2,True,max;8,5640
uniform-l0-impulse,0.5,True,max;0,4820
uniform-l0.5,200000000.0,False,max;72,8780
uniform-l0.5,500000000.0,False,max;66,3560
uniform-l0.5,1000000000.0,False,max;52,6180
uniform-l0.5,2000000000.0,False,max;27,6980
uniform-l0.5,5000000000.0,False,max;3,2220
uniform-l0.5,10000000000.0,False,max;0,4180
uniform-l1,1000.0,False,max;75,2980
uniform-l1,5000.0,False,max;68,8880
uniform-l1,10000.0,False,max;57,5200
uniform-l1,20000.0,False,max;30,6720
uniform-l1,50000.0,False,max;1,9180
uniform-l1,100000.0,False,max;0,2260
uniform-l2,5.0,False,max;74,9160
uniform-l2,10.0,False,max;72,8380
uniform-l2,20.0,False,max;67,9180
uniform-l2,50.0,False,max;46,0960
uniform-l2,100.0,False,max;12,5920
uniform-l2,200.0,False,max;0,5660
uniform-l10,0.05,False,max;75,1220
uniform-l10,0.1,False,max;73,4920
uniform-l10,0.2,False,max;69,6900
uniform-l10,0.5,False,max;52,7100
uniform-l10,1.0,False,max;20,2640
uniform-l10,2.0,False,max;0,8580
uniform-l50,0.02,False,max;75,1880
uniform-l50,0.05,False,max;73,1180
uniform-l50,0.1,False,max;68,4240
uniform-l50,0.2,False,max;55,7560
uniform-l50,0.5,False,max;13,6100
uniform-l50,1.0,False,max;0,4300
uniform-linf,0.02,False,max;75,0020
uniform-linf,0.05,False,max;72,2360
uniform-linf,0.1,False,max;66,6700
uniform-linf,0.2,False,max;50,2420
uniform-linf,0.5,False,max;7,2140
uniform-linf,1.0,False,max;0,2300
Class Separation Robustness;69,1860
imperceptible Robustness;73,7820
Average p-norm robustness;42,2064
