2-norm-min-adv-dist;2-norm-PGD-dist;2-norm-sec-att-dist;2-norm-Clever-0.0-samples
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.009997549466788769;0.009997549466788769;0.07638005912303925;0.0
0.009999419562518597;0.009999419562518597;0.2693701982498169;0.0
0.009999626316130161;0.009999626316130161;0.05879124626517296;0.0
0.00999999325722456;0.00999999325722456;0.11083280295133591;0.0
0.01000000536441803;0.01000000536441803;0.08495943248271942;0.0
0.010000013746321201;0.010000013746321201;0.09561737626791;0.0
0.017162293195724487;0.017162293195724487;0.09161826968193054;0.0
0.017242223024368286;0.017242223024368286;0.07490912079811096;0.0
0.017298439517617226;0.017298439517617226;0.33306780457496643;0.0
0.01730952598154545;0.01730952598154545;0.07119078934192657;0.0
0.0234803706407547;0.0234803706407547;0.09656088054180145;0.0
0.023983027786016464;0.023983027786016464;0.08585061132907867;0.0
0.024360205978155136;0.024360205978155136;0.09718106687068939;0.0
0.024384034797549248;0.024384034797549248;0.14324288070201874;0.0
0.024413326755166054;0.024413326755166054;0.10732719302177429;0.0
0.024421071633696556;0.024421071633696556;0.12353269755840302;0.0
0.024437500163912773;0.024437500163912773;0.06905260682106018;0.0
0.024437647312879562;0.024437647312879562;0.2902047336101532;0.0
0.030368875712156296;0.030368875712156296;0.15265867114067078;0.0
0.031138820573687553;0.031138820573687553;0.27909961342811584;0.0
0.03132316470146179;0.03132316470146179;0.07984503358602524;0.0
0.03137033432722092;0.03137033432722092;0.30519574880599976;0.0
0.03147703409194946;0.03147703409194946;0.07655424624681473;0.0
0.03151359036564827;0.03151359036564827;0.177263081073761;0.0
0.035451315343379974;0.035451315343379974;0.1189696416258812;0.0
0.03715457767248154;0.03715457767248154;0.11974426358938217;0.0
0.03821967914700508;0.03821967914700508;0.36144569516181946;0.0
0.03826389089226723;0.03826389089226723;0.3073253631591797;0.0
0.038563840091228485;0.038563840091228485;0.07428836822509766;0.0
0.045092497020959854;0.045092497020959854;0.16991877555847168;0.0
0.04531630873680115;0.04531630873680115;0.1443762332201004;0.0
0.045372482389211655;0.045372482389211655;0.0957319438457489;0.0
0.045471593737602234;0.045471593737602234;0.12055739760398865;0.0
0.045601826161146164;0.045601826161146164;0.07590891420841217;0.0
0.04909554123878479;0.04909554123878479;0.19006440043449402;0.0
0.05193251743912697;0.05193251743912697;0.1616235226392746;0.0
0.0521986298263073;0.0521986298263073;0.17212168872356415;0.0
0.05228219926357269;0.05228219926357269;0.17239618301391602;0.0
0.05248682573437691;0.05248682573437691;0.15889552235603333;0.0
0.05808284506201744;0.05808284506201744;0.1425410360097885;0.0
0.05849765986204147;0.05849765986204147;0.14005325734615326;0.0
0.05923064425587654;0.05923064425587654;0.1479739397764206;0.0
0.059434227645397186;0.059434227645397186;0.12546145915985107;0.0
0.059508971869945526;0.059508971869945526;0.34629470109939575;0.0
0.06279613077640533;0.06279613077640533;0.15280386805534363;0.0
0.06413448601961136;0.06413448601961136;0.1052749902009964;0.0
0.06441596895456314;0.06441596895456314;0.19827957451343536;0.0
0.06446146965026855;0.06446146965026855;0.14940521121025085;0.0
0.06472489982843399;0.06472489982843399;0.17641447484493256;0.0
0.06657306849956512;0.06657306849956512;0.13131043314933777;0.0
0.06958980858325958;0.06958980858325958;0.13988201320171356;0.0
0.07042043656110764;0.07042043656110764;0.1369326412677765;0.0
0.07181061804294586;0.07181061804294586;0.16745725274085999;0.0
0.07224058359861374;0.07224058359861374;0.13751941919326782;0.0
0.07287478446960449;0.07287478446960449;0.1381731480360031;0.0
0.07340534031391144;0.07340534031391144;0.8395662903785706;0.0
0.07369126379489899;0.07369126379489899;0.1401071846485138;0.0
0.07495857775211334;0.07495857775211334;0.33778172731399536;0.0
0.0750059112906456;0.0750059112906456;0.18970747292041779;0.0
0.07553289085626602;0.07553289085626602;0.6635794043540955;0.0
0.07786774635314941;0.07786774635314941;0.19071893393993378;0.0
0.08017447590827942;0.08017447590827942;0.17023290693759918;0.0
0.08021295070648193;0.08021295070648193;0.2021222561597824;0.0
0.08026835322380066;0.08026835322380066;0.1622089296579361;0.0
0.08070872724056244;0.08070872724056244;0.23703408241271973;0.0
0.08288854360580444;0.08288854360580444;0.1670788824558258;0.0
0.08379972726106644;0.08379972726106644;0.408023476600647;0.0
0.0846189484000206;0.0846189484000206;0.16890478134155273;0.0
0.08478973805904388;0.08478973805904388;0.13866370916366577;0.0
0.08587034046649933;0.08587034046649933;0.18019378185272217;0.0
0.08590567857027054;0.08590567857027054;0.3286280632019043;0.0
0.08591476827859879;0.08591476827859879;0.33702075481414795;0.0
0.08612696081399918;0.08612696081399918;0.17701995372772217;0.0
0.08625229448080063;0.08625229448080063;0.15828940272331238;0.0
0.0864272192120552;0.0864272192120552;0.2758309245109558;0.0
0.08671797811985016;0.08671797811985016;0.30216583609580994;0.0
0.08680551499128342;0.08680551499128342;0.1704350858926773;0.0
0.08689515292644501;0.08689515292644501;0.19138778746128082;0.0
0.08702772855758667;0.08702772855758667;0.17268159985542297;0.0
0.08726134896278381;0.08726134896278381;0.20326882600784302;0.0
0.08767548948526382;0.08767548948526382;0.32267749309539795;0.0
0.08805139362812042;0.08805139362812042;0.19228392839431763;0.0
0.08965398371219635;0.08965398371219635;0.1567891240119934;0.0
0.09186827391386032;0.09186827391386032;0.1760869175195694;0.0
