;config_538_avg
Standard_Acc;89,5800
RMSCE;0,1501
gaussian_noise;59,6200
shot_noise;58,7120
impulse_noise;58,8160
defocus_blur;56,1680
glass_blur;54,5360
motion_blur;64,7560
zoom_blur;70,7400
snow;60,2240
frost;65,9400
fog;72,6400
brightness;83,3680
contrast;58,6720
elastic_transform;70,8480
pixelate;69,1440
jpeg_compression;77,2360
speckle_noise;69,0520
gaussian_blur;58,6040
spatter;73,5600
saturate;78,1840
blue_noise_sample;72,5120
brownish_noise;79,9880
caustic_refraction;78,5440
checkerboard_cutout;75,9600
cocentric_sine_waves;44,8600
inverse_sparkles;58,3200
perlin_noise;83,2000
plasma_noise;55,6440
single_frequency_greyscale;43,0200
sparkles;83,0680
Acc_C-all-19;66,3589
Acc_C-original-15;65,4280
Acc_C-bar-10;67,5116
Acc_all-ex-pixelwise-noise-24;67,3843
RMSCE_C;0,1597
Acc_A;8,9706
Acc_R;54,8168
Acc_Sketch;45,5278
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0000
Acc_V2;80,6000
uniform-l1,1403.4,False,max;89,4200
uniform-l2,10.37,False,max;89,1000
uniform-linf,0.1446,False,max;85,7600
uniform-l0.5,200000000.0,True,max;89,4400
uniform-l1,2500.0,True,max;89,3600
uniform-l2,8.0,True,max;89,3800
uniform-l10,0.07,True,max;89,4800
uniform-l50,0.035,True,max;89,4000
uniform-linf,0.015,True,max;89,4800
uniform-l0-impulse,0.01,True,max;87,5600
uniform-l0-impulse,0.02,True,max;85,9600
uniform-l0-impulse,0.05,True,max;78,1400
uniform-l0-impulse,0.1,True,max;58,0800
uniform-l0-impulse,0.2,True,max;10,9000
uniform-l0-impulse,0.5,True,max;1,6200
uniform-l0.5,200000000.0,False,max;89,3400
uniform-l0.5,500000000.0,False,max;87,8200
uniform-l0.5,1000000000.0,False,max;82,1600
uniform-l0.5,2000000000.0,False,max;57,6200
uniform-l0.5,5000000000.0,False,max;2,4200
uniform-l0.5,10000000000.0,False,max;1,7000
uniform-l1,1000.0,False,max;89,4800
uniform-l1,5000.0,False,max;88,4200
uniform-l1,10000.0,False,max;84,7600
uniform-l1,20000.0,False,max;61,3800
uniform-l1,50000.0,False,max;1,8200
uniform-l1,100000.0,False,max;1,6400
uniform-l2,5.0,False,max;89,5400
uniform-l2,10.0,False,max;89,3600
uniform-l2,20.0,False,max;88,3600
uniform-l2,50.0,False,max;77,4400
uniform-l2,100.0,False,max;21,6200
uniform-l2,200.0,False,max;1,6600
uniform-l10,0.05,False,max;89,5600
uniform-l10,0.1,False,max;89,5400
uniform-l10,0.2,False,max;88,8400
uniform-l10,0.5,False,max;81,9200
uniform-l10,1.0,False,max;39,0600
uniform-l10,2.0,False,max;1,6800
uniform-l50,0.02,False,max;89,5600
uniform-l50,0.05,False,max;89,2800
uniform-l50,0.1,False,max;88,3000
uniform-l50,0.2,False,max;83,5800
uniform-l50,0.5,False,max;22,0000
uniform-l50,1.0,False,max;1,6400
uniform-linf,0.02,False,max;89,4000
uniform-linf,0.05,False,max;89,4200
uniform-linf,0.1,False,max;87,6400
uniform-linf,0.2,False,max;80,3600
uniform-linf,0.5,False,max;7,6400
uniform-linf,1.0,False,max;1,6200
Class Separation Robustness;88,0933
imperceptible Robustness;89,4233
Average p-norm robustness;58,5676
