;config_534_avg
Standard_Acc;89,5900
RMSCE;0,1123
gaussian_noise;86,0000
shot_noise;83,5000
impulse_noise;82,5000
defocus_blur;62,3000
glass_blur;51,1000
motion_blur;68,8000
zoom_blur;71,5000
snow;68,8000
frost;74,2000
fog;75,2000
brightness;85,1000
contrast;76,5000
elastic_transform;77,9000
pixelate;86,5000
jpeg_compression;84,0000
speckle_noise;86,4000
gaussian_blur;54,4000
spatter;75,7000
saturate;81,5000
blue_noise_sample;77,6000
brownish_noise;79,7000
caustic_refraction;76,0000
checkerboard_cutout;65,1000
cocentric_sine_waves;50,1000
inverse_sparkles;58,7000
perlin_noise;82,6000
plasma_noise;58,8000
single_frequency_greyscale;60,0000
sparkles;82,2000
Acc_C-all-19;75,3632
Acc_C-original-15;75,5933
Acc_C-bar-10;69,0800
Acc_all-ex-pixelwise-noise-24;71,1125
RMSCE_C;0,0913
Acc_A;8,2353
Acc_R;58,9417
Acc_Sketch;51,3269
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,1852
Acc_V2;78,3000
uniform-l1,1403.4,False,max;89,5000
uniform-l2,10.37,False,max;89,3100
uniform-linf,0.1446,False,max;88,2700
uniform-l0.5,200000000.0,True,max;89,5000
uniform-l1,2500.0,True,max;89,4000
uniform-l2,8.0,True,max;89,4400
uniform-l10,0.07,True,max;89,5700
uniform-l50,0.035,True,max;89,4800
uniform-linf,0.015,True,max;89,5100
uniform-l0-impulse,0.01,True,max;88,4000
uniform-l0-impulse,0.02,True,max;87,7800
uniform-l0-impulse,0.05,True,max;85,7600
uniform-l0-impulse,0.1,True,max;83,1100
uniform-l0-impulse,0.2,True,max;79,5300
uniform-l0-impulse,0.5,True,max;70,3000
uniform-l0.5,200000000.0,False,max;89,4500
uniform-l0.5,500000000.0,False,max;88,8000
uniform-l0.5,1000000000.0,False,max;87,4100
uniform-l0.5,2000000000.0,False,max;85,1500
uniform-l0.5,5000000000.0,False,max;79,5500
uniform-l0.5,10000000000.0,False,max;72,6900
uniform-l1,1000.0,False,max;89,4900
uniform-l1,5000.0,False,max;88,9300
uniform-l1,10000.0,False,max;87,7900
uniform-l1,20000.0,False,max;85,6000
uniform-l1,50000.0,False,max;78,1300
uniform-l1,100000.0,False,max;65,5900
uniform-l2,5.0,False,max;89,5100
uniform-l2,10.0,False,max;89,3800
uniform-l2,20.0,False,max;88,9100
uniform-l2,50.0,False,max;86,9700
uniform-l2,100.0,False,max;83,0900
uniform-l2,200.0,False,max;74,2900
uniform-l10,0.05,False,max;89,5700
uniform-l10,0.1,False,max;89,3300
uniform-l10,0.2,False,max;89,1400
uniform-l10,0.5,False,max;87,6800
uniform-l10,1.0,False,max;84,2300
uniform-l10,2.0,False,max;75,7900
uniform-l50,0.02,False,max;89,6200
uniform-l50,0.05,False,max;89,2400
uniform-l50,0.1,False,max;89,1900
uniform-l50,0.2,False,max;87,7800
uniform-l50,0.5,False,max;82,8300
uniform-l50,1.0,False,max;72,1200
uniform-linf,0.02,False,max;89,5400
uniform-linf,0.05,False,max;89,3600
uniform-linf,0.1,False,max;88,7400
uniform-linf,0.2,False,max;87,3500
uniform-linf,0.5,False,max;81,1600
uniform-linf,1.0,False,max;65,3200
Class Separation Robustness;89,0267
imperceptible Robustness;89,4833
Average p-norm robustness;84,1333
