;config_758_avg
Standard_Acc;87,5600
RMSCE;0,3599
gaussian_noise;77,3160
shot_noise;77,6800
impulse_noise;78,1360
defocus_blur;65,0920
glass_blur;67,2800
motion_blur;69,7440
zoom_blur;69,9680
snow;68,0720
frost;70,8600
fog;72,9320
brightness;84,2000
contrast;73,5960
elastic_transform;76,4440
pixelate;83,2320
jpeg_compression;81,5120
speckle_noise;80,8400
gaussian_blur;66,2320
spatter;73,7000
saturate;80,1840
blue_noise_sample;78,6320
brownish_noise;79,5240
caustic_refraction;77,2920
checkerboard_cutout;70,1560
cocentric_sine_waves;53,8040
inverse_sparkles;56,8440
perlin_noise;81,1640
plasma_noise;59,5200
single_frequency_greyscale;65,6880
sparkles;80,2880
Acc_C-all-19;74,5800
Acc_C-original-15;74,4043
Acc_C-bar-10;70,2912
Acc_all-ex-pixelwise-noise-24;71,9720
RMSCE_C;0,3436
Acc_A;9,8529
Acc_R;63,4735
Acc_Sketch;57,9713
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0794
Acc_V2;78,2000
Acc_from_adv_dist_calculation;0,0000
inf-norm-Mean_adv_dist_with_misclassifications_0;0,0076
inf-norm-Mean_adv_dist_without_misclassifications;0,0088
2-norm-Mean_adv_dist_with_misclassifications_0;1,0944
2-norm-Mean_adv_dist_without_misclassifications;1,2580
inf-norm-Mean_CLEVER-0.0-samples;0,0000
2-norm-Mean_CLEVER-0.0-samples;0,0000
Adversarial_accuracy_autoattack;26,6000
uniform-l1,1403.4,False,max;87,5400
uniform-l2,10.37,False,max;87,1200
uniform-linf,0.1446,False,max;85,8000
uniform-l0.5,200000000.0,True,max;87,2400
uniform-l1,2500.0,True,max;87,0600
uniform-l2,8.0,True,max;87,2000
uniform-l10,0.07,True,max;87,1400
uniform-l50,0.035,True,max;87,2400
uniform-linf,0.015,True,max;87,3200
uniform-l0-impulse,0.01,True,max;86,1800
uniform-l0-impulse,0.02,True,max;85,2000
uniform-l0-impulse,0.05,True,max;82,7600
uniform-l0-impulse,0.1,True,max;80,1200
uniform-l0-impulse,0.2,True,max;77,0200
uniform-l0-impulse,0.5,True,max;67,4400
uniform-l0.5,200000000.0,False,max;86,9600
uniform-l0.5,500000000.0,False,max;86,4200
uniform-l0.5,1000000000.0,False,max;85,3000
uniform-l0.5,2000000000.0,False,max;82,6200
uniform-l0.5,5000000000.0,False,max;76,6200
uniform-l0.5,10000000000.0,False,max;69,7400
uniform-l1,1000.0,False,max;87,4200
uniform-l1,5000.0,False,max;86,4800
uniform-l1,10000.0,False,max;85,4000
uniform-l1,20000.0,False,max;83,4800
uniform-l1,50000.0,False,max;75,0600
uniform-l1,100000.0,False,max;63,1000
uniform-l2,5.0,False,max;87,2400
uniform-l2,10.0,False,max;87,1800
uniform-l2,20.0,False,max;86,3800
uniform-l2,50.0,False,max;84,6400
uniform-l2,100.0,False,max;80,6200
uniform-l2,200.0,False,max;71,2200
uniform-l10,0.05,False,max;87,3400
uniform-l10,0.1,False,max;87,2400
uniform-l10,0.2,False,max;86,8200
uniform-l10,0.5,False,max;85,1800
uniform-l10,1.0,False,max;81,9400
uniform-l10,2.0,False,max;73,9000
uniform-l50,0.02,False,max;87,2400
uniform-l50,0.05,False,max;87,0600
uniform-l50,0.1,False,max;86,4600
uniform-l50,0.2,False,max;85,8200
uniform-l50,0.5,False,max;80,8800
uniform-l50,1.0,False,max;70,3200
uniform-linf,0.02,False,max;87,3000
uniform-linf,0.05,False,max;87,2000
uniform-linf,0.1,False,max;86,5200
uniform-linf,0.2,False,max;85,2200
uniform-linf,0.5,False,max;79,1400
uniform-linf,1.0,False,max;63,5200
Class Separation Robustness;86,8200
imperceptible Robustness;87,2000
Average p-norm robustness;81,7548
