;config_0_avg
Standard_Acc;88,3000
RMSCE;0,0834
gaussian_noise;37,6440
shot_noise;36,3160
impulse_noise;33,0840
defocus_blur;48,7080
glass_blur;47,1920
motion_blur;51,8960
zoom_blur;57,7200
snow;42,8680
frost;45,8560
fog;53,3720
brightness;78,7360
contrast;39,9160
elastic_transform;65,8120
pixelate;68,3240
jpeg_compression;70,9600
speckle_noise;48,4080
gaussian_blur;52,3840
spatter;63,9200
saturate;73,0080
blue_noise_sample;56,0000
brownish_noise;74,0240
caustic_refraction;71,7000
checkerboard_cutout;69,4040
cocentric_sine_waves;31,6720
inverse_sparkles;50,5040
perlin_noise;73,6560
plasma_noise;39,8520
single_frequency_greyscale;32,5760
sparkles;78,2400
Acc_C-all-19;53,4802
Acc_C-original-15;51,8936
Acc_C-bar-10;57,7628
Acc_all-ex-pixelwise-noise-24;57,5958
RMSCE_C;0,0736
Acc_A;8,2353
Acc_R;43,7449
Acc_Sketch;36,9766
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0000
Acc_V2;77,8000
Acc_from_adv_dist_calculation;0,0000
inf-norm-Mean_adv_dist_with_misclassifications_0;0,0082
inf-norm-Mean_adv_dist_without_misclassifications;0,0093
2-norm-Mean_adv_dist_with_misclassifications_0;2,4848
2-norm-Mean_adv_dist_without_misclassifications;2,8173
inf-norm-Mean_CLEVER-0.0-samples;0,0000
2-norm-Mean_CLEVER-0.0-samples;0,0000
Adversarial_accuracy_autoattack;6,9000
uniform-l1,1403.4,True,max;88,0800
uniform-l2,10.37,True,max;86,5200
uniform-linf,0.1446,True,max;38,3400
uniform-l0.5,200000000.0,True,max;86,8800
uniform-l1,2500.0,True,max;86,9600
uniform-l2,8.0,True,max;87,2800
uniform-l10,0.07,True,max;87,8800
uniform-l50,0.035,True,max;87,7400
uniform-linf,0.015,True,max;87,8600
uniform-l0-impulse,0.01,True,max;71,6000
uniform-l0-impulse,0.02,True,max;63,8800
uniform-l0-impulse,0.05,True,max;45,4800
uniform-l0-impulse,0.1,True,max;21,7400
uniform-l0-impulse,0.2,True,max;6,5800
uniform-l0-impulse,0.5,True,max;1,9800
uniform-l0.5,200000000.0,False,max;86,5800
uniform-l0.5,500000000.0,False,max;79,5800
uniform-l0.5,1000000000.0,False,max;59,5600
uniform-l0.5,2000000000.0,False,max;22,2600
uniform-l0.5,5000000000.0,False,max;3,3600
uniform-l0.5,10000000000.0,False,max;1,7800
uniform-l1,1000.0,False,max;88,1600
uniform-l1,5000.0,False,max;82,6800
uniform-l1,10000.0,False,max;66,5800
uniform-l1,20000.0,False,max;25,8800
uniform-l1,50000.0,False,max;2,6400
uniform-l1,100000.0,False,max;1,5200
uniform-l2,5.0,False,max;88,0400
uniform-l2,10.0,False,max;86,6600
uniform-l2,20.0,False,max;81,4000
uniform-l2,50.0,False,max;48,6000
uniform-l2,100.0,False,max;8,4000
uniform-l2,200.0,False,max;1,9400
uniform-l10,0.05,False,max;88,1400
uniform-l10,0.1,False,max;87,0600
uniform-l10,0.2,False,max;83,7000
uniform-l10,0.5,False,max;59,1600
uniform-l10,1.0,False,max;13,4400
uniform-l10,2.0,False,max;2,0200
uniform-l50,0.02,False,max;88,1600
uniform-l50,0.05,False,max;86,6400
uniform-l50,0.1,False,max;81,8800
uniform-l50,0.2,False,max;63,5600
uniform-l50,0.5,False,max;8,8600
uniform-l50,1.0,False,max;1,7200
uniform-linf,0.02,False,max;88,1200
uniform-linf,0.05,False,max;86,0800
uniform-linf,0.1,False,max;79,6800
uniform-linf,0.2,False,max;54,7800
uniform-linf,0.5,False,max;5,3600
uniform-linf,1.0,False,max;1,4200
Class Separation Robustness;70,9800
imperceptible Robustness;87,4333
Average p-norm robustness;48,2538
