;config_545_avg;config_545_std;config_545_run_0;config_545_run_1;config_545_run_2
Standard_Acc;89,6067;0,1611;89,7000;89,7400;89,3800
RMSCE;0,1102;0,0033;0,1065;0,1098;0,1144
gaussian_noise;53,3320;0,2598;53,0080;53,6440;53,3440
shot_noise;52,5520;0,2754;52,3280;52,9400;52,3880
impulse_noise;50,5773;0,5407;50,5600;51,2480;49,9240
defocus_blur;52,3320;0,7962;53,4240;51,5480;52,0240
glass_blur;50,7067;0,6213;51,4880;49,9680;50,6640
motion_blur;58,7933;0,7973;59,6200;59,0440;57,7160
zoom_blur;59,9107;0,4036;60,4560;59,7840;59,4920
snow;54,9480;0,3456;55,4360;54,6800;54,7280
frost;56,3320;0,5913;57,1160;56,1920;55,6880
fog;72,5907;0,1568;72,5200;72,8080;72,4440
brightness;84,5200;0,1219;84,6920;84,4440;84,4240
contrast;71,5480;0,3400;71,3320;72,0280;71,2840
elastic_transform;67,4307;0,4752;68,0800;66,9560;67,2560
pixelate;71,8880;0,7112;72,6880;72,0160;70,9600
jpeg_compression;72,7347;0,6720;73,6560;72,4760;72,0720
speckle_noise;64,3373;0,4210;64,5000;64,7520;63,7600
gaussian_blur;55,9227;0,7826;56,9840;55,1200;55,6640
spatter;67,5293;0,3340;67,6280;67,8800;67,0800
saturate;82,2467;0,1268;82,1040;82,4120;82,2240
blue_noise_sample;63,9693;0,2324;64,0400;64,2120;63,6560
brownish_noise;79,4813;0,2564;79,4800;79,7960;79,1680
caustic_refraction;73,6800;0,2389;74,0120;73,4600;73,5680
checkerboard_cutout;70,3907;0,1486;70,4440;70,5400;70,1880
cocentric_sine_waves;30,8107;0,6481;31,5720;29,9880;30,8720
inverse_sparkles;51,4040;0,6712;52,2280;50,5840;51,4000
perlin_noise;78,4280;0,2213;78,7240;78,3680;78,1920
plasma_noise;52,4880;0,5048;52,4040;53,1440;51,9160
single_frequency_greyscale;35,0360;0,6255;35,7960;35,0480;34,2640
sparkles;80,8747;0,1164;80,8600;80,7400;81,0240
