;config_508_avg
Standard_Acc;91,3000
RMSCE;0,1209
gaussian_noise;62,5000
shot_noise;58,1000
impulse_noise;61,7000
defocus_blur;60,0000
glass_blur;42,5000
motion_blur;67,9000
zoom_blur;61,8000
snow;67,9000
frost;66,4000
fog;80,7000
brightness;89,0000
contrast;83,8000
elastic_transform;75,7000
pixelate;83,0000
jpeg_compression;83,6000
speckle_noise;70,8000
gaussian_blur;52,3000
spatter;74,8000
saturate;86,5000
blue_noise_sample;65,4000
brownish_noise;84,7000
caustic_refraction;79,2000
checkerboard_cutout;76,2000
cocentric_sine_waves;30,0000
inverse_sparkles;51,4000
perlin_noise;83,6000
plasma_noise;64,6000
single_frequency_greyscale;40,0000
sparkles;84,8000
Acc_C-all-19;69,9474
Acc_C-original-15;69,6400
Acc_C-bar-10;65,9900
Acc_all-ex-pixelwise-noise-24;69,6000
RMSCE_C;0,1050
uniform-l1,1403.4,False,max;90,8800
uniform-l2,10.37,False,max;89,6200
uniform-linf,0.1446,False,max;82,1400
uniform-l0.5,200000000.0,True,max;90,2300
uniform-l1,2500.0,True,max;89,9900
uniform-l2,8.0,True,max;90,3000
uniform-l10,0.07,True,max;90,7300
uniform-l50,0.035,True,max;90,7000
uniform-linf,0.015,True,max;90,8200
uniform-l0-impulse,0.01,True,max;86,8500
uniform-l0-impulse,0.02,True,max;83,4400
uniform-l0-impulse,0.05,True,max;76,2800
uniform-l0-impulse,0.1,True,max;65,7100
uniform-l0-impulse,0.2,True,max;46,2300
uniform-l0-impulse,0.5,True,max;11,3600
uniform-l0.5,200000000.0,False,max;90,0800
uniform-l0.5,500000000.0,False,max;86,0700
uniform-l0.5,1000000000.0,False,max;80,0200
uniform-l0.5,2000000000.0,False,max;64,8200
uniform-l0.5,5000000000.0,False,max;30,3800
uniform-l0.5,10000000000.0,False,max;9,4600
uniform-l1,1000.0,False,max;91,1700
uniform-l1,5000.0,False,max;87,3000
uniform-l1,10000.0,False,max;81,3600
uniform-l1,20000.0,False,max;66,9900
uniform-l1,50000.0,False,max;24,0100
uniform-l1,100000.0,False,max;4,5300
uniform-l2,5.0,False,max;91,0300
uniform-l2,10.0,False,max;89,7700
uniform-l2,20.0,False,max;86,6700
uniform-l2,50.0,False,max;75,9500
uniform-l2,100.0,False,max;49,5900
uniform-l2,200.0,False,max;11,9600
uniform-l10,0.05,False,max;91,0400
uniform-l10,0.1,False,max;90,3600
uniform-l10,0.2,False,max;87,9300
uniform-l10,0.5,False,max;78,9800
uniform-l10,1.0,False,max;57,3100
uniform-l10,2.0,False,max;14,7600
uniform-l50,0.02,False,max;91,2200
uniform-l50,0.05,False,max;90,0200
uniform-l50,0.1,False,max;87,0200
uniform-l50,0.2,False,max;80,3400
uniform-l50,0.5,False,max;49,9500
uniform-l50,1.0,False,max;8,4000
uniform-linf,0.02,False,max;91,1000
uniform-linf,0.05,False,max;89,5600
uniform-linf,0.1,False,max;85,8200
uniform-linf,0.2,False,max;77,4600
uniform-linf,0.5,False,max;39,2700
uniform-linf,1.0,False,max;4,2900
Class Separation Robustness;87,5467
imperceptible Robustness;90,4617
Average p-norm robustness;64,4252
