;config_546_avg
Standard_Acc;89,1600
RMSCE;0,1299
gaussian_noise;50,7480
shot_noise;49,7640
impulse_noise;48,0440
defocus_blur;50,1320
glass_blur;50,3440
motion_blur;57,6320
zoom_blur;62,4480
snow;55,5080
frost;59,5520
fog;73,7920
brightness;83,8720
contrast;71,0840
elastic_transform;68,0640
pixelate;67,6120
jpeg_compression;71,4000
speckle_noise;62,2960
gaussian_blur;54,3760
spatter;69,2720
saturate;81,3000
blue_noise_sample;63,7120
brownish_noise;79,1200
caustic_refraction;75,6280
checkerboard_cutout;72,9280
cocentric_sine_waves;32,3120
inverse_sparkles;57,2160
perlin_noise;80,1880
plasma_noise;53,7120
single_frequency_greyscale;31,9760
sparkles;81,9280
Acc_C-all-19;62,4863
Acc_C-original-15;61,3331
Acc_C-bar-10;62,8720
Acc_all-ex-pixelwise-noise-24;64,2248
RMSCE_C;0,0866
Acc_A;11,7647
Acc_R;49,3623
Acc_Sketch;42,7560
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,2116
Acc_V2;80,8000
uniform-l1,1403.4,False,max;89,0200
uniform-l2,10.37,False,max;88,3200
uniform-linf,0.1446,False,max;81,3600
uniform-l0.5,200000000.0,True,max;88,6400
uniform-l1,2500.0,True,max;88,4600
uniform-l2,8.0,True,max;88,6800
uniform-l10,0.07,True,max;89,0800
uniform-l50,0.035,True,max;88,8400
uniform-linf,0.015,True,max;88,9600
uniform-l0-impulse,0.01,True,max;86,9000
uniform-l0-impulse,0.02,True,max;84,0800
uniform-l0-impulse,0.05,True,max;73,0000
uniform-l0-impulse,0.1,True,max;52,8600
uniform-l0-impulse,0.2,True,max;12,2600
uniform-l0-impulse,0.5,True,max;1,0000
uniform-l0.5,200000000.0,False,max;88,6600
uniform-l0.5,500000000.0,False,max;85,1600
uniform-l0.5,1000000000.0,False,max;77,0200
uniform-l0.5,2000000000.0,False,max;52,8400
uniform-l0.5,5000000000.0,False,max;2,3000
uniform-l0.5,10000000000.0,False,max;1,0000
uniform-l1,1000.0,False,max;88,9800
uniform-l1,5000.0,False,max;86,3800
uniform-l1,10000.0,False,max;79,8800
uniform-l1,20000.0,False,max;56,1800
uniform-l1,50000.0,False,max;1,4600
uniform-l1,100000.0,False,max;1,0000
uniform-l2,5.0,False,max;89,0400
uniform-l2,10.0,False,max;88,2600
uniform-l2,20.0,False,max;85,7600
uniform-l2,50.0,False,max;72,1200
uniform-l2,100.0,False,max;22,2600
uniform-l2,200.0,False,max;1,0400
uniform-l10,0.05,False,max;88,9200
uniform-l10,0.1,False,max;88,7600
uniform-l10,0.2,False,max;86,9000
uniform-l10,0.5,False,max;76,4000
uniform-l10,1.0,False,max;37,9400
uniform-l10,2.0,False,max;1,1000
uniform-l50,0.02,False,max;89,1400
uniform-l50,0.05,False,max;88,5400
uniform-l50,0.1,False,max;86,3400
uniform-l50,0.2,False,max;78,6400
uniform-l50,0.5,False,max;23,3800
uniform-l50,1.0,False,max;1,0000
uniform-linf,0.02,False,max;89,0800
uniform-linf,0.05,False,max;88,1800
uniform-linf,0.1,False,max;85,3200
uniform-linf,0.2,False,max;74,3000
uniform-linf,0.5,False,max;9,4600
uniform-linf,1.0,False,max;1,0000
Class Separation Robustness;86,2333
imperceptible Robustness;88,7767
Average p-norm robustness;56,7581
