;config_539_avg
Standard_Acc;87,5200
RMSCE;0,0820
gaussian_noise;53,9520
shot_noise;53,6080
impulse_noise;52,2560
defocus_blur;56,4840
glass_blur;50,5000
motion_blur;61,9160
zoom_blur;66,9240
snow;49,1160
frost;50,8640
fog;64,4640
brightness;80,2040
contrast;49,6520
elastic_transform;66,4840
pixelate;65,5200
jpeg_compression;72,7640
speckle_noise;63,2920
gaussian_blur;58,7560
spatter;67,6200
saturate;76,3280
blue_noise_sample;64,2200
brownish_noise;75,4440
caustic_refraction;73,2240
checkerboard_cutout;73,3840
cocentric_sine_waves;33,9800
inverse_sparkles;51,5000
perlin_noise;78,1160
plasma_noise;48,1840
single_frequency_greyscale;33,8320
sparkles;80,4400
Acc_C-all-19;61,0897
Acc_C-original-15;59,6472
Acc_C-bar-10;61,2324
Acc_all-ex-pixelwise-noise-24;61,9042
RMSCE_C;0,0520
uniform-l1,1403.4,False,max;87,5800
uniform-l2,10.37,False,max;86,7800
uniform-linf,0.1446,False,max;77,9000
uniform-l0.5,200000000.0,True,max;86,9000
uniform-l1,2500.0,True,max;87,0200
uniform-l2,8.0,True,max;87,1600
uniform-l10,0.07,True,max;87,4800
uniform-l50,0.035,True,max;87,3000
uniform-linf,0.015,True,max;87,6400
uniform-l0-impulse,0.01,True,max;82,8600
uniform-l0-impulse,0.02,True,max;78,5800
uniform-l0-impulse,0.05,True,max;67,1200
uniform-l0-impulse,0.1,True,max;50,8200
uniform-l0-impulse,0.2,True,max;26,1400
uniform-l0-impulse,0.5,True,max;3,1400
uniform-l0.5,200000000.0,False,max;86,9200
uniform-l0.5,500000000.0,False,max;83,2400
uniform-l0.5,1000000000.0,False,max;72,2600
uniform-l0.5,2000000000.0,False,max;49,6000
uniform-l0.5,5000000000.0,False,max;14,3400
uniform-l0.5,10000000000.0,False,max;2,8800
uniform-l1,1000.0,False,max;87,6000
uniform-l1,5000.0,False,max;84,7800
uniform-l1,10000.0,False,max;75,8400
uniform-l1,20000.0,False,max;53,0000
uniform-l1,50000.0,False,max;9,8800
uniform-l1,100000.0,False,max;1,2200
uniform-l2,5.0,False,max;87,4600
uniform-l2,10.0,False,max;86,7800
uniform-l2,20.0,False,max;83,9200
uniform-l2,50.0,False,max;66,5200
uniform-l2,100.0,False,max;32,0000
uniform-l2,200.0,False,max;3,6600
uniform-l10,0.05,False,max;87,5400
uniform-l10,0.1,False,max;87,1400
uniform-l10,0.2,False,max;85,1800
uniform-l10,0.5,False,max;71,6600
uniform-l10,1.0,False,max;40,6200
uniform-l10,2.0,False,max;5,2200
uniform-l50,0.02,False,max;87,4400
uniform-l50,0.05,False,max;86,9800
uniform-l50,0.1,False,max;84,3800
uniform-l50,0.2,False,max;74,0400
uniform-l50,0.5,False,max;32,3000
uniform-l50,1.0,False,max;2,6400
uniform-linf,0.02,False,max;87,6400
uniform-linf,0.05,False,max;86,4400
uniform-linf,0.1,False,max;82,9800
uniform-linf,0.2,False,max;69,0600
uniform-linf,0.5,False,max;22,3000
uniform-linf,1.0,False,max;1,3200
Class Separation Robustness;84,0867
imperceptible Robustness;87,2500
Average p-norm robustness;56,7962
