1-norm-min-adv-dist;1-norm-PGD-dist;1-norm-sec-att-dist;1-norm-Clever-0.0-samples
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.009373076260089874;0.5000041723251343;0.009373076260089874;0.0
0.023966558277606964;0.8687260150909424;0.023966558277606964;0.0
0.0986325591802597;1.8795487880706787;0.0986325591802597;0.0
0.13204288482666016;2.2055673599243164;0.13204288482666016;0.0
0.1786392778158188;2.8980484008789062;0.1786392778158188;0.0
0.20007500052452087;2.226036787033081;0.20007500052452087;0.0
0.21727406978607178;2.561093330383301;0.21727406978607178;0.0
0.2371699959039688;4.206263542175293;0.2371699959039688;0.0
0.3087456524372101;2.860447406768799;0.3087456524372101;0.0
0.32778674364089966;2.5442028045654297;0.32778674364089966;0.0
0.35988545417785645;5.444391250610352;0.35988545417785645;0.0
0.38972604274749756;4.534333229064941;0.38972604274749756;0.0
0.4228171110153198;6.384543418884277;0.4228171110153198;0.0
0.4956163167953491;5.138333320617676;0.4956163167953491;0.0
0.5977801084518433;4.3827667236328125;0.5977801084518433;0.0
0.7114822864532471;4.32937479019165;0.7114822864532471;0.0
0.767681360244751;10.865047454833984;0.767681360244751;0.0
0.8588176965713501;9.045758247375488;0.8588176965713501;0.0
0.9087169170379639;9.683616638183594;0.9087169170379639;0.0
0.9129365682601929;7.762765884399414;0.9129365682601929;0.0
0.9701415300369263;4.022708415985107;0.9701415300369263;0.0
0.9793097972869873;9.97528076171875;0.9793097972869873;0.0
0.9838706254959106;7.477453231811523;0.9838706254959106;0.0
1.0115890502929688;14.44859504699707;1.0115890502929688;0.0
1.0326217412948608;12.309511184692383;1.0326217412948608;0.0
1.0950844287872314;7.744513511657715;1.0950844287872314;0.0
1.1545257568359375;15.823542594909668;1.1545257568359375;0.0
1.1673798561096191;6.812482833862305;1.1673798561096191;0.0
1.206060528755188;14.162565231323242;1.206060528755188;0.0
1.2674273252487183;9.340811729431152;1.2674273252487183;0.0
1.463693380355835;12.23862361907959;1.463693380355835;0.0
1.5777177810668945;17.679893493652344;1.5777177810668945;0.0
1.5803239345550537;12.181262969970703;1.5803239345550537;0.0
1.6862998008728027;16.397266387939453;1.6862998008728027;0.0
1.761810541152954;19.983104705810547;1.761810541152954;0.0
1.764315128326416;18.827411651611328;1.764315128326416;0.0
2.1383450031280518;10.241509437561035;2.1383450031280518;0.0
2.24540638923645;27.592588424682617;2.24540638923645;0.0
2.2666306495666504;22.54046630859375;2.2666306495666504;0.0
2.2852249145507812;14.877934455871582;2.2852249145507812;0.0
2.3400049209594727;12.999685287475586;2.3400049209594727;0.0
2.3530311584472656;12.442560195922852;2.3530311584472656;0.0
2.470534324645996;23.473764419555664;2.470534324645996;0.0
2.5695290565490723;18.73939323425293;2.5695290565490723;0.0
2.7129435539245605;21.48189926147461;2.7129435539245605;0.0
2.8109335899353027;29.590572357177734;2.8109335899353027;0.0
2.8280811309814453;20.699378967285156;2.8280811309814453;0.0
2.943075656890869;15.224305152893066;2.943075656890869;0.0
3.041632890701294;16.232276916503906;3.041632890701294;0.0
3.1336469650268555;22.687637329101562;3.1336469650268555;0.0
3.292104959487915;10.137564659118652;3.292104959487915;0.0
3.4448251724243164;27.16534423828125;3.4448251724243164;0.0
3.504129409790039;28.591148376464844;3.504129409790039;0.0
3.606962203979492;21.281272888183594;3.606962203979492;0.0
3.6602160930633545;25.93871307373047;3.6602160930633545;0.0
3.711333751678467;21.96906089782715;3.711333751678467;0.0
3.938415765762329;31.773029327392578;3.938415765762329;0.0
3.999880075454712;18.5981502532959;3.999880075454712;0.0
4.094797134399414;51.1614990234375;4.094797134399414;0.0
4.137272834777832;22.00252914428711;4.137272834777832;0.0
4.213103294372559;35.033329010009766;4.213103294372559;0.0
4.227616310119629;35.0001220703125;4.227616310119629;0.0
4.269744873046875;17.478885650634766;4.269744873046875;0.0
4.564558506011963;22.073076248168945;4.564558506011963;0.0
4.573312759399414;37.40917205810547;4.573312759399414;0.0
4.662360191345215;29.81316375732422;4.662360191345215;0.0
5.0437116622924805;28.657238006591797;5.0437116622924805;0.0
5.1049323081970215;32.65650177001953;5.1049323081970215;0.0
5.197449684143066;21.434005737304688;5.197449684143066;0.0
5.340510368347168;23.789854049682617;5.340510368347168;0.0
5.351810455322266;21.951629638671875;5.351810455322266;0.0
5.35988712310791;20.211402893066406;5.35988712310791;0.0
5.362979888916016;31.48012351989746;5.362979888916016;0.0
5.363452434539795;9.853120803833008;5.363452434539795;0.0
