time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
298,7799;1,2632;4,6508;1,4100;4,5970;1,0517;1,4100;1,0517
510,1272;1,4870;4,6083;2,5700;4,5660;2,0517;2,5700;2,0517
692,9384;3,8582;4,5189;8,3000;4,0835;5,3103;8,3000;5,3103
973,1608;8,9702;4,1655;16,8000;3,5419;8,4655;16,8000;8,4655
1211,6352;14,1774;3,9181;26,2900;3,0601;13,4310;26,2900;13,4310
1383,2798;18,9378;3,7019;28,8900;2,9118;14,9310;28,8900;14,9310
1623,8383;24,3903;3,4774;31,2300;2,8722;17,7414;31,2300;17,7414
2015,3520;28,9834;3,2872;39,1900;2,4563;19,7241;39,1900;19,7241
2281,2958;32,6976;3,1436;43,2400;2,2703;23,0000;43,2400;23,0000
2592,0676;35,9521;3,0256;45,3700;2,1948;23,2241;45,3700;23,2241
2873,7301;38,7778;2,9192;50,1200;1,9673;27,5000;50,1200;27,5000
3093,7965;40,9131;2,8378;54,7000;1,8798;31,2069;54,7000;31,2069
3335,4150;43,0048;2,7568;54,4400;1,8621;28,4828;54,4400;28,4828
3610,5727;44,7422;2,6967;57,9900;1,8215;32,2931;57,9900;32,2931
3857,5661;46,3553;2,6334;61,0800;1,5563;35,4828;61,0800;35,4828
4103,8282;47,5714;2,5898;57,9700;1,7487;31,9655;57,9700;31,9655
4350,1791;48,8877;2,5459;62,3500;1,5702;35,7414;62,3500;35,7414
4671,6397;50,0772;2,5032;63,3800;1,5079;36,5172;63,3800;36,5172
4989,1786;51,2804;2,4552;63,8600;1,5446;35,7414;63,8600;35,7414
5279,4548;52,0436;2,4251;62,8800;1,5228;36,0172;62,8800;36,0172
5548,0335;53,1319;2,3928;67,0400;1,3529;39,9655;67,0400;39,9655
5775,2398;53,7133;2,3705;67,4200;1,3267;39,3448;67,4200;39,3448
6028,2530;54,5031;2,3422;68,1800;1,3337;41,5862;68,1800;41,5862
6341,8392;54,9962;2,3212;68,7100;1,3406;41,6207;68,7100;41,6207
6619,9501;55,9481;2,2928;71,1700;1,2604;42,4483;71,1700;42,4483
6834,5712;56,4773;2,2701;71,4800;1,2153;42,1207;71,4800;42,1207
7127,1206;56,9361;2,2519;68,6500;1,3743;40,3621;68,6500;40,3621
