;config_547_avg
Standard_Acc;88,8400
RMSCE;0,1650
gaussian_noise;42,3280
shot_noise;41,5400
impulse_noise;39,0960
defocus_blur;48,0240
glass_blur;50,1440
motion_blur;55,4160
zoom_blur;61,0120
snow;50,1520
frost;53,3880
fog;70,4200
brightness;81,8320
contrast;65,4880
elastic_transform;67,1960
pixelate;57,6280
jpeg_compression;66,0440
speckle_noise;54,3440
gaussian_blur;51,8200
spatter;66,1280
saturate;78,4680
blue_noise_sample;58,3080
brownish_noise;76,5360
caustic_refraction;73,5240
checkerboard_cutout;73,4880
cocentric_sine_waves;30,5160
inverse_sparkles;54,7240
perlin_noise;77,7840
plasma_noise;48,5520
single_frequency_greyscale;27,4280
sparkles;76,6360
Acc_C-all-19;57,9194
Acc_C-original-15;56,6472
Acc_C-bar-10;59,7496
Acc_all-ex-pixelwise-noise-24;60,9312
RMSCE_C;0,0933
uniform-l1,1403.4,False,max;88,2200
uniform-l2,10.37,False,max;87,2600
uniform-linf,0.1446,False,max;77,3600
uniform-l0.5,200000000.0,True,max;87,5800
uniform-l1,2500.0,True,max;87,6800
uniform-l2,8.0,True,max;88,1600
uniform-l10,0.07,True,max;88,1800
uniform-l50,0.035,True,max;88,1000
uniform-linf,0.015,True,max;87,9600
uniform-l0-impulse,0.01,True,max;85,6800
uniform-l0-impulse,0.02,True,max;82,0200
uniform-l0-impulse,0.05,True,max;70,5000
uniform-l0-impulse,0.1,True,max;58,1200
uniform-l0-impulse,0.2,True,max;35,0200
uniform-l0-impulse,0.5,True,max;2,1600
uniform-l0.5,200000000.0,False,max;87,5400
uniform-l0.5,500000000.0,False,max;83,2400
uniform-l0.5,1000000000.0,False,max;73,2600
uniform-l0.5,2000000000.0,False,max;58,8000
uniform-l0.5,5000000000.0,False,max;17,9400
uniform-l0.5,10000000000.0,False,max;1,9200
uniform-l1,1000.0,False,max;88,3800
uniform-l1,5000.0,False,max;84,6400
uniform-l1,10000.0,False,max;75,8600
uniform-l1,20000.0,False,max;60,0000
uniform-l1,50000.0,False,max;10,4800
uniform-l1,100000.0,False,max;1,1800
uniform-l2,5.0,False,max;88,1400
uniform-l2,10.0,False,max;87,4400
uniform-l2,20.0,False,max;84,1000
uniform-l2,50.0,False,max;68,7200
uniform-l2,100.0,False,max;42,1800
uniform-l2,200.0,False,max;3,0200
uniform-l10,0.05,False,max;88,2400
uniform-l10,0.1,False,max;87,8200
uniform-l10,0.2,False,max;85,3600
uniform-l10,0.5,False,max;72,5200
uniform-l10,1.0,False,max;51,2000
uniform-l10,2.0,False,max;4,6200
uniform-l50,0.02,False,max;88,3000
uniform-l50,0.05,False,max;87,4400
uniform-l50,0.1,False,max;84,2400
uniform-l50,0.2,False,max;74,5800
uniform-l50,0.5,False,max;42,0000
uniform-l50,1.0,False,max;1,9000
uniform-linf,0.02,False,max;88,3800
uniform-linf,0.05,False,max;86,9800
uniform-linf,0.1,False,max;83,1000
uniform-linf,0.2,False,max;71,2200
uniform-linf,0.5,False,max;28,2200
uniform-linf,1.0,False,max;1,2800
Class Separation Robustness;84,2800
imperceptible Robustness;87,9433
Average p-norm robustness;58,9938
