1-norm-min-adv-dist;1-norm-PGD-dist;1-norm-sec-att-dist;1-norm-Clever-0.0-samples
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.00010912679135799408;0.4962741732597351;0.00010912679135799408;0.0
0.044086262583732605;0.8697073459625244;0.044086262583732605;0.0
0.07073189318180084;1.2154207229614258;0.07073189318180084;0.0
0.1188599243760109;3.5252368450164795;0.1188599243760109;0.0
0.1480303257703781;1.8905799388885498;0.1480303257703781;0.0
0.14867345988750458;2.5597171783447266;0.14867345988750458;0.0
0.1558278501033783;4.762940406799316;0.1558278501033783;0.0
0.252893328666687;5.188296318054199;0.252893328666687;0.0
0.3324211537837982;3.48622989654541;0.3324211537837982;0.0
0.3667086958885193;5.140064716339111;0.3667086958885193;0.0
0.41744834184646606;4.391107082366943;0.41744834184646606;0.0
0.4585343897342682;4.717684268951416;0.4585343897342682;0.0
0.5031352043151855;5.7263689041137695;0.5031352043151855;0.0
0.5293697714805603;3.8276095390319824;0.5293697714805603;0.0
0.535590648651123;6.809486389160156;0.535590648651123;0.0
0.5662437677383423;5.13471794128418;0.5662437677383423;0.0
0.5737812519073486;9.676738739013672;0.5737812519073486;0.0
0.6733518242835999;3.0509424209594727;0.6733518242835999;0.0
0.6753445863723755;7.4048871994018555;0.6753445863723755;0.0
0.6812266111373901;4.789327621459961;0.6812266111373901;0.0
0.7071790099143982;8.623619079589844;0.7071790099143982;0.0
0.7306060791015625;6.351259231567383;0.7306060791015625;0.0
0.9771689176559448;5.575957298278809;0.9771689176559448;0.0
1.3866482973098755;7.489806652069092;1.3866482973098755;0.0
1.4132804870605469;11.391298294067383;1.4132804870605469;0.0
1.474673867225647;7.9843430519104;1.474673867225647;0.0
1.6175583600997925;12.804109573364258;1.6175583600997925;0.0
1.7535552978515625;17.241130828857422;1.7535552978515625;0.0
1.76510751247406;11.081262588500977;1.76510751247406;0.0
1.7920618057250977;16.459976196289062;1.7920618057250977;0.0
1.928897738456726;16.082984924316406;1.928897738456726;0.0
1.9920227527618408;16.369022369384766;1.9920227527618408;0.0
1.997528076171875;15.801641464233398;1.997528076171875;0.0
2.002016544342041;18.033044815063477;2.002016544342041;0.0
2.4237091541290283;42.90245819091797;2.4237091541290283;0.0
2.450329303741455;15.45524787902832;2.450329303741455;0.0
2.5633342266082764;18.20731544494629;2.5633342266082764;0.0
2.6570003032684326;26.319448471069336;2.6570003032684326;0.0
2.6887974739074707;19.634904861450195;2.6887974739074707;0.0
2.699857711791992;12.702571868896484;2.699857711791992;0.0
2.804821014404297;16.090139389038086;2.804821014404297;0.0
2.893364906311035;33.85863494873047;2.893364906311035;0.0
3.026301383972168;26.491479873657227;3.026301383972168;0.0
3.051910161972046;33.840545654296875;3.051910161972046;0.0
3.1442508697509766;23.36327362060547;3.1442508697509766;0.0
3.2925071716308594;32.48253631591797;3.2925071716308594;0.0
3.34761381149292;22.403945922851562;3.34761381149292;0.0
3.4286513328552246;23.317291259765625;3.4286513328552246;0.0
3.4454774856567383;24.981517791748047;3.4454774856567383;0.0
3.6145732402801514;23.516494750976562;3.6145732402801514;0.0
3.6240715980529785;18.797027587890625;3.6240715980529785;0.0
3.7504236698150635;25.745197296142578;3.7504236698150635;0.0
3.7951855659484863;30.584550857543945;3.7951855659484863;0.0
3.8253259658813477;18.01061248779297;3.8253259658813477;0.0
4.065243721008301;37.19908142089844;4.065243721008301;0.0
4.267928123474121;29.17013168334961;4.267928123474121;0.0
4.595737934112549;25.702693939208984;4.595737934112549;0.0
4.626482963562012;28.40450668334961;4.626482963562012;0.0
4.659895420074463;21.982845306396484;4.659895420074463;0.0
4.929903984069824;31.999935150146484;4.929903984069824;0.0
4.999699592590332;34.158050537109375;4.999699592590332;0.0
5.015531539916992;20.85214614868164;5.015531539916992;0.0
5.142307281494141;52.280799865722656;5.142307281494141;0.0
5.156717300415039;59.86549377441406;5.156717300415039;0.0
5.224266052246094;23.28829002380371;5.224266052246094;0.0
5.2308349609375;30.592496871948242;5.2308349609375;0.0
5.307122230529785;33.98495101928711;5.307122230529785;0.0
5.330661773681641;30.069778442382812;5.330661773681641;0.0
5.348082542419434;29.296714782714844;5.348082542419434;0.0
5.376863479614258;41.086814880371094;5.376863479614258;0.0
