;config_521_avg
Standard_Acc;89,4200
RMSCE;0,1322
gaussian_noise;61,6960
shot_noise;61,3960
impulse_noise;60,6280
defocus_blur;59,3040
glass_blur;58,3520
motion_blur;65,8400
zoom_blur;60,1760
snow;62,8200
frost;62,2240
fog;75,0400
brightness;85,2560
contrast;78,3800
elastic_transform;72,8040
pixelate;80,3960
jpeg_compression;79,6840
speckle_noise;68,8480
gaussian_blur;61,2480
spatter;72,4240
saturate;83,0240
blue_noise_sample;69,4880
brownish_noise;81,8040
caustic_refraction;76,2520
checkerboard_cutout;72,6000
cocentric_sine_waves;32,8600
inverse_sparkles;47,6720
perlin_noise;79,7960
plasma_noise;59,2360
single_frequency_greyscale;42,6320
sparkles;81,2400
Acc_C-all-19;68,9232
Acc_C-original-15;68,2664
Acc_C-bar-10;64,3580
Acc_all-ex-pixelwise-noise-24;67,9610
RMSCE_C;0,1053
Acc_A;10,0000
Acc_R;58,1818
Acc_Sketch;53,2927
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,1323
Acc_V2;80,6000
Acc_from_adv_dist_calculation;0,0000
inf-norm-Mean_adv_dist_with_misclassifications_0;0,0052
inf-norm-Mean_adv_dist_without_misclassifications;0,0059
2-norm-Mean_adv_dist_with_misclassifications_0;0,5685
2-norm-Mean_adv_dist_without_misclassifications;0,6366
inf-norm-Mean_CLEVER-0.0-samples;0,0000
2-norm-Mean_CLEVER-0.0-samples;0,0000
Adversarial_accuracy_autoattack;9,4000
uniform-l1,1403.4,False,max;89,1000
uniform-l2,10.37,False,max;88,6200
uniform-linf,0.1446,False,max;85,6400
uniform-l0.5,200000000.0,True,max;88,7400
uniform-l1,2500.0,True,max;88,5600
uniform-l2,8.0,True,max;88,9000
uniform-l10,0.07,True,max;89,1000
uniform-l50,0.035,True,max;88,9600
uniform-linf,0.015,True,max;88,9400
uniform-l0-impulse,0.01,True,max;87,5400
uniform-l0-impulse,0.02,True,max;86,1400
uniform-l0-impulse,0.05,True,max;82,6400
uniform-l0-impulse,0.1,True,max;78,5800
uniform-l0-impulse,0.2,True,max;71,2400
uniform-l0-impulse,0.5,True,max;43,7600
uniform-l0.5,200000000.0,False,max;88,7400
uniform-l0.5,500000000.0,False,max;87,2400
uniform-l0.5,1000000000.0,False,max;83,9200
uniform-l0.5,2000000000.0,False,max;78,0000
uniform-l0.5,5000000000.0,False,max;62,9600
uniform-l0.5,10000000000.0,False,max;39,4400
uniform-l1,1000.0,False,max;89,3400
uniform-l1,5000.0,False,max;87,7800
uniform-l1,10000.0,False,max;84,8800
uniform-l1,20000.0,False,max;79,2000
uniform-l1,50000.0,False,max;57,9600
uniform-l1,100000.0,False,max;22,3600
uniform-l2,5.0,False,max;89,1000
uniform-l2,10.0,False,max;88,5600
uniform-l2,20.0,False,max;87,6000
uniform-l2,50.0,False,max;82,6400
uniform-l2,100.0,False,max;71,9400
uniform-l2,200.0,False,max;42,3800
uniform-l10,0.05,False,max;89,1800
uniform-l10,0.1,False,max;88,7000
uniform-l10,0.2,False,max;87,7600
uniform-l10,0.5,False,max;83,4200
uniform-l10,1.0,False,max;74,8200
uniform-l10,2.0,False,max;45,6400
uniform-l50,0.02,False,max;89,3400
uniform-l50,0.05,False,max;88,7600
uniform-l50,0.1,False,max;87,7200
uniform-l50,0.2,False,max;84,3800
uniform-l50,0.5,False,max;71,8400
uniform-l50,1.0,False,max;34,0600
uniform-linf,0.02,False,max;89,2600
uniform-linf,0.05,False,max;88,4600
uniform-linf,0.1,False,max;87,0600
uniform-linf,0.2,False,max;83,1000
uniform-linf,0.5,False,max;66,9600
uniform-linf,1.0,False,max;21,1000
Class Separation Robustness;87,7867
imperceptible Robustness;88,8667
Average p-norm robustness;74,6548
