;config_702_avg
Standard_Acc;78,2980
RMSCE;0,2160
gaussian_noise;53,9528
shot_noise;53,5048
impulse_noise;53,6984
defocus_blur;47,1796
glass_blur;38,1036
motion_blur;47,1888
zoom_blur;48,5296
snow;44,5532
frost;49,9388
fog;57,3960
brightness;71,2704
contrast;57,5100
elastic_transform;58,5596
pixelate;56,5412
jpeg_compression;61,4780
speckle_noise;59,2056
gaussian_blur;50,0956
spatter;56,6444
saturate;66,1672
blue_noise_sample;58,5480
brownish_noise;61,7736
caustic_refraction;60,3260
checkerboard_cutout;55,3768
cocentric_sine_waves;26,2640
inverse_sparkles;33,0360
perlin_noise;66,9560
plasma_noise;35,7708
single_frequency_greyscale;39,7088
sparkles;68,1248
Acc_C-all-19;54,2904
Acc_C-original-15;53,2937
Acc_C-bar-10;50,5885
Acc_all-ex-pixelwise-noise-24;52,4372
RMSCE_C;0,1568
Acc_A;3,7733
Acc_R;29,9431
Acc_Sketch;30,7257
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0111
Acc_V2;66,9400
uniform-l1,1403.4,False,max;78,0420
uniform-l2,10.37,False,max;77,8180
uniform-linf,0.1446,False,max;75,4080
uniform-l0.5,200000000.0,True,max;77,8140
uniform-l1,2500.0,True,max;77,8420
uniform-l2,8.0,True,max;77,9340
uniform-l10,0.07,True,max;78,0740
uniform-l50,0.035,True,max;78,0640
uniform-linf,0.015,True,max;78,0880
uniform-l0-impulse,0.01,True,max;75,5140
uniform-l0-impulse,0.02,True,max;73,3140
uniform-l0-impulse,0.05,True,max;67,9100
uniform-l0-impulse,0.1,True,max;62,9440
uniform-l0-impulse,0.2,True,max;56,9520
uniform-l0-impulse,0.5,True,max;45,0820
uniform-l0.5,200000000.0,False,max;77,8660
uniform-l0.5,500000000.0,False,max;76,3240
uniform-l0.5,1000000000.0,False,max;72,8160
uniform-l0.5,2000000000.0,False,max;67,4320
uniform-l0.5,5000000000.0,False,max;57,7560
uniform-l0.5,10000000000.0,False,max;46,9140
uniform-l1,1000.0,False,max;78,1020
uniform-l1,5000.0,False,max;77,0340
uniform-l1,10000.0,False,max;74,6280
uniform-l1,20000.0,False,max;68,9240
uniform-l1,50000.0,False,max;55,6180
uniform-l1,100000.0,False,max;38,7980
uniform-l2,5.0,False,max;78,1600
uniform-l2,10.0,False,max;77,9120
uniform-l2,20.0,False,max;76,8040
uniform-l2,50.0,False,max;72,7280
uniform-l2,100.0,False,max;64,4740
uniform-l2,200.0,False,max;49,7160
uniform-l10,0.05,False,max;78,1220
uniform-l10,0.1,False,max;77,8900
uniform-l10,0.2,False,max;77,2080
uniform-l10,0.5,False,max;74,3140
uniform-l10,1.0,False,max;67,4740
uniform-l10,2.0,False,max;52,6900
uniform-l50,0.02,False,max;78,1520
uniform-l50,0.05,False,max;77,8340
uniform-l50,0.1,False,max;76,9400
uniform-l50,0.2,False,max;74,7740
uniform-l50,0.5,False,max;65,2480
uniform-l50,1.0,False,max;47,4600
uniform-linf,0.02,False,max;78,1320
uniform-linf,0.05,False,max;77,7540
uniform-linf,0.1,False,max;76,6620
uniform-linf,0.2,False,max;73,7800
uniform-linf,0.5,False,max;62,2420
uniform-linf,1.0,False,max;40,0600
Class Separation Robustness;77,0893
imperceptible Robustness;77,9693
Average p-norm robustness;67,8680
