;config_678_avg
Standard_Acc;80,0400
RMSCE;0,2571
gaussian_noise;60,5048
shot_noise;59,5392
impulse_noise;59,3928
defocus_blur;41,7368
glass_blur;33,0856
motion_blur;46,2272
zoom_blur;44,9788
snow;44,2384
frost;49,4748
fog;60,1848
brightness;72,8888
contrast;61,3372
elastic_transform;53,7160
pixelate;53,1748
jpeg_compression;60,5172
speckle_noise;62,5304
gaussian_blur;46,0932
spatter;57,1280
saturate;70,2480
blue_noise_sample;56,5512
brownish_noise;65,7584
caustic_refraction;61,8744
checkerboard_cutout;55,6584
cocentric_sine_waves;23,8132
inverse_sparkles;31,6332
perlin_noise;68,1376
plasma_noise;42,2640
single_frequency_greyscale;39,1624
sparkles;68,4976
Acc_C-all-19;54,5788
Acc_C-original-15;53,3998
Acc_C-bar-10;51,3350
Acc_all-ex-pixelwise-noise-24;52,1595
RMSCE_C;0,1553
Acc_A;5,4533
Acc_R;29,7458
Acc_Sketch;31,4036
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0093
Acc_V2;69,0500
uniform-l1,1403.4,False,max;79,9720
uniform-l2,10.37,False,max;79,3840
uniform-linf,0.1446,False,max;76,3340
uniform-l0.5,200000000.0,True,max;79,5660
uniform-l1,2500.0,True,max;79,5140
uniform-l2,8.0,True,max;79,6200
uniform-l10,0.07,True,max;79,7920
uniform-l50,0.035,True,max;79,7240
uniform-linf,0.015,True,max;79,8460
uniform-l0-impulse,0.01,True,max;76,6840
uniform-l0-impulse,0.02,True,max;75,1760
uniform-l0-impulse,0.05,True,max;72,0140
uniform-l0-impulse,0.1,True,max;68,7600
uniform-l0-impulse,0.2,True,max;62,2960
uniform-l0-impulse,0.5,True,max;43,9900
uniform-l0.5,200000000.0,False,max;79,5100
uniform-l0.5,500000000.0,False,max;77,6060
uniform-l0.5,1000000000.0,False,max;74,4360
uniform-l0.5,2000000000.0,False,max;69,1300
uniform-l0.5,5000000000.0,False,max;56,0940
uniform-l0.5,10000000000.0,False,max;40,8280
uniform-l1,1000.0,False,max;79,9220
uniform-l1,5000.0,False,max;78,5100
uniform-l1,10000.0,False,max;75,6140
uniform-l1,20000.0,False,max;69,4700
uniform-l1,50000.0,False,max;52,2360
uniform-l1,100000.0,False,max;30,1120
uniform-l2,5.0,False,max;79,9040
uniform-l2,10.0,False,max;79,4860
uniform-l2,20.0,False,max;78,1980
uniform-l2,50.0,False,max;73,0920
uniform-l2,100.0,False,max;63,1680
uniform-l2,200.0,False,max;42,4620
uniform-l10,0.05,False,max;79,9280
uniform-l10,0.1,False,max;79,5700
uniform-l10,0.2,False,max;78,6940
uniform-l10,0.5,False,max;74,6580
uniform-l10,1.0,False,max;65,9520
uniform-l10,2.0,False,max;44,9220
uniform-l50,0.02,False,max;79,9680
uniform-l50,0.05,False,max;79,5700
uniform-l50,0.1,False,max;78,4340
uniform-l50,0.2,False,max;75,2200
uniform-l50,0.5,False,max;62,6180
uniform-l50,1.0,False,max;37,5000
uniform-linf,0.02,False,max;79,9240
uniform-linf,0.05,False,max;79,4280
uniform-linf,0.1,False,max;77,7960
uniform-linf,0.2,False,max;74,0840
uniform-linf,0.5,False,max;58,6780
uniform-linf,1.0,False,max;29,1980
Class Separation Robustness;78,5633
imperceptible Robustness;79,6770
Average p-norm robustness;67,4962
