;config_681_avg
Standard_Acc;80,1400
RMSCE;0,3313
gaussian_noise;49,1136
shot_noise;47,8320
impulse_noise;46,1228
defocus_blur;44,0148
glass_blur;31,2876
motion_blur;46,9716
zoom_blur;46,6928
snow;43,0112
frost;52,8448
fog;61,8596
brightness;71,7220
contrast;52,9592
elastic_transform;48,2624
pixelate;51,9696
jpeg_compression;60,6612
speckle_noise;54,7484
gaussian_blur;48,1728
spatter;56,7520
saturate;68,6624
blue_noise_sample;57,2456
brownish_noise;68,4032
caustic_refraction;60,9124
checkerboard_cutout;57,0276
cocentric_sine_waves;21,7184
inverse_sparkles;31,5972
perlin_noise;70,1372
plasma_noise;42,1068
single_frequency_greyscale;30,3644
sparkles;69,1708
Acc_C-all-19;51,7716
Acc_C-original-15;50,3550
Acc_C-bar-10;50,8684
Acc_all-ex-pixelwise-noise-24;51,5534
RMSCE_C;0,2045
Acc_A;5,8800
Acc_R;28,7315
Acc_Sketch;28,1377
Acc_ES-auto_exposure;0,0100
Acc_ES-param_control;0,0241
Acc_V2;69,0700
uniform-l1,1403.4,False,max;79,6780
uniform-l2,10.37,False,max;78,8780
uniform-linf,0.1446,False,max;73,1220
uniform-l0.5,200000000.0,True,max;79,1280
uniform-l1,2500.0,True,max;79,1280
uniform-l2,8.0,True,max;79,2540
uniform-l10,0.07,True,max;79,6000
uniform-l50,0.035,True,max;79,3880
uniform-linf,0.015,True,max;79,6540
uniform-l0-impulse,0.01,True,max;75,4060
uniform-l0-impulse,0.02,True,max;71,5500
uniform-l0-impulse,0.05,True,max;63,6480
uniform-l0-impulse,0.1,True,max;51,5780
uniform-l0-impulse,0.2,True,max;27,5480
uniform-l0-impulse,0.5,True,max;1,1480
uniform-l0.5,200000000.0,False,max;78,9760
uniform-l0.5,500000000.0,False,max;76,2140
uniform-l0.5,1000000000.0,False,max;68,7520
uniform-l0.5,2000000000.0,False,max;52,4520
uniform-l0.5,5000000000.0,False,max;11,9060
uniform-l0.5,10000000000.0,False,max;0,9700
uniform-l1,1000.0,False,max;79,9220
uniform-l1,5000.0,False,max;77,3820
uniform-l1,10000.0,False,max;71,7780
uniform-l1,20000.0,False,max;54,3560
uniform-l1,50000.0,False,max;6,9220
uniform-l1,100000.0,False,max;0,2340
uniform-l2,5.0,False,max;79,7300
uniform-l2,10.0,False,max;78,9540
uniform-l2,20.0,False,max;76,9800
uniform-l2,50.0,False,max;64,7360
uniform-l2,100.0,False,max;34,2040
uniform-l2,200.0,False,max;1,6180
uniform-l10,0.05,False,max;79,8020
uniform-l10,0.1,False,max;79,2580
uniform-l10,0.2,False,max;77,6560
uniform-l10,0.5,False,max;68,8240
uniform-l10,1.0,False,max;44,2600
uniform-l10,2.0,False,max;2,6680
uniform-l50,0.02,False,max;79,8620
uniform-l50,0.05,False,max;79,0300
uniform-l50,0.1,False,max;77,1340
uniform-l50,0.2,False,max;70,5040
uniform-l50,0.5,False,max;34,7020
uniform-l50,1.0,False,max;0,9400
uniform-linf,0.02,False,max;79,8000
uniform-linf,0.05,False,max;78,7840
uniform-linf,0.1,False,max;76,4060
uniform-linf,0.2,False,max;66,7740
uniform-linf,0.5,False,max;21,5620
uniform-linf,1.0,False,max;0,2620
Class Separation Robustness;77,2260
imperceptible Robustness;79,3587
Average p-norm robustness;52,9808
