;config_671_avg
Standard_Acc;80,0560
RMSCE;0,2624
gaussian_noise;50,9692
shot_noise;49,8648
impulse_noise;50,1660
defocus_blur;41,1708
glass_blur;28,5360
motion_blur;44,3012
zoom_blur;46,4720
snow;39,2164
frost;46,2692
fog;55,8168
brightness;70,4260
contrast;37,8180
elastic_transform;46,7916
pixelate;47,1504
jpeg_compression;59,9248
speckle_noise;54,3708
gaussian_blur;44,6916
spatter;54,9224
saturate;67,5068
blue_noise_sample;52,2100
brownish_noise;66,4924
caustic_refraction;58,4412
checkerboard_cutout;53,7240
cocentric_sine_waves;20,7732
inverse_sparkles;29,0240
perlin_noise;67,9356
plasma_noise;37,5584
single_frequency_greyscale;30,6464
sparkles;67,5892
Acc_C-all-19;49,2834
Acc_C-original-15;47,6595
Acc_C-bar-10;48,4394
Acc_all-ex-pixelwise-noise-24;48,4666
RMSCE_C;0,1465
Acc_A;5,1333
Acc_R;27,4371
Acc_Sketch;28,1849
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0278
Acc_V2;68,7200
uniform-l1,1403.4,False,max;79,3680
uniform-l2,10.37,False,max;78,1760
uniform-linf,0.1446,False,max;71,7400
uniform-l0.5,200000000.0,True,max;78,5540
uniform-l1,2500.0,True,max;78,5280
uniform-l2,8.0,True,max;78,6720
uniform-l10,0.07,True,max;79,2380
uniform-l50,0.035,True,max;79,0680
uniform-linf,0.015,True,max;79,2860
uniform-l0-impulse,0.01,True,max;76,2560
uniform-l0-impulse,0.02,True,max;73,1340
uniform-l0-impulse,0.05,True,max;66,2740
uniform-l0-impulse,0.1,True,max;56,1240
uniform-l0-impulse,0.2,True,max;38,9720
uniform-l0-impulse,0.5,True,max;6,9380
uniform-l0.5,200000000.0,False,max;78,5480
uniform-l0.5,500000000.0,False,max;75,1780
uniform-l0.5,1000000000.0,False,max;68,7380
uniform-l0.5,2000000000.0,False,max;55,4960
uniform-l0.5,5000000000.0,False,max;25,2460
uniform-l0.5,10000000000.0,False,max;5,5240
uniform-l1,1000.0,False,max;79,6540
uniform-l1,5000.0,False,max;76,0940
uniform-l1,10000.0,False,max;70,6880
uniform-l1,20000.0,False,max;56,6440
uniform-l1,50000.0,False,max;18,5640
uniform-l1,100000.0,False,max;1,7080
uniform-l2,5.0,False,max;79,3700
uniform-l2,10.0,False,max;78,2760
uniform-l2,20.0,False,max;75,6220
uniform-l2,50.0,False,max;65,0540
uniform-l2,100.0,False,max;41,0400
uniform-l2,200.0,False,max;7,1580
uniform-l10,0.05,False,max;79,5940
uniform-l10,0.1,False,max;78,6240
uniform-l10,0.2,False,max;76,5880
uniform-l10,0.5,False,max;68,3300
uniform-l10,1.0,False,max;47,9480
uniform-l10,2.0,False,max;9,7340
uniform-l50,0.02,False,max;79,6260
uniform-l50,0.05,False,max;78,3720
uniform-l50,0.1,False,max;75,9260
uniform-l50,0.2,False,max;69,7240
uniform-l50,0.5,False,max;40,9680
uniform-l50,1.0,False,max;4,4500
uniform-linf,0.02,False,max;79,5080
uniform-linf,0.05,False,max;77,9180
uniform-linf,0.1,False,max;75,0240
uniform-linf,0.2,False,max;67,0560
uniform-linf,0.5,False,max;32,0200
uniform-linf,1.0,False,max;1,7400
Class Separation Robustness;76,4280
imperceptible Robustness;78,8910
Average p-norm robustness;55,2250
