;config_684_avg
Standard_Acc;80,4860
RMSCE;0,2611
gaussian_noise;47,3496
shot_noise;46,0952
impulse_noise;44,1704
defocus_blur;45,3368
glass_blur;38,5588
motion_blur;49,2132
zoom_blur;44,6844
snow;48,3440
frost;52,6384
fog;62,4620
brightness;73,0396
contrast;61,3624
elastic_transform;54,6756
pixelate;59,8880
jpeg_compression;62,7880
speckle_noise;52,3740
gaussian_blur;48,5724
spatter;60,1236
saturate;71,0832
blue_noise_sample;57,1824
brownish_noise;69,6260
caustic_refraction;62,2372
checkerboard_cutout;57,1316
cocentric_sine_waves;22,7732
inverse_sparkles;28,3052
perlin_noise;68,5652
plasma_noise;45,3072
single_frequency_greyscale;35,3464
sparkles;68,4560
Acc_C-all-19;53,8295
Acc_C-original-15;52,7071
Acc_C-bar-10;51,4930
Acc_all-ex-pixelwise-noise-24;53,7716
RMSCE_C;0,1623
Acc_A;5,9067
Acc_R;33,0285
Acc_Sketch;35,1589
Acc_ES-auto_exposure;0,0200
Acc_ES-param_control;0,0093
Acc_V2;69,4400
uniform-l1,1403.4,False,max;79,9040
uniform-l2,10.37,False,max;78,5520
uniform-linf,0.1446,False,max;70,8220
uniform-l0.5,200000000.0,True,max;78,9800
uniform-l1,2500.0,True,max;78,9040
uniform-l2,8.0,True,max;79,1460
uniform-l10,0.07,True,max;79,5920
uniform-l50,0.035,True,max;79,4740
uniform-linf,0.015,True,max;79,7000
uniform-l0-impulse,0.01,True,max;74,6140
uniform-l0-impulse,0.02,True,max;70,5280
uniform-l0-impulse,0.05,True,max;61,4320
uniform-l0-impulse,0.1,True,max;48,6620
uniform-l0-impulse,0.2,True,max;29,5580
uniform-l0-impulse,0.5,True,max;4,0060
uniform-l0.5,200000000.0,False,max;78,9140
uniform-l0.5,500000000.0,False,max;74,8000
uniform-l0.5,1000000000.0,False,max;66,2460
uniform-l0.5,2000000000.0,False,max;48,5060
uniform-l0.5,5000000000.0,False,max;17,5260
uniform-l0.5,10000000000.0,False,max;3,1860
uniform-l1,1000.0,False,max;80,1660
uniform-l1,5000.0,False,max;76,2500
uniform-l1,10000.0,False,max;69,3020
uniform-l1,20000.0,False,max;50,2960
uniform-l1,50000.0,False,max;12,4200
uniform-l1,100000.0,False,max;1,0040
uniform-l2,5.0,False,max;79,7860
uniform-l2,10.0,False,max;78,7180
uniform-l2,20.0,False,max;75,6200
uniform-l2,50.0,False,max;61,6260
uniform-l2,100.0,False,max;33,6460
uniform-l2,200.0,False,max;4,5500
uniform-l10,0.05,False,max;80,0220
uniform-l10,0.1,False,max;79,1220
uniform-l10,0.2,False,max;76,8040
uniform-l10,0.5,False,max;66,2840
uniform-l10,1.0,False,max;41,2680
uniform-l10,2.0,False,max;6,5220
uniform-l50,0.02,False,max;80,1780
uniform-l50,0.05,False,max;78,7860
uniform-l50,0.1,False,max;75,9520
uniform-l50,0.2,False,max;68,3840
uniform-l50,0.5,False,max;34,2140
uniform-l50,1.0,False,max;2,7780
uniform-linf,0.02,False,max;79,9900
uniform-linf,0.05,False,max;78,4300
uniform-linf,0.1,False,max;74,9320
uniform-linf,0.2,False,max;64,4900
uniform-linf,0.5,False,max;25,0720
uniform-linf,1.0,False,max;1,0160
Class Separation Robustness;76,4260
imperceptible Robustness;79,2993
Average p-norm robustness;52,7525
